
Thu Jan  1 00:00:01 1970

Flight Log #2
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.1'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[294850,0,[0,0,0],[0.095906,0.006109,-0.010079],[-0.078453,-0.078453,-3.059675],[-8.889337,-0.404387,-4.027121],[-0.430909,-0.064545,-0.043878],[565,206,815]]
DATA[294900,0,[0,0,0],[-0.003360,-0.006261,-0.005192],[1.372931,-0.019613,-0.098067],[-8.815159,-0.495314,-3.919444],[-0.433636,-0.062727,-0.052041],[568,215,808]]
DATA[294950,0,[0,0,0],[0.127671,-0.009468,0.001222],[1.608291,-0.137293,-3.098901],[-8.858230,-0.437887,-3.969693],[-0.438182,-0.061818,-0.052041],[567,220,808]]
DATA[295010,0,[0,0,0],[-0.001222,0.007636,-0.025656],[-0.058840,-0.117680,-3.059675],[-9.140582,-0.638884,-3.902694],[-0.437273,-0.060909,-0.061224],[564,221,787]]
DATA[295060,0,[0,0,0],[-0.010079,-0.013897,0.002902],[-0.019613,-0.019613,-0.078453],[-8.968299,-0.547956,-3.852444],[-0.433636,-0.060000,-0.076531],[564,216,796]]
DATA[295120,0,[0,0,0],[0.247400,0.051007,0.016952],[-0.039227,-0.156906,-0.117680],[-8.913264,-0.571885,-3.522235],[-0.431818,-0.060000,-0.086735],[559,215,782]]
DATA[295170,0,[0,0,0],[0.366825,-0.002596,-0.011301],[-0.078453,-0.156906,-0.137293],[-8.975478,-0.545564,-3.359523],[-0.435455,-0.060000,-0.087755],[570,215,770]]
DATA[295230,0,[0,0,0],[-0.007636,0.011912,0.047647],[-0.058840,-9.688971,-2.137850],[-8.910872,-0.564706,-3.105884],[-0.427273,-0.052727,-0.107143],[567,219,775]]
DATA[295290,0,[0,0,0],[-0.010843,0.043677,0.087506],[1.686744,-0.156906,-0.019613],[-8.877372,-0.820738,-2.658426],[-0.420000,-0.056364,-0.127551],[568,218,756]]
DATA[295340,0,[0,0,0],[0.481820,-0.189521,0.158978],[0.980665,-0.019613,-0.058840],[-8.920443,-0.868595,-2.522035],[-0.419091,-0.058182,-0.143878],[558,219,747]]
DATA[295390,0,[0,0,0],[0.275958,-0.139125,0.443794],[1.667130,-9.590904,-0.019613],[-9.037691,-0.512064,-2.840281],[-0.415455,-0.054545,-0.143878],[564,210,729]]
DATA[295450,0,[0,0,0],[0.322079,-0.005192,-0.016341],[-0.098067,-10.355823,-0.098067],[-9.700503,0.000000,-2.584249],[-0.400909,-0.050000,-0.163265],[571,200,725]]
DATA[295500,0,[0,0,0],[-0.004887,0.087201,0.094226],[-0.039227,-0.019613,-1.569064],[-9.133404,0.026321,-2.512464],[-0.390909,-0.051818,-0.176531],[573,190,715]]
DATA[295550,0,[0,0,0],[-0.016188,-0.109498,0.040928],[1.059118,-0.078453,-0.078453],[-9.415757,-0.344566,-1.658226],[-0.394545,-0.051818,-0.184694],[575,197,703]]
DATA[295610,0,[0,0,0],[0.430202,-0.002902,0.053298],[-0.117680,-0.137293,-0.608012],[-8.934800,-0.318245,-1.691726],[-0.394545,-0.056364,-0.197959],[566,192,692]]
DATA[295670,0,[0,0,0],[-0.013286,-0.009774,0.042302],[1.255251,-0.117680,-0.156906],[-9.772287,-0.631705,-1.296910],[-0.394545,-0.059091,-0.217347],[558,193,677]]
DATA[295720,0,[0,0,0],[-0.016035,-0.064446,0.119577],[-0.039227,-10.336209,-0.137293],[-9.848858,-0.035892,-1.325624],[-0.392727,-0.060909,-0.218367],[564,191,674]]
DATA[295780,0,[0,0,0],[-0.013134,-0.005192,-0.016646],[1.000278,-0.098067,-0.019613],[-9.681360,0.021535,-1.258625],[-0.390909,-0.063636,-0.228571],[560,198,666]]
DATA[295830,0,[0,0,0],[-0.002902,-0.008552,-0.018937],[1.059118,-9.924330,-0.039227],[-9.473185,-0.363709,-1.009771],[-0.396364,-0.067273,-0.232653],[555,194,655]]
DATA[295880,0,[0,0,0],[-0.015730,-0.004123,0.010690],[1.039505,-10.571569,-0.274586],[-9.705289,-0.473779,-1.095913],[-0.391818,-0.071818,-0.237755],[553,199,657]]
DATA[295940,0,[0,0,0],[-0.012523,-0.373239,-0.016035],[0.706079,-0.117680,-0.254973],[-9.233903,-0.069392,-1.100698],[-0.397273,-0.073636,-0.240816],[552,206,645]]
DATA[295990,0,[0,0,0],[0.129503,-0.019242,-0.018326],[1.000278,-0.058840,0.117680],[-9.824930,-0.284746,-0.595813],[-0.400000,-0.076364,-0.242857],[552,206,650]]
DATA[296050,0,[0,0,0],[0.245873,-0.007636,-0.013286],[-0.156906,-9.963556,1.019892],[-9.585648,-0.457029,-0.167498],[-0.407273,-0.086364,-0.250000],[542,231,633]]
DATA[296100,0,[0,0,0],[0.715323,0.248317,-0.221897],[-0.039227,-9.708584,0.431493],[-9.257831,-0.756132,-0.181855],[-0.408182,-0.096364,-0.013265],[536,222,617]]
DATA[296150,0,[0,0,0],[0.207389,0.165697,-0.001527],[1.569064,-0.058840,-0.019613],[-10.104890,-0.811167,0.064606],[-0.408182,-0.104545,-0.036735],[532,234,602]]
DATA[296210,0,[0,0,0],[0.331394,-0.464410,-0.004276],[1.392544,-0.078453,2.510502],[-10.365707,-0.062213,2.273181],[-0.420909,-0.110909,-0.034694],[528,243,604]]
DATA[296270,0,[0,0,0],[0.128282,-0.703717,-0.733191],[-0.058840,-0.117680,0.666852],[-9.817751,-1.785046,-0.665205],[-0.447273,0.580909,-0.021429],[524,263,604]]
DATA[296320,0,[0,0,0],[-0.012981,-0.000153,-0.000153],[1.686744,-9.375157,-0.058840],[-9.140582,-1.454836,-0.504886],[-0.453636,0.577273,-0.024490],[522,275,610]]
DATA[296380,0,[0,0,0],[-0.019090,-0.001680,0.118966],[-0.058840,-9.649744,1.039505],[-10.327422,-1.040878,0.277567],[-0.435455,0.567273,-0.067347],[510,261,578]]
DATA[296430,0,[0,0,0],[-0.002443,-0.010537,0.004276],[-0.039227,-0.019613,3.196968],[-8.898908,-1.055235,1.584049],[-0.434545,0.556364,-0.084694],[510,293,568]]
DATA[296480,0,[0,0,0],[-0.000305,0.081092,0.196088],[2.333983,-9.983170,1.706357],[-10.167104,-1.500300,0.524028],[-0.427273,0.547273,-0.108163],[499,258,546]]
DATA[296540,0,[0,0,0],[0.441197,-0.002138,-0.037874],[-0.117680,-0.137293,-0.137293],[-8.863015,-1.021735,2.428715],[-0.419091,0.531818,-0.397959],[488,255,516]]
DATA[296590,0,[0,0,0],[-0.000916,-0.005651,0.124617],[-0.117680,-0.058840,4.079566],[-9.454042,-1.332802,1.758725],[-0.409091,0.517273,-0.413265],[482,252,506]]
DATA[296650,0,[0,0,0],[-0.013592,-0.009010,0.128893],[-0.039227,-0.039227,-0.078453],[-9.590433,-1.225125,2.280360],[-0.400909,0.509091,-0.431633],[457,248,486]]
DATA[296710,0,[0,0,0],[-0.018173,0.677297,-0.142179],[0.627626,-9.002505,-0.156906],[-8.614161,-0.624527,2.778067],[-0.390909,0.492727,-0.446939],[456,250,486]]
DATA[296760,0,[0,0,0],[0.594066,-0.012828,0.243735],[-0.058840,-9.061345,4.118793],[-8.714660,-0.705883,3.136991],[-0.372727,0.476364,-0.475510],[452,236,455]]
DATA[296810,0,[0,0,0],[-0.012828,0.250760,-0.012981],[0.980665,-8.747532,5.138685],[-8.721839,-0.485743,3.515056],[-0.361818,-0.003636,-0.488776],[428,231,450]]
DATA[296870,0,[0,0,0],[-0.000916,0.236252,0.198378],[-0.156906,-9.022119,-0.058840],[-8.740981,-0.485743,3.881158],[-0.353636,-0.005455,-0.502041],[435,220,435]]
DATA[296930,0,[0,0,0],[0.369421,0.212276,0.079718],[0.451106,-0.156906,5.452497],[-8.673982,-0.205783,4.256832],[-0.111818,-0.018182,-0.515306],[427,216,428]]
DATA[296980,0,[0,0,0],[0.477697,0.205403,-0.002749],[1.667130,-0.039227,-0.019613],[-9.116654,-0.686740,3.893122],[-0.098182,-0.028182,-0.009184],[419,213,408]]
DATA[297040,0,[0,0,0],[-0.002596,0.195782,-0.019548],[0.647239,-0.098067,6.060510],[-8.575876,-0.406780,5.173283],[-0.090000,-0.048182,-0.026531],[411,201,399]]
DATA[297090,0,[0,0,0],[-0.017715,0.175013,0.050549],[1.353318,-0.098067,-0.098067],[-8.970692,-0.567099,4.455436],[-0.090000,-0.057273,-0.033673],[401,199,394]]
DATA[297140,0,[0,0,0],[0.627817,0.246637,-0.017410],[1.059118,-8.688692,-0.058840],[-8.743374,-0.940379,4.768896],[-0.080000,-0.073636,-0.041837],[386,197,382]]
DATA[297190,0,[0,0,0],[1.057866,0.709825,-0.015730],[-0.039227,-8.041453,6.099736],[-8.300702,-0.763310,5.067998],[-0.056364,-0.103636,-0.070408],[366,291,360]]
DATA[297240,0,[0,0,0],[0.706466,-0.002902,-0.009468],[-0.078453,-0.078453,6.688135],[-8.018349,0.287139,6.295516],[-0.037273,0.336364,-0.085714],[354,170,346]]
DATA[297300,0,[0,0,0],[-0.006109,0.287259,0.081092],[-0.058840,-7.217694,7.041175],[-7.042077,0.418744,6.046663],[-0.024545,0.322727,-0.093878],[337,167,333]]
DATA[297350,0,[0,0,0],[-0.013744,-0.005192,0.044899],[-0.156906,-0.039227,7.315761],[-7.209575,0.112463,6.156733],[-0.018182,0.302727,-0.104082],[322,158,327]]
DATA[297410,0,[0,0,0],[0.326813,-0.012828,-0.014661],[-0.156906,-0.156906,-0.039227],[-7.075577,0.007178,5.881558],[-0.015455,0.286364,-0.107143],[309,163,325]]
DATA[297470,0,[0,0,0],[0.487929,0.083383,-0.002138],[0.137293,-0.058840,7.629574],[-7.118648,0.000000,6.431907],[-0.016364,0.275455,-0.112245],[290,157,317]]
DATA[297520,0,[0,0,0],[-0.001985,0.057727,0.047800],[-0.156906,-6.805815,7.237308],[-6.752545,0.148355,6.618547],[-0.010909,0.262727,-0.115306],[284,162,308]]
DATA[297570,0,[0,0,0],[0.440587,-0.017257,-0.010537],[-0.019613,-6.511616,8.178746],[-6.874579,0.172283,7.003792],[-0.006364,0.240000,-0.121429],[271,154,294]]
DATA[297630,0,[0,0,0],[-0.014203,0.315665,0.044593],[-0.137293,-5.883990,7.590347],[-6.331409,0.220140,6.793223],[-0.227273,-0.008182,-0.127551],[259,157,297]]
DATA[297680,0,[0,0,0],[-0.019395,-0.003665,0.042761],[-0.490333,-0.019613,-0.098067],[-6.266802,0.382852,7.178468],[-0.217273,-0.019091,-0.654082],[245,143,290]]
DATA[297730,0,[0,0,0],[0.321773,-0.011301,0.081856],[-0.549172,-0.098067,-0.117680],[-5.989235,0.713061,7.910672],[-0.203636,-0.036364,-0.665306],[239,125,282]]
DATA[297790,0,[0,0,0],[-0.010232,-0.008247,-0.028405],[-0.235360,-4.922938,-0.078453],[-5.927022,0.533599,7.939385],[-0.197273,-0.054545,-0.666327],[225,128,280]]
DATA[297850,0,[0,0,0],[-0.013439,-0.005192,-0.017868],[-0.274586,-5.589790,-0.117680],[-5.831309,0.918844,7.860423],[-0.206364,-0.074545,-0.664286],[205,148,262]]
DATA[297900,0,[0,0,0],[0.514349,-0.011301,-0.013439],[-0.196133,-0.078453,9.218251],[-5.876772,0.222533,8.015956],[-0.220909,-0.088182,-0.666327],[196,149,278]]
DATA[297960,0,[0,0,0],[0.799012,-0.009621,-0.620792],[0.627626,-0.156906,8.904438],[-5.381458,0.028714,7.714460],[-0.231818,0.109091,-0.666327],[170,157,279]]
DATA[298010,0,[0,0,0],[0.822377,-0.003971,-0.143706],[-0.019613,-4.883712,-0.039227],[-5.108676,-0.464208,8.721839],[-0.227273,0.074545,-0.669388],[138,161,262]]
DATA[298060,0,[0,0,0],[1.103375,-0.019242,-0.179136],[-0.019613,-3.020448,9.865490],[-3.976871,-0.210568,8.329415],[-0.004545,0.041818,-0.666327],[120,169,256]]
DATA[298120,0,[0,0,0],[0.707077,0.370337,-0.006567],[-0.019613,-3.393101,9.433997],[-4.031906,-1.091127,8.932407],[-0.230909,0.009091,-0.669388],[93,168,257]]
DATA[298170,0,[0,0,0],[-0.015730,0.161268,0.089950],[-0.019613,-0.117680,-0.019613],[-3.433701,-0.535992,9.095119],[-0.220000,-0.019091,-0.667347],[66,161,252]]
DATA[298230,0,[0,0,0],[-0.012981,-0.009774,-0.032529],[-0.078453,-0.078453,9.433997],[-4.168297,-0.363709,8.913264],[-0.216364,-0.030909,-0.664286],[48,158,261]]
DATA[298290,0,[0,0,0],[0.239306,-0.007941,0.131489],[0.039227,-3.020448,-0.078453],[-3.649055,-0.014357,8.489735],[-0.211818,-0.033636,-0.666327],[38,164,248]]
DATA[298340,0,[0,0,0],[-0.005345,-0.016035,-0.001069],[-0.313813,-0.019613,-0.098067],[-2.967100,0.138784,9.372686],[-0.200000,-0.055455,-0.668367],[34,156,245]]
DATA[298390,0,[0,0,0],[-0.001680,-0.016646,0.167683],[0.000000,-2.451663,-0.039227],[-3.364309,-0.208176,9.229117],[-0.203636,-0.061818,-0.664286],[24,159,251]]
DATA[298450,0,[0,0,0],[0.519694,-0.016952,0.171348],[-0.529559,-0.098067,-0.058840],[-3.160919,-0.102891,9.408579],[-0.200909,-0.072727,-0.665306],[16,148,260]]
DATA[298500,0,[0,0,0],[-0.002596,0.172111,-0.015730],[-0.098067,-0.156906,10.355823],[-2.335395,0.406780,9.413364],[-0.195455,-0.081818,-0.664286],[5,138,260]]
DATA[298560,0,[0,0,0],[-0.007483,0.085063,0.134696],[-0.313813,-1.549451,-0.098067],[-2.555535,0.236889,10.078569],[-0.190000,-0.100909,-0.660204],[-8,145,257]]
DATA[298610,0,[0,0,0],[-0.010690,-0.002291,0.083383],[-0.608012,-0.156906,-0.019613],[-1.899901,0.342174,9.537791],[-0.179091,-0.117273,-0.655102],[-18,135,250]]
DATA[298670,0,[0,0,0],[0.797790,-0.014966,-0.014050],[-0.019613,-0.804145,9.100572],[-1.919044,0.404387,9.803394],[-0.181818,-0.136364,-0.130612],[-38,140,257]]
DATA[298730,0,[0,0,0],[0.477544,-0.017868,0.159130],[-0.274586,-0.176520,10.120462],[-1.205983,0.205783,9.528220],[-0.189091,-0.149091,-0.123469],[-63,139,255]]
DATA[298780,0,[0,0,0],[0.630871,-0.018173,-0.007483],[0.019613,-0.509946,10.453889],[-1.639084,0.361316,9.693324],[-0.190909,-0.173636,-0.111224],[-67,143,261]]
DATA[298830,0,[0,0,0],[0.722195,0.163101,-0.027794],[-0.509946,0.666852,9.767424],[-0.476172,0.040678,9.934999],[-0.184545,-0.196364,-0.107143],[-101,150,266]]
DATA[298890,0,[0,0,0],[0.355065,-0.005956,-0.073151],[-0.490333,-0.117680,-0.019613],[-0.526421,0.229711,9.712467],[-0.181818,-0.216364,-0.095918],[-104,150,274]]
DATA[298940,0,[0,0,0],[-0.019242,-0.016035,-0.003054],[-0.804145,-0.039227,-0.058840],[-0.763310,0.220140,9.913465],[-0.177273,-0.222727,-0.090816],[-115,143,277]]
DATA[298990,0,[0,0,0],[0.517403,-0.003207,-0.015119],[-0.902212,1.274865,-0.058840],[0.387637,0.457029,9.198010],[-0.170909,-0.014545,-0.080612],[-139,146,286]]
DATA[299050,0,[0,0,0],[0.244652,-0.415236,0.204640],[0.019613,-0.058840,-0.019613],[-0.203390,-0.016750,10.179068],[-0.188182,-0.029091,-0.067347],[-148,154,289]]
DATA[299110,0,[0,0,0],[0.442266,0.045815,-0.007330],[0.019613,-0.137293,-0.117680],[0.775275,-0.179462,10.267602],[-0.194545,-0.033636,-0.064286],[-159,161,291]]
DATA[299160,0,[0,0,0],[0.484263,-0.110108,0.084758],[-0.294199,1.608291,-0.117680],[0.543171,-0.189033,9.662218],[-0.193636,-0.045455,-0.058163],[-169,162,304]]
DATA[299220,0,[0,0,0],[-0.004123,-0.113010,0.121715],[-0.156906,1.922103,-0.019613],[0.983450,-0.055035,10.155139],[-0.200000,-0.070909,-0.040816],[-185,164,317]]
DATA[299270,0,[0,0,0],[-0.012981,-0.019395,0.237016],[-0.137293,-0.098067,10.493115],[1.110270,-0.323031,9.925428],[-0.206364,-0.082727,-0.028571],[-194,166,307]]
DATA[299320,0,[0,0,0],[-0.012370,-0.008705,-0.009468],[0.431493,3.451941,9.787037],[1.060020,0.265603,8.721839],[-0.222727,-0.087273,-0.019388],[-209,174,315]]
DATA[299380,0,[0,0,0],[-0.015577,-0.002138,-0.018173],[0.647239,-0.078453,10.983448],[1.536192,-0.868595,9.659825],[-0.000909,-0.102727,-0.006122],[-225,178,338]]
DATA[299430,0,[0,0,0],[0.366977,0.010079,-0.010843],[0.392266,-0.058840,9.218251],[1.763510,-0.466600,9.753145],[-0.230000,-0.109091,-0.518367],[-233,181,345]]
DATA[299490,0,[0,0,0],[-0.005651,-0.077885,-0.004429],[-0.137293,-0.117680,-0.117680],[2.289931,-0.715454,10.073783],[-0.008182,-0.114545,-0.515306],[-233,202,348]]
DATA[299550,0,[0,0,0],[-0.018173,-0.005040,0.161116],[0.647239,3.255808,8.531785],[1.954936,-0.643669,8.587840],[-0.012727,-0.115455,-0.511225],[-235,194,343]]
DATA[299600,0,[0,0,0],[-0.000458,-0.001985,0.053603],[0.764919,-0.058840,10.453889],[2.251646,-1.179662,10.322637],[-0.020909,-0.360000,-0.497959],[-246,206,351]]
DATA[299660,0,[0,0,0],[0.175471,0.288328,0.091630],[-0.196133,3.550007,8.512172],[2.557927,-0.351745,8.930014],[-0.012727,-0.367273,-0.493878],[-248,200,354]]
DATA[299710,0,[0,0,0],[0.563829,-0.012981,0.166308],[-0.117680,3.844207,9.159411],[2.462214,-0.928415,9.477970],[-0.019091,-0.375455,-0.481633],[-259,207,360]]
DATA[299760,0,[0,0,0],[-0.002138,-0.009468,0.172875],[-0.058840,4.432606,-0.098067],[3.046063,-1.007378,9.236296],[-0.037273,-0.383636,-0.465306],[-260,209,377]]
DATA[299820,0,[0,0,0],[0.871552,-0.015882,-0.006261],[1.019892,-0.156906,-0.156906],[3.278167,-1.777867,9.195618],[-0.041818,-0.400000,-0.440816],[-282,223,386]]
DATA[299870,0,[0,0,0],[-0.007789,-0.228922,-0.008705],[-0.078453,-0.117680,8.472945],[3.866802,-1.174876,8.994620],[-0.048182,-0.418182,-0.415306],[-299,234,405]]
DATA[299930,0,[0,0,0],[0.901790,-0.656527,-0.013897],[-0.058840,5.648630,9.139798],[3.905087,-1.983650,8.178668],[-0.070000,-0.431818,-0.127551],[-317,243,428]]
DATA[299990,0,[0,0,0],[0.822225,-0.065210,-0.017410],[1.569064,-0.098067,8.531785],[4.816752,-2.079363,8.659625],[-0.074545,-0.444545,-0.096939],[-334,251,451]]
DATA[300040,0,[0,0,0],[-0.012828,-0.004429,0.016035],[1.059118,-0.098067,7.629574],[5.017749,-1.677369,8.439486],[-0.065455,-0.460909,-0.078571],[-342,255,468]]
DATA[300090,0,[0,0,0],[0.288023,-0.015272,-0.014355],[0.431493,6.040896,-0.117680],[4.986642,-1.406980,7.999206],[-0.050000,-0.001818,-0.074490],[-361,238,478]]
DATA[300150,0,[0,0,0],[0.589180,-0.006567,-0.005040],[0.431493,6.590069,7.001948],[5.268995,-0.784846,8.059027],[-0.041818,-0.008182,-0.070408],[-367,222,472]]
DATA[300200,0,[0,0,0],[-0.001069,0.006872,-0.010079],[1.019892,-0.058840,-0.098067],[4.711468,-1.265803,7.740781],[-0.034545,-0.019091,-0.056122],[-374,225,477]]
DATA[300250,0,[0,0,0],[-0.014661,0.317192,-0.019395],[0.353039,-0.117680,-0.078453],[5.785845,-1.299303,7.439286],[-0.021818,-0.032727,-0.027551],[-395,208,502]]
DATA[300310,0,[0,0,0],[0.864832,0.472046,-0.009163],[-0.117680,-0.078453,-0.078453],[6.568298,-1.069592,7.491928],[-0.012727,-0.041818,-0.006122],[-407,200,515]]
DATA[300370,0,[0,0,0],[1.618487,-0.011454,-0.000458],[0.431493,-0.137293,6.707748],[6.434300,-0.674776,6.666404],[-0.018182,-0.054545,-0.227551],[-420,201,545]]
DATA[300420,0,[0,0,0],[-0.014050,-0.023518,-0.006567],[0.000000,-0.078453,5.119071],[7.759924,-0.428315,6.776474],[-0.026364,-0.067273,-0.170408],[-439,205,585]]
DATA[300480,0,[0,0,0],[1.225548,-0.018021,-0.013439],[0.961052,9.747810,-0.117680],[8.281559,-1.715654,5.170890],[-0.044545,-0.065455,-0.086735],[-445,232,652]]
DATA[300540,0,[0,0,0],[-0.009316,-0.155923,0.093615],[0.431493,-0.117680,-0.058840],[8.044670,-1.404587,4.888536],[-0.048182,-0.064545,-0.068367],[-456,232,683]]
DATA[300590,0,[0,0,0],[0.757015,-0.007330,0.238237],[0.686466,9.728197,2.902769],[8.504091,-1.050449,4.747360],[-0.050909,-0.061818,-0.042857],[-448,243,713]]
DATA[300650,0,[0,0,0],[-0.003054,-0.008552,-0.017868],[-0.019613,9.532063,-0.098067],[8.669196,-1.442872,4.074977],[-0.051818,-0.060909,-0.011224],[-446,248,723]]
DATA[300700,0,[0,0,0],[-0.014813,-0.012981,0.127824],[1.019892,9.551678,-0.039227],[8.348558,-1.887937,3.309274],[-0.059091,-0.054545,0.010204],[-454,248,744]]
DATA[300750,0,[0,0,0],[0.473268,-0.140499,-0.002749],[-0.019613,10.042009,3.451941],[9.279366,-1.734796,3.046063],[-0.062727,-0.054545,0.024490],[-440,247,763]]
DATA[300810,0,[0,0,0],[0.520457,-0.060628,0.157145],[-0.137293,9.453610,-0.078453],[8.989835,-1.830509,3.218346],[-0.058182,-0.049091,0.058163],[-448,250,790]]
DATA[300860,0,[0,0,0],[-0.003054,-0.013744,-0.000305],[0.980665,10.061623,0.627626],[9.126225,-1.777867,2.304288],[-0.063636,-0.036364,0.087755],[-446,251,806]]
DATA[300920,0,[0,0,0],[0.437532,-0.016799,0.172875],[1.274865,9.551678,1.353318],[8.915657,-1.978864,2.045863],[-0.070909,-0.028182,0.114286],[-434,259,844]]
DATA[300980,0,[0,0,0],[0.722043,-0.266032,-0.002138],[1.961330,9.473224,1.706357],[8.781659,-2.122434,1.462015],[-0.073636,-0.020909,-0.130612],[-424,255,865]]
DATA[301030,0,[0,0,0],[-0.000458,-0.007025,-0.009621],[1.392544,10.100849,-0.137293],[9.425328,-2.263610,1.593620],[-0.079091,-0.001818,-0.095918],[-421,265,885]]
DATA[301090,0,[0,0,0],[0.082009,0.165239,0.084910],[-0.156906,9.512450,0.078453],[9.059227,-2.361716,0.856631],[-0.085455,-0.463636,-0.090816],[-403,266,892]]
DATA[301140,0,[0,0,0],[-0.002596,-0.001069,0.047495],[-0.078453,-0.058840,-0.156906],[9.473185,-2.132005,1.292124],[-0.090000,-0.461818,-0.090816],[-411,269,900]]
DATA[301200,0,[0,0,0],[0.517556,-0.111330,-0.011148],[-0.156906,-0.058840,-0.039227],[9.506684,-2.263610,1.028914],[-0.091818,-0.457273,-0.085714],[-413,267,899]]
DATA[301260,0,[0,0,0],[0.860862,-0.010996,0.134085],[1.569064,10.159690,-0.019613],[9.894321,-2.598605,0.344566],[-0.095455,-0.446364,-0.063265],[-401,262,928]]
DATA[301310,0,[0,0,0],[0.587500,-0.008094,0.095142],[1.941717,9.845877,-0.117680],[9.099904,-2.679961,0.088534],[-0.090909,-0.434545,-0.037755],[-396,263,940]]
DATA[301360,0,[0,0,0],[0.406531,-0.022907,0.096517],[1.608291,9.414384,-1.784810],[8.877372,-2.306681,0.000000],[-0.095455,-0.425455,-0.029592],[-386,264,954]]
DATA[301420,0,[0,0,0],[-0.032681,0.078954,-0.007483],[-0.078453,-0.039227,-0.039227],[9.255438,-2.548356,-0.330210],[-0.099091,-0.429091,-0.031633],[-383,261,949]]
DATA[301470,0,[0,0,0],[-0.018173,0.058185,0.128282],[-0.156906,9.492837,-0.098067],[9.145369,-2.725425,-0.038285],[-0.095455,-0.430909,-0.038776],[-390,261,955]]
DATA[301520,0,[0,0,0],[-0.003512,-0.018937,0.047342],[1.980943,-0.058840,-1.216025],[9.384650,-2.467000,0.375673],[-0.094545,-0.424545,-0.027551],[-383,267,945]]
DATA[301580,0,[0,0,0],[-0.014355,-0.004276,0.320704],[-0.058840,-0.098067,-0.039227],[9.477970,-2.708675,-0.528814],[-0.103636,-0.403636,-0.003061],[-376,271,973]]
DATA[301640,0,[0,0,0],[-0.008552,-0.018021,-0.038637],[-0.058840,10.042009,-5.001391],[9.071191,-2.687140,-1.323231],[-0.113636,-0.387273,0.277551],[-287,266,999]]
DATA[301690,0,[0,0,0],[-0.014966,0.206472,-0.294742],[-0.039227,-0.058840,-2.490889],[8.712267,-2.782853,-1.268196],[-0.108182,-0.387273,0.278571],[-372,264,1011]]
DATA[301750,0,[0,0,0],[-1.594053,-0.017410,-0.004276],[1.686744,-0.117680,-2.432049],[9.241081,-2.261217,0.043071],[-0.101818,-0.403636,-0.006122],[-371,263,999]]
DATA[301800,0,[0,0,0],[-0.183412,-0.030849,0.241597],[-0.039227,-0.078453,0.431493],[8.542377,-2.560320,-1.150948],[-0.108182,-0.417273,-0.028571],[-390,263,974]]
DATA[301850,0,[0,0,0],[-0.646448,-0.018173,-0.037110],[2.549729,-0.078453,-2.098623],[9.128618,-2.593820,0.361316],[-0.105455,-0.419091,-0.027551],[-382,264,974]]
DATA[301910,0,[0,0,0],[-0.009163,-0.011912,-0.301309],[-0.098067,9.532063,-2.079010],[9.410972,-2.775674,-0.337388],[-0.100909,-0.440000,-0.058163],[-402,263,946]]
DATA[301960,0,[0,0,0],[-0.017104,0.318719,-0.017868],[-0.156906,-0.058840,-0.843372],[9.372686,-2.706282,1.024128],[-0.092727,-0.463636,-0.110204],[-413,265,913]]
DATA[302020,0,[0,0,0],[-0.014508,0.523664,-0.568563],[-0.137293,-0.039227,-0.058840],[8.812766,-2.268396,1.679762],[-0.080909,-0.030000,0.074490],[-441,259,836]]
DATA[302080,0,[0,0,0],[-3.578449,-0.005345,-0.001069],[0.392266,9.747810,-0.098067],[10.040284,-2.294717,3.603591],[-0.060909,-0.055455,-0.027551],[-448,242,737]]
DATA[302130,0,[0,0,0],[-0.009316,0.524886,-0.001069],[-0.078453,7.001948,-0.078453],[7.944171,-1.392623,4.783252],[-0.046364,-0.057273,-0.124490],[-442,245,662]]
DATA[302190,0,[0,0,0],[-0.016952,-0.217315,-0.010079],[1.314091,8.198359,-0.117680],[8.035098,-1.512264,5.931808],[-0.041818,-0.044545,-0.204082],[-426,238,589]]
DATA[302240,0,[0,0,0],[-0.018784,0.403629,-0.011454],[-0.058840,-0.019613,4.216859],[7.015756,-1.105484,6.857830],[-0.040000,-0.040000,-0.237755],[-409,228,553]]
DATA[302290,0,[0,0,0],[-1.671022,0.286190,-0.034972],[0.372653,-0.098067,8.825985],[6.470192,-1.213161,7.338787],[-0.026364,-0.026364,-0.032653],[-397,227,531]]
DATA[302350,0,[0,0,0],[-0.010996,-0.002902,-0.005956],[-0.843372,6.413549,6.668522],[6.362515,-0.492921,8.324630],[-0.014545,-0.018182,-0.050000],[-390,216,499]]
DATA[302400,0,[0,0,0],[-1.243874,0.088575,-0.014050],[-0.019613,6.354710,-0.019613],[6.001199,-0.512064,7.685746],[-0.006364,-0.002727,-0.091837],[-376,201,463]]
DATA[302460,0,[0,0,0],[-0.018631,-0.225715,-0.189216],[-0.137293,-0.137293,-0.039227],[5.077569,0.595813,8.288737],[-0.003636,-0.463636,-0.104082],[-365,198,457]]
DATA[302520,0,[0,0,0],[-0.859335,-0.058796,0.082925],[0.333426,6.962722,-0.098067],[5.840880,-1.249053,7.850851],[-0.008182,-0.455455,-0.124490],[-345,205,454]]
