
Thu Jan  1 00:14:41 1970

Flight Log #18
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.1'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[77180, 0, [0,0,0], [-0.232740, -0.007789, -1.367116], [-8.000000, -240.000000, -8.000000], [0.069392, 4.895715, 9.975677], [0.051818, -0.063636, -0.478571], [-319, -33, 370]]
DATA[77380, 0, [0,0,0], [-0.017562, 0.275195, -0.019090], [-4.000000, -4.000000, -4.000000], [0.780060, 5.498706, 9.944571], [0.050000, -0.063636, -0.487755], [-312, -22, 352]]
DATA[77580, 0, [0,0,0], [-0.013897, 0.085368, -0.009621], [-96.000000, 112.000000, 1056.000000], [1.485943, -1.052842, 9.767502], [0.028182, -0.067273, -0.472449], [-300, -11, 369]]
DATA[77780, 0, [0,0,0], [-0.001069, 0.097280, -0.186925], [-4.000000, -8.000000, -8.000000], [1.414158, -3.546163, 9.695718], [0.018182, -0.072727, -0.468367], [-309, -17, 385]]
DATA[77980, 0, [0,0,0], [0.210290, -0.302531, -0.016799], [976.000000, -4.000000, 1124.000000], [1.012164, -6.336195, 9.657433], [-0.002727, -0.068182, -0.456122], [-311, -9, 385]]
DATA[78180, 0, [0,0,0], [-0.023213, 0.004276, -0.012981], [-8.000000, -16.000000, 1060.000000], [0.105284, -0.174676, 9.796216], [0.040000, -0.064545, -0.472449], [-312, -25, 376]]
DATA[78370, 0, [0,0,0], [-0.016799, 0.014355, -0.008552], [-4.000000, -16.000000, 1060.000000], [0.081356, -0.203390, 9.834501], [0.030000, -0.061818, -0.472449], [-307, -32, 386]]
DATA[78570, 0, [0,0,0], [-0.019090, 0.019395, -0.010996], [-8.000000, -4.000000, -4.000000], [0.069392, -0.189033, 9.844072], [0.039091, -0.068182, -0.465306], [-305, -25, 377]]
DATA[78760, 0, [0,0,0], [-0.021686, 0.012828, -0.009163], [-28.000000, -16.000000, 1060.000000], [0.088534, -0.169890, 9.829716], [0.033636, -0.061818, -0.469388], [-313, -23, 376]]
DATA[78960, 0, [0,0,0], [-0.022449, 0.012675, -0.008247], [-8.000000, -28.000000, -8.000000], [0.076570, -0.155533, 9.791430], [0.035455, -0.066364, -0.469388], [-307, -19, 374]]
DATA[79160, 0, [0,0,0], [-0.018173, 0.009163, -0.009010], [-28.000000, -4.000000, -8.000000], [0.090927, -0.184247, 9.844072], [0.032727, -0.063636, -0.470408], [-298, -20, 378]]
