
Thu Jan  1 00:00:01 1970

Flight Log #36
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.5'
LEGEND:[rover_t, rover_status, [rover_orient_est], [rover_orient_des], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag], [rover_thrusts_des]
DATA[5600, 0, [-0.002947,-0.048830,3.131000],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.033598, -0.008794, -0.014966], 15, [-0.058840, -0.137293, -10.002783], [-0.097421, -0.450946, 9.727397], [381.000000, 29.000000, 522.000000], [-275.127106, 33.019798, -735.263977],[-0.001201,-0.001422,0.001201,0.001422]]
DATA[5660, 0, [-0.002884,-0.048770,-3.131813],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.042455, -0.007267, -0.025351], 15, [-0.058840, -0.549172, -9.983170], [-0.095703, -0.459015, 9.733206], [380.000000, 30.000000, 523.000000], [-277.085297, 38.022800, -723.009583],[-0.001302,-0.001481,0.001302,0.001481]]
DATA[5730, 0, [-0.002656,-0.048660,3.140921],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.047953, -0.005129, -0.019548], 15, [-0.039227, -0.529559, -10.002783], [-0.100459, -0.453872, 9.731405], [378.000000, 27.000000, 523.000000], [-278.064392, 35.021000, -723.009583],[-0.001421,-0.001593,0.001421,0.001593]]
DATA[5800, 0, [-0.002827,-0.048412,-3.121349],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.042455, -0.001463, -0.027489], 15, [-0.058840, -0.490333, -0.058840], [-0.098745, -0.453854, 9.722954], [383.000000, 34.000000, 525.000000], [-279.043488, 41.024601, -729.136780],[-0.001391,-0.001527,0.001391,0.001527]]
DATA[5860, 0, [-0.002804,-0.048389,-3.110190],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.035125, -0.004823, -0.016188], 15, [-0.117680, -0.156906, -10.002783], [-0.092688, -0.458872, 9.714895], [383.000000, 35.000000, 524.000000], [-275.127106, 44.026402, -729.136780],[-0.001304,-0.001536,0.001304,0.001536]]
DATA[5930, 0, [-0.002604,-0.048614,-3.135138],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.040623, -0.010932, -0.019853], 15, [-0.156906, -0.490333, -10.042009], [-0.095437, -0.465478, 9.727347], [380.000000, 28.000000, 527.000000], [-276.106201, 37.022202, -724.030823],[-0.001352,-0.001493,0.001352,0.001493]]
DATA[6000, 0, [-0.002409,-0.048777,-3.134130],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.045204, -0.006656, -0.010079], 15, [-0.078453, -0.137293, -10.042009], [-0.097510, -0.458670, 9.734779], [383.000000, 28.000000, 522.000000], [-282.959900, 37.022202, -714.840027],[-0.001415,-0.001606,0.001415,0.001606]]
DATA[6060, 0, [-0.002406,-0.048996,-3.123316],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.038179, 0.007394, -0.014966], 16, [-0.039227, -0.509946, -10.042009], [-0.099625, -0.461073, 9.740978], [380.000000, 32.000000, 522.000000], [-277.085297, 37.022202, -721.988403],[-0.001325,-0.001637,0.001325,0.001637]]
DATA[6120, 0, [-0.002605,-0.048995,3.132537],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.036041, -0.011848, -0.025045], 16, [-0.078453, -0.117680, -0.019613], [-0.099062, -0.464139, 9.739376], [380.000000, 31.000000, 521.000000], [-282.959900, 33.019798, -726.073181],[-0.001348,-0.001587,0.001348,0.001587]]
DATA[6190, 0, [-0.002552,-0.048877,-3.132879],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.035736, -0.009710, -0.020464], 16, [-0.078453, -0.529559, -10.022396], [-0.093044, -0.461192, 9.726867], [380.000000, 30.000000, 524.000000], [-268.273407, 38.022800, -729.136780],[-0.001326,-0.001552,0.001326,0.001552]]
