
Thu Jan  1 00:01:54 1970

Flight Log #4
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[67580, 0, [0,0,0], [-0.027953, 0.010836, -0.004561], 14, [-0.098067, -0.254973, -0.078453], [-0.002393, -0.098106, 9.829716], [259.000000, 16.000000, -90.000000], [280, -57, 300]]
DATA[67640, 0, [0,0,0], [-0.029777, 0.010386, -0.003203], 14, [-0.176520, -0.098067, -0.058840], [-0.031107, -0.102891, 9.834501], [260.000000, 16.000000, -90.000000], [271, -61, 297]]
DATA[67710, 0, [0,0,0], [-0.029648, 0.010422, -0.003548], 14, [-0.019613, -0.098067, -0.098067], [-0.014357, -0.117248, 9.834501], [259.000000, 18.000000, -90.000000], [279, -53, 299]]
DATA[67760, 0, [0,0,0], [-0.031066, 0.009548, -0.005455], 14, [-0.196133, -0.196133, -0.098067], [-0.019143, -0.088534, 9.824930], [258.000000, 16.000000, -92.000000], [276, -61, 305]]
DATA[67820, 0, [0,0,0], [-0.031015, 0.010061, -0.004236], 14, [-0.098067, -0.078453, 10.355823], [-0.009571, -0.098106, 9.824930], [258.000000, 18.000000, -88.000000], [274, -64, 293]]
DATA[67890, 0, [0,0,0], [-0.029659, 0.011811, -0.004888], 14, [-0.098067, -0.196133, -0.019613], [-0.019143, -0.083749, 9.791430], [256.000000, 19.000000, -89.000000], [267, -57, 297]]
DATA[67940, 0, [0,0,0], [-0.029820, 0.012717, -0.004135], 14, [0.019613, -0.117680, 10.179303], [-0.014357, -0.122034, 9.839287], [257.000000, 20.000000, -91.000000], [274, -52, 307]]
DATA[68000, 0, [0,0,0], [-0.030408, 0.011563, -0.004517], 14, [0.000000, -0.215746, -0.039227], [-0.043071, -0.102891, 9.805787], [-1.000000, 16.000000, -89.000000], [275, -59, 305]]
DATA[68070, 0, [0,0,0], [-0.029109, 0.009996, -0.003532], 14, [-0.117680, -0.215746, -0.078453], [-0.021535, -0.083749, 9.801002], [259.000000, 24.000000, -91.000000], [278, -56, 303]]
DATA[68120, 0, [0,0,0], [-0.030025, 0.010572, -0.003259], 14, [-0.078453, -0.137293, 10.355823], [-0.043071, -0.098106, 9.829716], [257.000000, 18.000000, -88.000000], [276, -58, 298]]
DATA[68180, 0, [0,0,0], [-0.030302, 0.010689, -0.004007], 14, [-0.098067, -0.137293, -0.058840], [-0.026321, -0.107677, 9.844072], [257.000000, 20.000000, -91.000000], [272, -62, 309]]
DATA[68240, 0, [0,0,0], [-0.028690, 0.011782, -0.005236], 14, [-0.117680, -0.137293, 10.395049], [-0.021535, -0.083749, 9.834501], [257.000000, 18.000000, -92.000000], [271, -54, 290]]
DATA[68300, 0, [0,0,0], [-0.027753, 0.011776, -0.004333], 14, [-0.156906, -0.117680, -0.019613], [-0.052642, -0.098106, 9.815358], [257.000000, 20.000000, -90.000000], [278, -54, 301]]
DATA[68360, 0, [0,0,0], [-0.029663, 0.012192, -0.003110], 14, [-0.117680, -0.176520, -0.058840], [-0.016750, -0.098106, 9.820144], [259.000000, 14.000000, -91.000000], [272, -56, 307]]
DATA[68420, 0, [0,0,0], [-0.028939, 0.012378, -0.004471], 14, [-0.137293, -0.117680, -0.058840], [-0.002393, -0.107677, 9.834501], [258.000000, 19.000000, -93.000000], [274, -56, 297]]
DATA[68480, 0, [0,0,0], [-0.030032, 0.011667, -0.004508], 14, [-0.117680, -0.098067, -0.039227], [-0.035892, -0.098106, 9.815358], [256.000000, 17.000000, -92.000000], [275, -55, 301]]
DATA[68540, 0, [0,0,0], [-0.030556, 0.010547, -0.003543], 14, [-0.078453, -0.176520, -0.039227], [-0.033500, -0.059821, 9.829716], [260.000000, 15.000000, -90.000000], [280, -60, 291]]
DATA[68600, 0, [0,0,0], [-0.028143, 0.012271, -0.004783], 14, [-0.117680, -0.098067, -0.058840], [-0.009571, -0.098106, 9.839287], [257.000000, 14.000000, -91.000000], [274, -64, 300]]
DATA[68660, 0, [0,0,0], [-0.029039, 0.012189, -0.004852], 14, [-0.156906, -0.117680, 10.395049], [-0.047856, -0.088534, 9.853643], [256.000000, 15.000000, -90.000000], [276, -50, 293]]
DATA[68720, 0, [0,0,0], [-0.026624, 0.010221, -0.004339], 14, [-0.235360, -0.156906, -0.098067], [-0.011964, -0.102891, 9.815358], [-1.000000, 12.000000, -90.000000], [278, -52, 300]]
DATA[68780, 0, [0,0,0], [-0.027508, 0.007927, -0.005820], 14, [-0.117680, -0.117680, -0.058840], [-0.040678, -0.107677, 9.810573], [-1.000000, 13.000000, -92.000000], [273, -54, 294]]
DATA[68850, 0, [0,0,0], [-0.025703, 0.008883, -0.004991], 14, [-0.137293, -0.117680, -0.078453], [-0.040678, -0.088534, 9.805787], [258.000000, 17.000000, -92.000000], [274, -50, 299]]
DATA[68900, 0, [0,0,0], [-0.025349, 0.010402, -0.004601], 14, [-0.156906, -0.117680, -0.137293], [-0.045464, -0.098106, 9.834501], [256.000000, 14.000000, -88.000000], [269, -52, 303]]
DATA[68960, 0, [0,0,0], [-0.025870, 0.009946, -0.004103], 14, [-0.098067, -0.117680, -0.078453], [-0.031107, -0.078963, 9.815358], [258.000000, 15.000000, -91.000000], [278, -55, 311]]
DATA[69030, 0, [0,0,0], [-0.026262, 0.009339, 0.006997], 14, [-0.313813, -0.156906, -0.058840], [-0.014357, -0.083749, 9.820144], [256.000000, 18.000000, -89.000000], [275, -61, 307]]
DATA[69080, 0, [0,0,0], [-0.026915, 0.011896, 0.002501], 14, [-0.156906, -0.176520, -0.058840], [-0.004786, -0.083749, 9.834501], [-1.000000, 14.000000, -92.000000], [279, -52, 307]]
DATA[69140, 0, [0,0,0], [-0.028267, 0.011267, -0.000250], 14, [-0.098067, -0.098067, -0.078453], [-0.009571, -0.088534, 9.844072], [258.000000, 16.000000, -93.000000], [280, -60, 313]]
DATA[69200, 0, [0,0,0], [-0.031149, 0.010919, -0.002651], 14, [-0.098067, -0.117680, -0.019613], [-0.047856, -0.093320, 9.805787], [257.000000, 20.000000, -93.000000], [282, -54, 307]]
DATA[69260, 0, [0,0,0], [-0.030193, 0.012123, -0.002586], 14, [-0.098067, -0.117680, 10.159690], [-0.033500, -0.088534, 9.824930], [258.000000, 19.000000, -90.000000], [279, -44, 308]]
DATA[69320, 0, [0,0,0], [-0.027695, 0.013084, -0.003320], 14, [-0.117680, -0.098067, -0.019613], [-0.045464, -0.102891, 9.810573], [259.000000, 19.000000, -90.000000], [268, -62, 308]]
DATA[69380, 0, [0,0,0], [-0.029836, 0.012704, -0.004829], 14, [-0.098067, -0.176520, -0.058840], [-0.016750, -0.088534, 9.796216], [257.000000, 16.000000, -90.000000], [276, -60, 309]]
DATA[69440, 0, [0,0,0], [-0.029166, 0.013082, -0.004236], 14, [-0.117680, -0.215746, -0.137293], [-0.045464, -0.093320, 9.844072], [258.000000, 17.000000, -92.000000], [276, -55, 303]]
DATA[69500, 0, [0,0,0], [-0.028047, 0.011832, -0.005124], 14, [-0.117680, -0.176520, 10.355823], [-0.031107, -0.098106, 9.834501], [257.000000, 20.000000, -92.000000], [270, -57, 308]]
DATA[69560, 0, [0,0,0], [-0.027791, 0.010614, -0.005959], 14, [-0.098067, -0.196133, -0.039227], [-0.026321, -0.102891, 9.805787], [-1.000000, 16.000000, -89.000000], [269, -60, 302]]
DATA[69620, 0, [0,0,0], [-0.027992, 0.012177, -0.004389], 14, [-0.039227, -0.156906, -0.156906], [-0.038285, -0.098106, 9.824930], [256.000000, 18.000000, -90.000000], [274, -52, 305]]
DATA[69680, 0, [0,0,0], [-0.029342, 0.010441, -0.003275], 14, [-0.137293, -0.098067, -0.078453], [-0.045464, -0.088534, 9.824930], [257.000000, 16.000000, -93.000000], [273, -61, 295]]
DATA[69740, 0, [0,0,0], [-0.030359, 0.010085, -0.002856], 14, [-0.078453, -0.156906, -0.058840], [-0.026321, -0.083749, 9.805787], [-2.000000, 16.000000, -92.000000], [273, -54, 303]]
DATA[69800, 0, [0,0,0], [-0.027870, 0.012088, -0.002767], 14, [-0.039227, -0.078453, 10.355823], [-0.035892, -0.093320, 9.820144], [257.000000, 15.000000, -89.000000], [275, -58, 297]]
DATA[69860, 0, [0,0,0], [-0.027855, 0.011074, -0.003309], 14, [-0.156906, -0.098067, -0.019613], [-0.031107, -0.102891, 9.815358], [-2.000000, 17.000000, -90.000000], [272, -54, 298]]
DATA[69920, 0, [0,0,0], [-0.028767, 0.011616, -0.002977], 14, [-0.019613, -0.117680, -0.019613], [-0.021535, -0.059821, 9.824930], [258.000000, 15.000000, -89.000000], [274, -55, 311]]
DATA[69980, 0, [0,0,0], [-0.028585, 0.010920, -0.003687], 14, [-0.176520, -0.196133, -0.117680], [-0.050249, -0.088534, 9.796216], [257.000000, 13.000000, -90.000000], [271, -56, 312]]
DATA[70040, 0, [0,0,0], [-0.029048, 0.011552, -0.004009], 14, [-0.137293, -0.196133, -0.078453], [-0.038285, -0.088534, 9.810573], [257.000000, 12.000000, -89.000000], [266, -57, 299]]
DATA[70100, 0, [0,0,0], [-0.028332, 0.011522, -0.005540], 14, [-0.117680, -0.137293, -0.039227], [-0.004786, -0.102891, 9.781859], [257.000000, 14.000000, -91.000000], [268, -57, 306]]
DATA[70160, 0, [0,0,0], [-0.028762, 0.011544, -0.005683], 14, [-0.098067, -0.156906, -0.039227], [-0.033500, -0.098106, 9.853643], [258.000000, 14.000000, -91.000000], [271, -50, 307]]
DATA[70220, 0, [0,0,0], [-0.028337, 0.010735, -0.006386], 14, [-0.117680, -0.117680, -0.098067], [-0.031107, -0.107677, 9.801002], [259.000000, 17.000000, -89.000000], [276, -55, 298]]
DATA[70280, 0, [0,0,0], [-0.030003, 0.011646, -0.005065], 14, [-0.137293, -0.137293, 10.355823], [-0.033500, -0.131605, 9.810573], [259.000000, 15.000000, -92.000000], [270, -58, 309]]
DATA[70340, 0, [0,0,0], [-0.030073, 0.010013, -0.003693], 14, [-0.117680, -0.117680, -0.039227], [-0.026321, -0.078963, 9.834501], [257.000000, 17.000000, -91.000000], [275, -53, 302]]
DATA[70400, 0, [0,0,0], [-0.030102, 0.010576, 0.013193], 14, [-0.078453, -0.215746, -0.117680], [-0.035892, -0.102891, 9.820144], [256.000000, 14.000000, -91.000000], [272, -56, 304]]
DATA[70460, 0, [0,0,0], [-0.027964, 0.010280, 0.004291], 14, [-0.078453, -0.176520, -0.098067], [-0.031107, -0.093320, 9.791430], [-1.000000, 19.000000, -90.000000], [272, -57, 308]]
DATA[70520, 0, [0,0,0], [-0.027788, 0.011631, 0.000451], 14, [-0.137293, -0.098067, -0.098067], [-0.038285, -0.112463, 9.801002], [260.000000, 18.000000, -90.000000], [273, -55, 313]]
DATA[70580, 0, [0,0,0], [-0.028559, 0.011434, -0.002986], 14, [-0.117680, -0.098067, -0.078453], [-0.038285, -0.102891, 9.801002], [260.000000, 15.000000, -89.000000], [270, -61, 303]]
DATA[70640, 0, [0,0,0], [-0.027551, 0.011091, -0.002997], 14, [-0.078453, -0.137293, -0.058840], [-0.033500, -0.093320, 9.786645], [257.000000, 14.000000, -90.000000], [279, -56, 307]]
DATA[70700, 0, [0,0,0], [-0.027654, 0.011738, -0.004167], 14, [-0.098067, -0.215746, -0.078453], [-0.043071, -0.088534, 9.834501], [257.000000, 19.000000, -89.000000], [275, -56, 311]]
DATA[70760, 0, [0,0,0], [-0.028620, 0.011948, 0.002723], 14, [-0.117680, -0.137293, -0.098067], [-0.033500, -0.088534, 9.805787], [-1.000000, 17.000000, -90.000000], [269, -56, 306]]
DATA[70820, 0, [0,0,0], [-0.027498, 0.012877, -0.000975], 14, [-0.117680, -0.078453, -0.156906], [-0.007178, -0.064606, 9.820144], [260.000000, 17.000000, -90.000000], [273, -56, 308]]
DATA[70880, 0, [0,0,0], [-0.027982, 0.011689, -0.003335], 14, [-0.058840, -0.137293, 10.355823], [-0.014357, -0.093320, 9.801002], [258.000000, 22.000000, -88.000000], [269, -53, 297]]
DATA[70940, 0, [0,0,0], [-0.029106, 0.012222, -0.002947], 14, [-0.156906, -0.078453, -0.058840], [-0.031107, -0.088534, 9.824930], [258.000000, 16.000000, -91.000000], [272, -48, 308]]
DATA[71010, 0, [0,0,0], [-0.027964, 0.013790, -0.003495], 14, [-0.078453, -0.117680, -0.117680], [-0.002393, -0.112463, 9.834501], [257.000000, 16.000000, -90.000000], [275, -55, 307]]
DATA[71060, 0, [0,0,0], [-0.027514, 0.012778, -0.004670], 14, [-0.137293, -0.176520, -0.137293], [-0.011964, -0.074178, 9.834501], [256.000000, 19.000000, -90.000000], [274, -55, 300]]
DATA[71120, 0, [0,0,0], [-0.028598, 0.012509, -0.003918], 14, [-0.117680, -0.137293, 10.355823], [-0.043071, -0.088534, 9.820144], [257.000000, 18.000000, -88.000000], [271, 68, 305]]
DATA[71190, 0, [0,0,0], [-0.028777, 0.012332, -0.004370], 14, [-0.156906, -0.098067, 10.375436], [-0.016750, -0.112463, 9.834501], [256.000000, 19.000000, -91.000000], [276, -52, 298]]
DATA[71240, 0, [0,0,0], [-0.027105, 0.011513, -0.005131], 14, [-0.058840, -0.156906, -0.058840], [-0.047856, -0.098106, 9.829716], [256.000000, 19.000000, -92.000000], [276, -54, 306]]
DATA[71300, 0, [0,0,0], [-0.027448, 0.010796, -0.004174], 14, [-0.117680, -0.098067, -0.156906], [-0.033500, -0.088534, 9.844072], [257.000000, 18.000000, -91.000000], [266, -60, 292]]
DATA[71370, 0, [0,0,0], [-0.029610, 0.009418, -0.005253], 14, [-0.098067, -0.058840, 10.434276], [-0.035892, -0.117248, 9.834501], [-1.000000, 15.000000, -89.000000], [268, -51, 300]]
DATA[71420, 0, [0,0,0], [-0.029790, 0.010711, -0.005925], 14, [-0.137293, -0.156906, -0.019613], [-0.021535, -0.098106, 9.815358], [257.000000, 13.000000, -92.000000], [273, -56, 288]]
DATA[71480, 0, [0,0,0], [-0.028250, 0.012024, -0.005911], 14, [-0.137293, -0.254973, -0.058840], [-0.026321, -0.102891, 9.858429], [256.000000, 17.000000, -93.000000], [272, -59, 307]]
DATA[71550, 0, [0,0,0], [-0.029110, 0.010994, -0.004256], 14, [-0.098067, -0.078453, -0.098067], [-0.011964, -0.083749, 9.824930], [-1.000000, 15.000000, -91.000000], [276, -56, 306]]
DATA[71600, 0, [0,0,0], [-0.029047, 0.010864, 0.006819], 14, [-0.078453, -0.058840, -0.019613], [-0.009571, -0.093320, 9.820144], [-1.000000, 20.000000, -90.000000], [268, -46, 304]]
DATA[71660, 0, [0,0,0], [-0.028365, 0.011000, 0.001931], 14, [-0.156906, -0.117680, 10.375436], [-0.031107, -0.117248, 9.829716], [256.000000, 15.000000, -90.000000], [268, -47, 300]]
DATA[71720, 0, [0,0,0], [-0.028409, 0.010797, -0.001848], 14, [-0.117680, -0.117680, -0.137293], [-0.031107, -0.093320, 9.820144], [257.000000, 19.000000, -91.000000], [270, -55, 312]]
DATA[71770, 0, [0,0,0], [-0.029677, 0.011574, -0.001594], 14, [-0.078453, -0.137293, -0.078453], [-0.035892, -0.083749, 9.844072], [-1.000000, 16.000000, -90.000000], [272, -50, 305]]
DATA[71830, 0, [0,0,0], [-0.030769, 0.011971, -0.002615], 14, [-0.078453, -0.137293, 10.375436], [0.000000, -0.112463, 9.824930], [256.000000, 14.000000, -93.000000], [268, -54, 296]]
DATA[71890, 0, [0,0,0], [-0.030897, 0.012891, -0.003249], 14, [-0.058840, -0.039227, -0.019613], [-0.021535, -0.126820, 9.820144], [256.000000, 17.000000, -91.000000], [269, -47, 298]]
DATA[71940, 0, [0,0,0], [-0.029207, 0.012437, -0.003291], 14, [-0.098067, -0.117680, 10.355823], [-0.021535, -0.102891, 9.810573], [258.000000, 15.000000, -94.000000], [270, -55, 305]]
DATA[72000, 0, [0,0,0], [-0.030182, 0.011458, -0.003502], 14, [-0.117680, -0.117680, -0.058840], [-0.031107, -0.112463, 9.820144], [256.000000, 14.000000, -91.000000], [267, -54, 310]]
DATA[72060, 0, [0,0,0], [-0.030333, 0.010693, -0.003549], 14, [-0.137293, -0.058840, -0.078453], [-0.057428, -0.064606, 9.810573], [-1.000000, 16.000000, -92.000000], [279, -46, 307]]
DATA[72110, 0, [0,0,0], [-0.029896, 0.010743, -0.003866], 14, [-0.039227, -0.117680, -0.058840], [-0.011964, -0.102891, 9.829716], [257.000000, 12.000000, -91.000000], [270, -57, 317]]
DATA[72170, 0, [0,0,0], [-0.029539, 0.011395, -0.004658], 14, [-0.078453, -0.117680, -0.019613], [-0.016750, -0.102891, 9.829716], [258.000000, 16.000000, -90.000000], [273, -54, 304]]
DATA[72230, 0, [0,0,0], [-0.028936, 0.012196, -0.003628], 14, [-0.078453, -0.117680, -0.019613], [-0.026321, -0.107677, 9.820144], [257.000000, 17.000000, -91.000000], [275, -54, 307]]
DATA[72280, 0, [0,0,0], [-0.029119, 0.011567, -0.005090], 14, [-0.137293, -0.156906, 10.375436], [-0.038285, -0.126820, 9.815358], [257.000000, 15.000000, -91.000000], [272, -54, 303]]
DATA[72340, 0, [0,0,0], [-0.027348, 0.011342, -0.005176], 14, [-0.137293, -0.117680, 10.179303], [-0.004786, -0.112463, 9.844072], [256.000000, 18.000000, -90.000000], [265, -55, 298]]
DATA[72400, 0, [0,0,0], [-0.027025, 0.010573, -0.004506], 14, [-0.098067, -0.019613, -0.117680], [-0.038285, -0.069392, 9.791430], [258.000000, 18.000000, -90.000000], [274, -54, 301]]
DATA[72460, 0, [0,0,0], [-0.028225, 0.010308, -0.003644], 14, [-0.058840, -0.117680, -0.058840], [-0.023928, -0.093320, 9.815358], [261.000000, 18.000000, -91.000000], [264, -60, 307]]
DATA[72520, 0, [0,0,0], [-0.029861, 0.009937, -0.003971], 14, [-0.117680, -0.137293, -0.058840], [-0.055035, -0.088534, 9.796216], [257.000000, 19.000000, -91.000000], [273, -58, 301]]
DATA[72580, 0, [0,0,0], [-0.029662, 0.010446, -0.003457], 14, [-0.078453, -0.196133, -0.078453], [-0.014357, -0.093320, 9.824930], [260.000000, 16.000000, -91.000000], [276, -60, 298]]
DATA[72640, 0, [0,0,0], [-0.030140, 0.011673, -0.003899], 14, [-0.137293, -0.215746, -0.098067], [-0.043071, -0.083749, 9.820144], [258.000000, 19.000000, -88.000000], [272, -60, 305]]
DATA[72700, 0, [0,0,0], [-0.029346, 0.012395, -0.003960], 14, [-0.176520, -0.058840, -0.078453], [-0.035892, -0.078963, 9.829716], [258.000000, 18.000000, -88.000000], [266, -57, 299]]
DATA[72760, 0, [0,0,0], [-0.028803, 0.011510, -0.003547], 14, [-0.117680, -0.196133, -0.156906], [-0.026321, -0.107677, 9.820144], [259.000000, 17.000000, -89.000000], [275, -45, 306]]
DATA[72820, 0, [0,0,0], [-0.028956, 0.011212, -0.002348], 14, [-0.137293, -0.117680, 10.355823], [-0.026321, -0.083749, 9.834501], [-1.000000, 18.000000, -90.000000], [270, -24, 303]]
DATA[72880, 0, [0,0,0], [-0.031259, 0.012352, -0.002640], 14, [-0.156906, -0.176520, -0.137293], [-0.064606, -0.098106, 9.805787], [256.000000, 18.000000, -90.000000], [274, -56, 302]]
DATA[72940, 0, [0,0,0], [-0.029493, 0.010331, -0.003616], 14, [-0.156906, -0.117680, -0.039227], [-0.009571, -0.102891, 9.824930], [258.000000, 19.000000, -88.000000], [275, -56, 310]]
DATA[73000, 0, [0,0,0], [-0.028953, 0.010108, -0.005098], 14, [-0.156906, -0.078453, 10.355823], [-0.007178, -0.107677, 9.805787], [259.000000, 17.000000, -91.000000], [276, -55, 306]]
DATA[73060, 0, [0,0,0], [-0.029817, 0.010907, -0.003905], 14, [-0.176520, -0.176520, -0.137293], [-0.028714, -0.093320, 9.844072], [258.000000, 17.000000, -89.000000], [277, -50, 315]]
DATA[73120, 0, [0,0,0], [-0.030000, 0.012125, -0.002984], 14, [-0.078453, -0.078453, -0.078453], [0.000000, -0.102891, 9.839287], [257.000000, 18.000000, -91.000000], [272, -58, 308]]
DATA[73180, 0, [0,0,0], [-0.031241, 0.010787, -0.004351], 14, [-0.117680, -0.058840, -0.058840], [-0.021535, -0.098106, 9.844072], [258.000000, 21.000000, -89.000000], [275, -57, 318]]
DATA[73240, 0, [0,0,0], [-0.029559, 0.011175, -0.004192], 14, [-0.078453, -0.176520, -0.117680], [-0.031107, -0.093320, 9.824930], [259.000000, 17.000000, -90.000000], [275, -57, 306]]
DATA[73300, 0, [0,0,0], [-0.028098, 0.011229, -0.004958], 14, [-0.156906, -0.176520, -0.078453], [-0.045464, -0.093320, 9.853643], [-1.000000, 19.000000, -92.000000], [273, -55, 302]]
DATA[73360, 0, [0,0,0], [-0.028285, 0.011578, -0.005329], 14, [-0.156906, -0.156906, -0.039227], [-0.031107, -0.098106, 9.805787], [-1.000000, 21.000000, -89.000000], [273, -49, 302]]
DATA[73420, 0, [0,0,0], [-0.029202, 0.012528, -0.004913], 14, [-0.098067, -0.156906, -0.117680], [-0.031107, -0.117248, 9.829716], [258.000000, 14.000000, -91.000000], [271, -46, 306]]
DATA[73480, 0, [0,0,0], [-0.028427, 0.012792, -0.004037], 14, [-0.176520, -0.117680, -0.078453], [-0.047856, -0.093320, 9.829716], [257.000000, 16.000000, -91.000000], [274, -57, 308]]
DATA[73540, 0, [0,0,0], [-0.028542, 0.013387, -0.004359], 14, [-0.137293, -0.137293, -0.098067], [-0.031107, -0.107677, 9.815358], [257.000000, 18.000000, -90.000000], [278, -58, 306]]
DATA[73600, 0, [0,0,0], [-0.028615, 0.012593, -0.004570], 14, [-0.117680, -0.098067, -0.098067], [-0.045464, -0.074178, 9.815358], [259.000000, 16.000000, -91.000000], [264, -55, 306]]
DATA[73660, 0, [0,0,0], [-0.027376, 0.011907, -0.005426], 14, [-0.176520, -0.117680, -0.117680], [-0.040678, -0.088534, 9.839287], [258.000000, 19.000000, -89.000000], [267, -54, 301]]
DATA[73720, 0, [0,0,0], [-0.026942, 0.012986, -0.005660], 14, [-0.058840, -0.156906, 10.375436], [-0.031107, -0.093320, 9.796216], [258.000000, 22.000000, -88.000000], [266, -49, 317]]
DATA[73780, 0, [0,0,0], [-0.028079, 0.012231, -0.005344], 14, [-0.176520, -0.176520, -0.117680], [-0.033500, -0.088534, 9.824930], [256.000000, 19.000000, -89.000000], [273, -58, 309]]
DATA[73840, 0, [0,0,0], [-0.028208, 0.012662, -0.005758], 14, [-0.117680, -0.156906, -0.098067], [-0.052642, -0.093320, 9.834501], [260.000000, 19.000000, -90.000000], [278, -53, 305]]
DATA[73900, 0, [0,0,0], [-0.028045, 0.012596, -0.005333], 14, [-0.156906, -0.176520, -0.078453], [-0.040678, -0.107677, 9.820144], [256.000000, 19.000000, -92.000000], [265, -60, 304]]
DATA[73960, 0, [0,0,0], [-0.025874, 0.011499, -0.004997], 14, [-0.137293, -0.137293, -0.098067], [-0.016750, -0.078963, 9.805787], [257.000000, 18.000000, -93.000000], [273, -60, 304]]
DATA[74020, 0, [0,0,0], [-0.025627, 0.011507, -0.004360], 14, [-0.098067, -0.156906, -0.058840], [0.000000, -0.136391, 9.791430], [-1.000000, 15.000000, -90.000000], [284, -58, 310]]
DATA[74080, 0, [0,0,0], [-0.025098, 0.011313, -0.004323], 14, [-0.235360, -0.176520, -0.137293], [-0.009571, -0.102891, 9.839287], [259.000000, 18.000000, -92.000000], [268, -56, 299]]
DATA[74140, 0, [0,0,0], [-0.026364, 0.012616, -0.003660], 14, [-0.058840, -0.117680, -0.078453], [-0.052642, -0.093320, 9.829716], [258.000000, 16.000000, -89.000000], [275, -50, 308]]
DATA[74200, 0, [0,0,0], [-0.028342, 0.011431, -0.004154], 14, [-0.176520, -0.117680, 10.179303], [-0.016750, -0.098106, 9.777073], [256.000000, 16.000000, -89.000000], [268, -50, 302]]
DATA[74260, 0, [0,0,0], [-0.026851, 0.011791, -0.004928], 14, [-0.137293, -0.117680, -0.117680], [-0.045464, -0.117248, 9.820144], [256.000000, 17.000000, -93.000000], [272, -59, 302]]
DATA[74320, 0, [0,0,0], [-0.025741, 0.011027, -0.003742], 14, [-0.156906, -0.058840, -0.098067], [-0.021535, -0.069392, 9.834501], [257.000000, 14.000000, -90.000000], [272, -48, 306]]
DATA[74390, 0, [0,0,0], [-0.025589, 0.011174, -0.003880], 14, [-0.156906, -0.117680, 10.355823], [-0.009571, -0.088534, 9.824930], [258.000000, 18.000000, -91.000000], [268, -57, 310]]
DATA[74440, 0, [0,0,0], [-0.025763, 0.010484, -0.004425], 14, [-0.078453, -0.058840, -0.019613], [-0.040678, -0.093320, 9.810573], [-1.000000, 15.000000, -90.000000], [270, -55, 306]]
DATA[74500, 0, [0,0,0], [-0.025717, 0.010984, -0.004093], 14, [-0.137293, -0.156906, 10.159690], [-0.004786, -0.112463, 9.853643], [260.000000, 17.000000, -89.000000], [275, -46, 299]]
DATA[74560, 0, [0,0,0], [-0.026689, 0.011812, -0.005156], 14, [-0.078453, -0.078453, -0.058840], [-0.026321, -0.093320, 9.844072], [257.000000, 17.000000, -92.000000], [275, -61, 301]]
DATA[74620, 0, [0,0,0], [-0.025473, 0.012469, 0.010345], 14, [-0.078453, -0.137293, -0.039227], [-0.035892, -0.102891, 9.820144], [257.000000, 17.000000, -91.000000], [268, -58, 307]]
DATA[74680, 0, [0,0,0], [-0.025487, 0.011561, 0.003675], 14, [-0.137293, -0.098067, -0.098067], [-0.019143, -0.107677, 9.796216], [258.000000, 17.000000, -90.000000], [276, -60, 300]]
DATA[74740, 0, [0,0,0], [-0.027353, 0.011424, 0.000070], 14, [-0.078453, -0.156906, -0.019613], [-0.047856, -0.107677, 9.848858], [261.000000, 18.000000, -90.000000], [267, -55, 304]]
DATA[74800, 0, [0,0,0], [-0.028992, 0.011238, -0.002807], 14, [-0.137293, -0.156906, -0.078453], [-0.031107, -0.112463, 9.805787], [259.000000, 22.000000, -90.000000], [266, -57, 306]]
DATA[74860, 0, [0,0,0], [-0.028592, 0.009715, -0.003508], 14, [-0.176520, -0.156906, -0.078453], [-0.014357, -0.112463, 9.796216], [257.000000, 18.000000, -87.000000], [269, -46, 306]]
DATA[74920, 0, [0,0,0], [-0.026339, 0.010944, -0.003595], 14, [-0.098067, -0.196133, 10.179303], [-0.031107, -0.098106, 9.829716], [256.000000, 22.000000, -88.000000], [274, -55, 301]]
DATA[74980, 0, [0,0,0], [-0.027584, 0.012311, -0.005183], 14, [-0.039227, -0.137293, 10.355823], [-0.007178, -0.078963, 9.815358], [257.000000, 16.000000, -92.000000], [272, -56, 305]]
DATA[75050, 0, [0,0,0], [-0.026756, 0.010712, -0.004724], 14, [-0.117680, -0.117680, -0.137293], [-0.047856, -0.107677, 9.810573], [257.000000, 20.000000, -88.000000], [275, -51, 305]]
DATA[75100, 0, [0,0,0], [-0.026357, 0.012244, -0.005805], 14, [0.000000, -0.098067, 10.159690], [-0.045464, -0.098106, 9.801002], [258.000000, 18.000000, -89.000000], [276, -52, 303]]
DATA[75160, 0, [0,0,0], [-0.027366, 0.011235, -0.006639], 14, [-0.039227, -0.098067, 10.355823], [-0.035892, -0.112463, 9.839287], [258.000000, 17.000000, -91.000000], [283, -54, 295]]
DATA[75230, 0, [0,0,0], [-0.030043, 0.011017, -0.006207], 14, [-0.098067, -0.137293, -0.078453], [-0.033500, -0.122034, 9.839287], [258.000000, 18.000000, -91.000000], [279, -51, 305]]
DATA[75290, 0, [0,0,0], [-0.030145, 0.011949, -0.006757], 14, [-0.137293, -0.176520, -0.098067], [-0.052642, -0.117248, 9.810573], [258.000000, 15.000000, -92.000000], [274, -50, 299]]
