
Thu Jan  1 00:00:01 1970

Flight Log #6
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[51420, 0, [0,0,0], [0.130107, 0.762143, 0.097286], 13, [-0.164621, -0.149260, 9.440219], [-3.005385, 0.320638, 9.274581], [66.578796, 271.162598, -909.889221], [164, 183, 299]]
DATA[51490, 0, [0,0,0], [0.045502, -0.005409, -0.003201], 13, [-5.027266, -0.207206, -0.191052], [-4.840680, 0.521635, 8.568698], [-142.948593, 267.160187, -899.677185], [191, 163, 329]]
DATA[51540, 0, [0,0,0], [-0.006574, 0.802155, 0.301926], 13, [-0.184308, 0.005260, 9.049499], [-2.519642, 0.289532, 7.905886], [-110.638298, 262.157196, -892.528809], [211, 170, 324]]
DATA[51600, 0, [0,0,0], [-0.182809, 0.610343, -0.098038], 13, [-4.751650, -0.168575, 8.522026], [-3.850052, 0.464208, 8.130812], [-93.993599, 257.154205, -889.465210], [235, 174, 323]]
DATA[51660, 0, [0,0,0], [-0.015126, -0.007700, 0.007337], 13, [-0.066187, 0.275671, 8.736921], [-5.304888, 0.418744, 8.372486], [-68.537003, 259.155396, -880.274414], [251, 168, 335]]
DATA[51720, 0, [0,0,0], [-0.018180, -0.002049, -0.250601], 13, [-0.066187, 0.237041, -0.093372], [-6.750153, 0.435494, 8.724232], [218.339294, 260.156006, -854.744385], [284, 167, 342]]
DATA[51790, 0, [0,0,0], [0.091775, 2.179351, -0.002437], 13, [-8.767762, -0.265151, -0.171516], [-4.814359, -0.241675, 5.580062], [281.001709, 263.157806, -1341.856812], [320, 171, 374]]
DATA[51840, 0, [0,0,0], [-0.003367, 0.000700, 0.004282], 13, [-0.164621, -0.129945, 6.548884], [-8.070991, 0.634098, 6.697511], [281.001709, 263.157806, -1341.856812], [379, 163, 414]]
DATA[51910, 0, [0,0,0], [0.245408, -0.004951, 0.170438], 13, [-0.184308, 0.971014, -0.132444], [-8.286345, 0.930808, 5.661418], [-122.387497, -20.011999, -1271.394043], [409, 157, 458]]
DATA[51960, 0, [0,0,0], [-0.013141, 1.666835, -0.005797], 13, [-0.105560, -0.187890, 4.946929], [-8.997013, 0.995414, 5.077569], [-81.265297, -25.014999, -1224.418823], [443, 148, 486]]
DATA[52020, 0, [0,0,0], [-0.100647, 1.144240, -0.090860], 13, [-0.085874, -0.129945, 3.501261], [-8.080562, 0.772882, 3.337988], [-55.808701, 241.144608, -912.952820], [472, 153, 527]]
DATA[52080, 0, [0,0,0], [-0.011308, -0.004951, 0.009322], 13, [-7.921229, 0.623343, -0.171516], [-8.458628, 1.016950, 2.785246], [462.135193, 245.147003, -884.359192], [488, 156, 570]]
DATA[52140, 0, [0,0,0], [-0.029634, -0.005714, -0.131635], 13, [-9.082751, 0.604028, -0.210588], [-9.482756, 0.839881, 2.175076], [478.779907, 251.150604, -847.596008], [501, 163, 601]]
DATA[52200, 0, [0,0,0], [-0.296582, 1.617660, 0.446396], 13, [-0.184308, 0.024575, -0.132444], [-8.338987, 0.299103, 1.244268], [492.487305, 251.150604, -1071.238770], [511, 164, 609]]
DATA[52260, 0, [0,0,0], [-0.007796, 0.557656, -0.001826], 13, [-0.105560, -0.091315, 1.606264], [-7.367501, 0.497707, 2.246861], [498.361908, 259.155396, -1039.581543], [511, 164, 641]]
DATA[52320, 0, [0,0,0], [0.093303, 0.676469, 0.446396], 13, [-11.307362, -0.072000, -0.093372], [-7.958528, 0.366102, 0.014357], [515.006592, 250.149994, -980.351990], [533, 166, 702]]
DATA[52380, 0, [0,0,0], [-0.009476, 0.053540, 0.001686], 13, [-9.063065, -0.129945, 0.043380], [-8.214561, 0.732204, -0.098106], [515.985718, 248.148804, -981.373230], [535, 163, 706]]
DATA[52440, 0, [0,0,0], [0.127206, -0.002049, -0.399805], 13, [-0.203995, 0.893754, 0.277813], [-10.463814, 1.000200, 0.547956], [519.902100, 239.143402, -956.864380], [540, 148, 711]]
DATA[52510, 0, [0,0,0], [-0.014821, 0.004059, -0.004728], 13, [-0.203995, -0.091315, -0.913886], [-10.231709, 0.815953, -1.493121], [517.943909, 244.146393, -935.419189], [542, 158, 741]]
DATA[52560, 0, [0,0,0], [-0.018028, 0.647911, 0.002297], 13, [-0.203995, -0.187890, -0.073836], [-9.183653, 0.799203, -1.048056], [529.693115, -28.016800, -916.016418], [537, 145, 774]]
DATA[52620, 0, [0,0,0], [-0.017722, 0.838501, 0.208464], 13, [-0.085874, 0.372247, -0.093372], [-9.856036, 0.808774, -2.088934], [529.693115, -36.021599, -889.465210], [544, 144, 791]]
DATA[52680, 0, [0,0,0], [-0.013446, 0.808264, 0.062620], 13, [-0.085874, 0.546082, -3.101923], [-9.104691, 0.930808, -2.694318], [527.734924, -35.021000, -846.574829], [539, 136, 830]]
DATA[52740, 0, [0,0,0], [-0.008865, 1.161038, 0.000464], 13, [-0.144934, -0.226521, -3.375428], [-8.860622, 1.021735, -1.954936], [521.860291, -43.025799, -811.854004], [535, 133, 863]]
DATA[52800, 0, [0,0,0], [-0.008865, 1.619951, -0.016029], 13, [-8.748075, 0.661973, -4.645271], [-8.705089, 0.981057, -3.385844], [503.257385, -34.020401, -741.391174], [522, 142, 924]]
DATA[52870, 0, [0,0,0], [-0.017875, 1.537637, 0.254126], 13, [-0.184308, 0.874439, -0.073836], [-7.750352, 1.076770, -4.711468], [478.779907, -40.023998, -938.482788], [513, 139, 955]]
DATA[52920, 0, [0,0,0], [-0.005199, -0.005103, 0.252752], 13, [-6.956575, -0.129945, -6.286299], [-6.960721, 1.088734, -5.781060], [450.385986, -42.025200, -881.295593], [485, 140, 1014]]
DATA[52980, 0, [0,0,0], [-0.016806, 0.003754, -0.005033], 13, [-0.144934, -0.168575, -0.151980], [-7.111469, 0.859023, -6.850651], [-81.265297, -47.028198, -836.362793], [464, 128, 1050]]
DATA[53040, 0, [0,0,0], [0.008392, 0.004212, -0.000452], 13, [-0.203995, 0.874439, -0.210588], [-6.412765, 1.155733, -7.286145], [-106.721901, -46.027599, -536.130005], [440, 131, 1078]]
DATA[53100, 0, [0,0,0], [0.122777, 0.003601, -0.005644], 13, [-0.203995, 0.546082, -0.132444], [-5.438886, 1.071985, -7.530213], [-147.844101, -48.028801, -499.366791], [406, 131, 1123]]
DATA[53170, 0, [0,0,0], [0.120028, -0.001133, 0.009169], 13, [-0.125247, 0.932384, -8.786914], [-4.905286, 0.746561, -8.216953], [309.395599, -39.023399, -462.603607], [367, 140, 1154]]
DATA[53220, 0, [0,0,0], [0.156527, -0.003882, 0.264664], 13, [-3.806683, 0.275671, -0.093372], [-3.988835, 0.789631, -9.064013], [263.377899, -37.022202, -948.694824], [329, 145, 1173]]
DATA[53280, 0, [0,0,0], [0.125526, 0.001769, 0.220070], 13, [-0.066187, -0.091315, -0.210588], [-3.010171, 0.756132, -8.571091], [200.715500, -29.017401, -919.080017], [286, 148, 1208]]
DATA[53340, 0, [0,0,0], [-0.007948, 1.458377, 0.003671], 13, [-0.164621, -0.091315, -0.210588], [-1.880759, 0.428315, -9.288938], [-108.680099, -21.012600, -892.528809], [223, 151, 1216]]
DATA[53400, 0, [0,0,0], [-0.034368, 0.005434, 0.024593], 13, [-0.085874, 0.352932, -10.291190], [-1.067199, 0.363709, -9.480363], [-152.739594, 242.145203, -880.274414], [195, 154, 1234]]
DATA[53460, 0, [0,0,0], [0.015570, -0.009074, 0.008711], 13, [-0.085874, -0.149260, -10.056757], [-0.200997, 0.430708, -9.772287], [65.599701, 239.143402, -870.062378], [155, 156, 1224]]
DATA[53520, 0, [0,0,0], [-0.022456, 0.924175, 0.012529], 13, [-0.125247, 0.237041, -10.564694], [-0.442672, 0.308674, -9.717253], [32.310299, 242.145203, -864.956421], [138, 157, 1239]]
DATA[53590, 0, [0,0,0], [-0.194568, -0.003729, 0.002755], 13, [-0.066187, 0.275671, -10.037221], [0.361316, 0.430708, -9.631111], [-13.707400, 241.144608, -854.744385], [98, 158, 1236]]
DATA[53640, 0, [0,0,0], [-0.010392, -0.009532, 0.005046], 13, [0.721286, -0.187890, -9.744181], [0.832702, 0.614955, -9.303294], [-46.996799, -25.014999, -848.617188], [73, 152, 1250]]
DATA[53710, 0, [0,0,0], [-0.000771, 0.611718, -0.003506], 13, [1.587506, 0.990329, -9.705109], [1.579263, 0.873380, -9.291330], [-82.244400, -43.025799, -842.489990], [37, 132, 1256]]
DATA[53760, 0, [0,0,0], [-0.646913, -0.008616, 0.010238], 13, [-0.066187, 1.222110, -9.626965], [1.797010, 1.287339, -9.530613], [-103.784599, -79.047401, -832.278015], [22, 103, 1264]]
DATA[53820, 0, [0,0,0], [-0.017875, -0.419576, -0.002437], 13, [-0.203995, 0.352932, -9.040883], [1.971686, 1.732404, -9.176475], [-110.638298, -101.060600, -830.235596], [-1, 85, 1270]]
DATA[53880, 0, [0,0,0], [-0.373704, 0.003296, 0.005046], 13, [0.957528, 1.840192, -0.171516], [1.701297, 1.933401, -9.229117], [-79.307098, -120.071999, -825.129578], [24, 69, 1274]]
DATA[53940, 0, [0,0,0], [0.160956, -0.832673, 0.002450], 13, [0.721286, 1.859508, -9.705109], [0.753739, 2.076970, -9.358330], [-18.602900, -122.073196, -830.235596], [71, 62, 1282]]
DATA[54010, 0, [0,0,0], [-0.002451, -0.570612, 0.136687], 13, [-0.085874, -0.091315, -9.724645], [0.248854, 1.725225, -9.734002], [12.728300, -102.061203, -838.405212], [101, 92, 1265]]
DATA[54060, 0, [0,0,0], [0.675457, -0.252504, 0.003671], 13, [-0.105560, 1.280055, -10.017685], [0.133998, 1.292124, -10.090533], [35.247601, -65.039001, -849.638428], [123, 106, 1247]]
DATA[54120, 0, [0,0,0], [-0.019249, -0.375899, 0.056053], 13, [-0.322116, -0.110630, -10.310726], [-0.363709, 0.727418, -9.734002], [48.955002, -35.021000, -858.829224], [141, 133, 1246]]
DATA[54180, 0, [0,0,0], [-0.013446, 0.003754, 0.135007], 13, [-0.125247, -0.187890, -9.978613], [-0.433101, 0.497707, -9.255438], [51.892300, -20.011999, -868.020020], [143, 149, 1235]]
DATA[54240, 0, [0,0,0], [-0.009170, -0.003424, 0.138978], 13, [-0.105560, 0.314302, -0.132444], [0.119641, 0.256032, -9.588040], [18.602900, 258.154785, -864.956421], [131, 165, 1242]]
DATA[54300, 0, [0,0,0], [0.090248, 1.189596, 0.131495], 13, [1.567819, -0.091315, -0.112908], [0.732204, -0.009571, -9.181260], [-34.268501, 263.157806, -858.829224], [85, 170, 1242]]
DATA[54360, 0, [0,0,0], [-0.010545, -0.000827, -0.004270], 13, [-0.066187, -0.361726, -0.132444], [1.564906, -0.354138, -10.025927], [-86.160797, 272.163208, -858.829224], [36, 180, 1248]]
DATA[54430, 0, [0,0,0], [-0.003061, 0.009099, 0.022608], 13, [-0.164621, -0.129945, -0.073836], [2.388037, -0.150748, -9.506684], [-147.844101, 277.166199, -859.850403], [-4, 181, 1237]]
DATA[54480, 0, [0,0,0], [-0.008865, -0.003882, 0.006726], 13, [3.851490, -0.342411, -0.132444], [3.302095, -0.294317, -9.037691], [-182.112595, 279.167389, -862.914001], [-41, 300, 1231]]
DATA[54550, 0, [0,0,0], [-0.002603, 1.624227, 0.062773], 13, [4.757085, -0.574192, -0.210588], [4.500899, -0.442672, -9.008977], [-248.691406, 284.170410, -877.210815], [-95, 195, 1212]]
DATA[54600, 0, [0,0,0], [-0.037117, 0.003907, -0.011906], 13, [-0.203995, -0.226521, -8.376657], [5.240282, -0.248854, -7.898707], [-64.620598, 287.172211, -899.677185], [-145, 203, 1195]]
DATA[54660, 0, [0,0,0], [-0.224958, 0.000394, -0.143242], 13, [-0.085874, -0.014055, -0.171516], [6.008378, 0.000000, -7.436893], [-117.491997, 279.167389, -912.952820], [-181, 185, 1186]]
DATA[54720, 0, [0,0,0], [-0.231372, 1.149126, -0.087195], 13, [-0.203995, -0.226521, -6.872381], [6.501299, 0.023928, -6.900900], [-172.321594, 263.157806, -935.419189], [-231, 174, 1165]]
DATA[54780, 0, [0,0,0], [-0.001687, 1.158595, 0.002602], 13, [7.513240, -0.168575, -6.266763], [7.302895, 0.306281, -6.443871], [-479.759003, 255.153000, -442.179596], [-277, 163, 1147]]
DATA[54850, 0, [0,0,0], [-0.004894, 1.279088, -0.000452], 13, [-0.085874, 0.584713, -0.093372], [7.704889, 0.234497, -5.237889], [-526.755798, 253.151794, -479.963989], [-321, 155, 1098]]
DATA[54900, 0, [0,0,0], [-0.011308, 0.009099, -0.011142], 13, [-0.203995, -0.149260, -0.073836], [7.927422, 0.430708, -4.481757], [-77.348900, 247.148193, -538.172424], [-361, 161, 1048]]
DATA[54960, 0, [0,0,0], [-0.029176, -0.000980, -0.002132], 13, [8.812570, 0.546082, -3.492645], [9.370294, 0.521635, -3.366701], [-122.387497, 243.145798, -853.723206], [-398, 148, 1005]]
DATA[55030, 0, [0,0,0], [0.051306, -0.006325, 0.025052], 13, [9.462234, 0.642658, -0.151980], [9.745967, 0.483350, -2.275574], [-150.781403, -19.011400, -904.783203], [-416, 149, 963]]
DATA[55080, 0, [0,0,0], [-0.013599, 0.005281, 0.092094], 13, [9.225993, -0.110630, -0.093372], [9.343972, 0.366102, -1.404587], [-169.384293, 239.143402, -944.609985], [-439, 149, 924]]
DATA[55140, 0, [0,0,0], [-0.008101, 0.457322, 0.009016], 13, [-0.125247, 0.661973, -0.210588], [9.267402, 0.478565, -1.021735], [-177.217102, 242.145203, -709.734009], [-451, 150, 895]]
DATA[55200, 0, [0,0,0], [-0.023984, 0.008183, 0.007795], 13, [-0.085874, -0.207206, -0.679454], [9.583255, 0.519243, -0.619741], [-684.390930, -19.011400, -728.115601], [-458, 157, 880]]
DATA[55260, 0, [0,0,0], [-0.018791, 0.000700, -0.003354], 13, [9.718163, 0.623343, -0.132444], [9.911072, 0.406780, -0.038285], [-692.223694, 241.144608, -752.624390], [-462, 153, 859]]
DATA[55320, 0, [0,0,0], [-0.069798, 0.803377, 0.131800], 13, [-0.203995, 0.565398, -0.073836], [9.396614, 0.483350, 0.162712], [-697.119202, 245.147003, -780.196777], [-457, 154, 835]]
DATA[55380, 0, [0,0,0], [0.089485, -0.004187, 0.007337], 13, [9.777225, -0.207206, -0.151980], [9.726824, 0.473779, 0.404387], [-700.056519, 241.144608, -793.472412], [-464, 150, 831]]
DATA[55450, 0, [0,0,0], [-0.015890, 0.144253, 0.065521], 13, [9.757538, -0.226521, -0.093372], [9.757931, 0.502493, 0.555135], [-697.119202, -18.010799, -805.726807], [-467, 155, 829]]
DATA[55500, 0, [0,0,0], [-0.013293, 0.295290, 0.069034], 13, [-0.184308, 0.623343, 0.707606], [9.561719, 0.488136, 0.753739], [-701.035583, 241.144608, -807.769226], [-466, 144, 819]]
DATA[55560, 0, [0,0,0], [-0.072242, -0.223641, 0.000006], 13, [-0.085874, 0.642658, 0.981111], [9.578469, 0.454636, 0.734597], [-697.119202, -18.010799, -807.769226], [-474, 149, 823]]
DATA[55620, 0, [0,0,0], [-0.009781, -0.648955, 0.005198], 13, [9.225993, 0.546082, 0.590390], [9.363115, 0.535992, 0.770489], [-700.056519, 243.145798, -801.642029], [-463, 146, 822]]
DATA[55680, 0, [0,0,0], [-0.062621, -0.003576, -0.000757], 13, [9.442548, 0.990329, -0.230124], [9.497113, 0.545564, 0.248854], [-694.181885, 240.143997, -754.666809], [-462, 146, 859]]
DATA[55750, 0, [0,0,0], [-0.013141, -0.005256, -0.002743], 13, [8.832256, -0.168575, -2.164193], [9.154940, 0.717847, -1.160519], [-169.384293, -31.018600, -935.419189], [-446, 137, 919]]
DATA[55800, 0, [0,0,0], [-0.006269, -2.061123, -0.008699], 13, [9.225993, -0.129945, -3.160532], [9.466006, 0.971486, -2.830709], [-169.384293, -31.018600, -935.419189], [-416, 128, 992]]
DATA[55870, 0, [0,0,0], [-0.020929, 0.005434, -0.007324], 13, [8.281026, -0.187890, -5.270425], [8.319844, 1.261018, -5.134997], [-69.516098, -71.042603, -500.388000], [-374, 107, 1071]]
DATA[55920, 0, [0,0,0], [-0.009017, -2.088154, 0.010391], 13, [6.902948, 1.820877, -6.520732], [7.496713, 1.782653, -5.659026], [-486.612701, -83.049797, -943.588806], [-296, 96, 1128]]
DATA[55980, 0, [0,0,0], [0.000756, -2.675348, 0.008406], 14, [6.942322, -0.226521, -0.171516], [5.654240, 1.770689, -7.427321], [-121.408401, -91.054604, -879.253174], [-220, 95, 1198]]
DATA[56040, 0, [0,0,0], [-0.005199, 0.006503, -0.015113], 14, [4.146793, -0.226521, -0.191052], [5.221139, 1.540978, -7.989635], [-59.725101, -84.050400, -859.850403], [-166, 94, 1220]]
DATA[56100, 0, [0,0,0], [0.519076, -1.808378, 0.003519], 14, [3.418381, 1.608412, -9.998149], [3.756732, 1.354338, -9.226724], [-213.443802, -65.039001, -842.489990], [-104, 105, 1242]]
DATA[56160, 0, [0,0,0], [0.087347, -2.086932, -0.144463], 14, [1.843435, -0.187890, -9.939541], [2.517249, 1.239482, -9.068798], [-109.659203, -53.031799, -837.383972], [-17, 125, 1250]]
DATA[56220, 0, [0,0,0], [-0.069340, 0.000547, -0.003812], 14, [0.091308, -0.207206, -10.056757], [0.413958, 1.306481, -9.915857], [-9.791000, -49.029400, -843.511230], [61, 128, 1257]]
DATA[56290, 0, [0,0,0], [-0.008559, 0.003601, -0.022290], 14, [-0.125247, -0.168575, -0.210588], [-0.782453, 0.985843, -9.202796], [-171.342499, -46.027599, -862.914001], [149, 125, 1239]]
DATA[56340, 0, [0,0,0], [0.086888, 0.006503, -0.052986], 14, [-2.881402, 0.604028, -0.171516], [-2.584249, 1.196411, -9.410972], [-62.662399, -43.025799, -907.846802], [243, 138, 1216]]
DATA[56400, 0, [0,0,0], [0.476620, -2.243619, -0.004270], 14, [-0.144934, -0.226521, -0.112908], [-4.125226, 0.356531, -8.618947], [270.231598, 241.144608, -445.243195], [305, 152, 1180]]
DATA[56460, 0, [0,0,0], [-0.011461, -2.402597, 0.002297], 14, [-0.203995, 0.333617, -0.112908], [-5.115855, 0.325424, -7.513463], [-153.718704, 253.151794, -514.684814], [391, 169, 1116]]
DATA[56520, 0, [0,0,0], [0.243117, -1.982780, -0.206008], 14, [-6.228162, -0.129945, -0.171516], [-6.288338, 0.370888, -6.412765], [-94.972702, 267.160187, -850.659607], [431, 179, 1048]]
DATA[56590, 0, [0,0,0], [0.788925, -2.022333, -0.252281], 14, [-9.397740, -1.578576, -0.210588], [-8.949157, -0.760918, -4.814359], [471.926208, 308.184814, -755.687988], [496, 219, 911]]
DATA[56640, 0, [0,0,0], [-0.018944, -1.222100, -0.134384], 14, [-0.184308, -0.091315, -0.073836], [-8.939586, -0.978664, -2.995814], [487.591797, 325.195007, -835.341614], [507, 230, 851]]
DATA[56710, 0, [0,0,0], [0.249073, -1.589077, -0.243576], 14, [-8.826822, -0.612822, -3.121459], [-8.396415, -0.382852, -2.486143], [482.696289, 331.198608, -902.740784], [516, 229, 799]]
DATA[56760, 0, [0,0,0], [-0.188917, 0.008946, 0.002602], 13, [-0.085874, -0.883233, -1.187391], [-9.533006, -1.222732, -0.801596], [478.779907, 342.205200, -976.267212], [513, 240, 731]]
DATA[56820, 0, [0,0,0], [-0.015584, -0.642541, -0.002437], 13, [-10.657698, -1.906932, -0.288733], [-10.265209, -1.607977, -0.679562], [468.988892, 344.206390, -1004.860779], [507, 246, 688]]
DATA[56890, 0, [0,0,0], [-0.015126, -1.655661, 0.009475], 13, [-9.988345, -0.226521, 1.235079], [-9.329616, -1.624727, 0.315853], [-54.829601, -140.084000, -1049.793579], [477, 253, 644]]
DATA[56940, 0, [0,0,0], [-0.010392, -0.003424, -0.143242], 13, [-9.397740, -2.196658, 1.938377], [-9.308080, -1.275374, 2.208575], [-54.829601, -136.081604, -1049.793579], [468, 262, 620]]
DATA[57010, 0, [0,0,0], [0.199135, 0.005739, 0.448076], 13, [-8.551207, -0.187890, -0.151980], [-9.018549, -1.418944, 2.057827], [-76.369797, -143.085800, -846.574829], [457, 262, 596]]
DATA[57060, 0, [0,0,0], [-0.001534, -0.531669, 0.105228], 13, [-0.164621, -1.211589, 1.938377], [-9.071191, -1.457229, 2.239682], [-82.244400, 363.217804, -869.041199], [460, 256, 583]]
DATA[57120, 0, [0,0,0], [0.014959, -0.002660, 0.219001], 13, [-9.791477, -0.187890, -0.093372], [-8.891729, -1.294517, 2.823531], [-80.286201, 359.215393, -873.125977], [459, 254, 574]]
DATA[57180, 0, [0,0,0], [-0.018333, 0.003754, 0.217780], 13, [-9.378054, -0.149260, 3.813838], [-8.944371, -0.973879, 2.646462], [-75.390701, 349.209412, -874.147217], [458, 235, 565]]
DATA[57240, 0, [0,0,0], [-0.017111, -1.586481, -0.173938], 13, [-8.413399, -1.848987, -0.132444], [-8.760123, -0.959522, 2.299503], [-91.056297, 351.210602, -893.549988], [440, 248, 555]]
DATA[57300, 0, [0,0,0], [-0.018333, 0.000547, -0.293820], 13, [-7.586553, -1.308165, 4.341311], [-9.071191, -1.141376, 4.955536], [-135.115799, 358.214813, -949.716003], [418, 245, 516]]
DATA[57360, 0, [0,0,0], [-0.010392, -0.877572, -0.000910], 13, [-0.203995, -1.791042, -0.093372], [-8.338987, -1.210768, 3.225525], [-153.718704, -138.082794, -1216.249146], [398, 265, 495]]
DATA[57430, 0, [0,0,0], [-0.003367, -0.009532, 0.225568], 13, [-8.551207, -1.926247, 5.396257], [-8.398808, -1.445265, 4.802395], [317.228394, -135.080994, -1245.864014], [368, 260, 477]]
DATA[57480, 0, [0,0,0], [-0.011766, 0.005129, 0.526267], 13, [-8.236217, -2.177343, -0.112908], [-6.805188, -1.914258, 5.802595], [278.064392, -138.082794, -1286.712036], [353, 263, 448]]
DATA[57540, 0, [0,0,0], [-0.006116, -0.677513, 0.005046], 13, [-0.144934, -2.467069, 6.959142], [-5.599205, -1.464407, 6.692725], [246.733200, -136.081604, -1306.114746], [324, 259, 432]]
DATA[57600, 0, [0,0,0], [-0.389434, -0.008311, 0.010696], 13, [-0.184308, -0.129945, -0.093372], [-7.637890, -1.418944, 6.943971], [235.963104, -139.083405, -1317.348022], [310, 260, 415]]
DATA[57660, 0, [0,0,0], [0.122777, 0.006350, -0.007630], 13, [-7.173130, -0.168575, -0.171516], [-6.206982, -1.476372, 7.125826], [207.569199, 366.219604, -1334.708374], [299, 262, 402]]
DATA[57730, 0, [0,0,0], [0.085819, -0.005714, -0.007477], 13, [-0.066187, -0.129945, -0.073836], [-3.747160, -1.131805, 9.477970], [-91.056297, 356.213593, -840.447571], [238, 252, 370]]
DATA[57780, 0, [0,0,0], [-0.008712, -0.574583, -0.005492], 13, [-0.184308, -1.791042, -0.171516], [-5.527421, -1.215554, 6.728617], [-95.951797, 348.208801, -847.596008], [249, 252, 362]]
DATA[57850, 0, [0,0,0], [-0.017417, 0.002990, -0.004728], 13, [-0.085874, -0.168575, 8.795529], [-4.369294, -0.837488, 8.482556], [-118.471100, 339.203400, -859.850403], [228, 243, 350]]
DATA[57900, 0, [0,0,0], [0.251364, -0.687593, 0.217016], 13, [-5.283195, -0.999124, -0.112908], [-5.412565, -0.655633, 9.195618], [-152.739594, 324.194397, -883.338013], [204, 224, 335]]
DATA[57960, 0, [0,0,0], [-0.099273, -0.728979, 0.002908], 13, [-0.105560, -0.226521, -0.112908], [-3.079563, -0.509671, 8.499306], [57.766899, 322.193207, -893.549988], [163, 216, 321]]
DATA[58020, 0, [0,0,0], [-0.013752, 0.000394, -0.134384], 13, [-0.085874, -0.168575, 9.713724], [-2.636891, -0.442672, 8.190632], [-7.832800, 307.184204, -906.825623], [103, 216, 294]]
DATA[58090, 0, [0,0,0], [-0.017264, 0.001769, -0.004423], 13, [-1.936435, -0.265151, -0.093372], [-2.380858, -0.418744, 10.092926], [-54.829601, 293.175812, -919.080017], [58, 195, 310]]
DATA[58140, 0, [0,0,0], [-0.012072, 0.009557, -0.001521], 13, [-0.971781, -0.554877, -0.210588], [-1.337588, -0.303888, 10.188639], [-115.533798, 299.179413, -914.995178], [23, 192, 299]]
DATA[58200, 0, [0,0,0], [-0.379813, 0.008030, -0.722953], 13, [-0.066187, -0.226521, 10.045837], [-0.753739, -0.428315, 10.035499], [-173.300705, 312.187195, -902.740784], [-23, 200, 303]]
DATA[58260, 0, [0,0,0], [-0.016042, -0.809155, -0.007477], 13, [0.721286, -0.207206, -0.171516], [0.394816, -0.964308, 9.836894], [-230.088501, 312.187195, -893.549988], [-78, 208, 308]]
DATA[58320, 0, [0,0,0], [-0.106909, -0.680873, -0.002895], 13, [0.681912, -0.168575, -0.093372], [0.708275, -0.873380, 9.466006], [-292.750885, 304.182404, -876.189575], [-126, 210, 317]]
DATA[58390, 0, [0,0,0], [0.012821, -0.002049, -1.073895], 13, [-0.125247, -1.211589, 10.260734], [1.837688, -0.763310, 9.370294], [-87.139900, 280.167999, -869.041199], [-169, 187, 335]]
DATA[58440, 0, [0,0,0], [0.234565, 0.007572, -1.544414], 13, [-0.203995, -0.149260, 9.752796], [0.875773, -0.253639, 9.487542], [-97.910004, 243.145798, -878.231995], [-188, 154, 319]]
DATA[58510, 0, [0,0,0], [-0.011461, 0.000700, -1.343897], 13, [1.587506, -0.110630, 10.260734], [1.765903, -0.303888, 10.394422], [-122.387497, -59.035400, -876.189575], [-205, 122, 325]]
DATA[58560, 0, [0,0,0], [-0.313228, 0.008336, -0.771058], 13, [0.977215, -0.091315, 10.084909], [0.949951, 0.308674, 9.736395], [-125.324799, -73.043800, -878.231995], [-204, 111, 317]]
DATA[58620, 0, [0,0,0], [-0.014668, 0.004212, 0.008406], 13, [1.213457, -0.014055, -0.191052], [1.998007, 0.205783, 9.576077], [-135.115799, -88.052803, -879.253174], [-215, 95, 320]]
DATA[58680, 0, [0,0,0], [0.200051, 0.005434, 1.000909], 13, [1.213457, -0.129945, -0.151980], [1.873580, 0.533599, 9.135797], [-130.220306, -83.049797, -882.316772], [-220, 95, 314]]
DATA[58740, 0, [0,0,0], [0.447910, -0.009532, -0.007324], 13, [0.681912, 0.604028, 10.670991], [0.914058, 0.258425, 9.882358], [-105.742798, -84.050400, -892.528809], [-203, 90, 308]]
DATA[58800, 0, [0,0,0], [-0.014515, 0.245657, 1.353989], 13, [-0.203995, -0.207206, -0.073836], [0.258425, 0.047856, 9.212367], [-75.390701, -66.039597, -898.656006], [-175, 108, 306]]
DATA[58860, 0, [0,0,0], [-0.001687, 0.007877, 0.003977], 13, [-0.105560, -0.110630, -0.073836], [1.234697, 0.023928, 8.709874], [-67.557899, 248.148804, -887.422791], [-162, 139, 311]]
DATA[58930, 0, [0,0,0], [-0.007490, 0.006961, -0.001674], 13, [2.296232, -0.149260, -0.191052], [0.792024, -0.342174, 10.925629], [-297.646393, 246.147598, -895.592407], [-151, 151, 299]]
DATA[58980, 0, [0,0,0], [-0.004130, 0.004823, 1.704015], 13, [0.071621, 1.183480, 11.628258], [0.535992, 0.291924, 10.956735], [-206.590103, 241.144608, -922.143616], [-81, 159, 281]]
DATA[59040, 0, [0,0,0], [0.136063, -0.007547, 0.002297], 13, [-0.105560, -0.187890, -0.191052], [-1.045663, 0.524028, 9.487542], [-175.258896, 253.151794, -924.185974], [-40, 172, 292]]
DATA[59100, 0, [0,0,0], [-0.014057, -0.442788, 1.036034], 13, [0.032247, -0.129945, -0.112908], [-1.000200, 0.949951, 9.585648], [-170.363403, 250.149994, -925.207214], [-45, 164, 291]]
