
Thu Jan  1 00:00:01 1970

Flight Log #1
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[141240, 0, [0,0,0], [0.001215, 0.015361, 0.025052], 16, [-0.058840, 0.039227, 10.355823], [0.049572, -0.215743, 9.741466], [-110.000000, -187.000000, -19.000000], [-49.934101, -205.123001, -490.175995]]
DATA[141290, 0, [0,0,0], [0.003505, 0.016277, 0.021081], 16, [0.000000, -0.039227, 10.434276], [0.054375, -0.229881, 9.712865], [-114.000000, -185.000000, -21.000000], [-51.892300, -208.124802, -495.282013]]
DATA[141340, 0, [0,0,0], [-0.002451, 0.017804, 0.028411], 16, [-0.078453, -0.019613, -0.039227], [0.056777, -0.258159, 9.727165], [-114.000000, -184.000000, -18.000000], [-54.829601, -205.123001, -487.112396]]
DATA[141400, 0, [0,0,0], [0.011294, 0.019789, 0.023066], 16, [-0.039227, 0.039227, -0.078453], [0.059179, -0.220456, 9.741466], [-113.000000, -185.000000, -20.000000], [-52.871399, -204.122406, -486.091187]]
DATA[141450, 0, [0,0,0], [0.002436, 0.015819, 0.026579], 16, [0.000000, 0.019613, 10.375436], [0.066384, -0.220456, 9.760532], [-107.000000, -187.000000, -20.000000], [-55.808701, -205.123001, -498.345612]]
DATA[141510, 0, [0,0,0], [-0.000160, 0.013681, 0.026273], 16, [-0.019613, 0.019613, -0.019613], [0.073590, -0.215743, 9.750999], [-112.000000, -187.000000, -17.000000], [-52.871399, -201.120605, -483.027588]]
DATA[141560, 0, [0,0,0], [0.002742, 0.025440, 0.024288], 16, [-0.078453, 0.019613, -0.039227], [0.035161, -0.277010, 9.731933], [-114.000000, -183.000000, -17.000000], [-52.871399, -210.126007, -491.197205]]
DATA[141610, 0, [0,0,0], [0.003047, 0.017651, 0.027037], 16, [-0.039227, 0.058840, -0.058840], [0.039965, -0.229881, 9.731933], [-110.000000, -188.000000, -20.000000], [-50.913200, -206.123596, -485.070007]]
DATA[141670, 0, [0,0,0], [-0.000313, 0.024065, 0.024746], 16, [0.039227, 0.019613, 10.375436], [0.023152, -0.187466, 9.736699], [-111.000000, -187.000000, -18.000000], [-54.829601, -206.123596, -486.091187]]
DATA[141720, 0, [0,0,0], [0.001367, 0.021775, 0.024746], 16, [0.019613, 0.039227, -0.098067], [0.063982, -0.215743, 9.755766], [-113.000000, -184.000000, -19.000000], [-49.934101, -206.123596, -491.197205]]
DATA[141780, 0, [0,0,0], [0.008392, 0.019637, 0.024288], 16, [-0.019613, 0.019613, -0.078453], [0.056777, -0.206317, 9.736699], [-112.000000, -186.000000, -20.000000], [-51.892300, -204.122406, -487.112396]]
DATA[141840, 0, [0,0,0], [-0.003214, 0.015819, 0.026884], 16, [-0.078453, -0.117680, -0.039227], [0.066384, -0.225169, 9.741466], [-109.000000, -186.000000, -17.000000], [-46.996799, -209.125397, -484.048798]]
DATA[141890, 0, [0,0,0], [0.003505, 0.018873, 0.024746], 16, [0.058840, 0.019613, -0.039227], [0.047170, -0.215743, 9.727165], [-112.000000, -191.000000, -18.000000], [-49.934101, -205.123001, -483.027588]]
DATA[141950, 0, [0,0,0], [0.004727, 0.022233, 0.027342], 16, [0.019613, 0.078453, 10.453889], [0.044768, -0.244020, 9.708098], [-115.000000, -183.000000, -21.000000], [-46.996799, -204.122406, -496.303192]]
DATA[142010, 0, [0,0,0], [0.000756, 0.020400, 0.029633], 16, [-0.019613, 0.039227, 10.395049], [0.066384, -0.201604, 9.693798], [-111.000000, -185.000000, -20.000000], [-47.975899, -197.118195, -492.218414]]
DATA[142060, 0, [0,0,0], [0.002589, 0.020858, 0.024746], 16, [0.000000, 0.019613, -0.117680], [0.030357, -0.258159, 9.731933], [-111.000000, -186.000000, -19.000000], [-55.808701, -200.119995, -496.303192]]
DATA[142120, 0, [0,0,0], [0.000146, 0.020400, 0.027037], 16, [-0.019613, 0.098067, -0.137293], [0.039965, -0.239307, 9.722398], [-109.000000, -184.000000, -19.000000], [-57.766899, -201.120605, -490.175995]]
DATA[142170, 0, [0,0,0], [0.003353, 0.021164, 0.027190], 16, [-0.019613, 0.000000, 10.179303], [0.027956, -0.201604, 9.708098], [-112.000000, -182.000000, -25.000000], [-54.829601, -197.118195, -477.921600]]
DATA[142230, 0, [0,0,0], [0.000146, 0.021316, 0.024135], 16, [-0.058840, 0.039227, 10.414662], [0.051973, -0.229881, 9.717631], [-113.000000, -187.000000, -21.000000], [-54.829601, -205.123001, -483.027588]]
DATA[142280, 0, [0,0,0], [0.000451, 0.021164, 0.025357], 16, [0.019613, -0.058840, -0.019613], [0.054375, -0.258159, 9.746232], [-108.000000, -188.000000, -22.000000], [-59.725101, -209.125397, -498.345612]]
DATA[142340, 0, [0,0,0], [0.001825, 0.021622, 0.028717], 16, [-0.019613, 0.000000, 10.434276], [0.051973, -0.234594, 9.741466], [-112.000000, -187.000000, -19.000000], [-58.745998, -209.125397, -493.239594]]
DATA[142390, 0, [0,0,0], [0.004574, 0.022385, 0.025357], 16, [0.019613, 0.019613, 10.355823], [0.056777, -0.248733, 9.712865], [-112.000000, -182.000000, -19.000000], [-50.913200, -199.119400, -480.985199]]
DATA[142440, 0, [0,0,0], [-0.000160, 0.017804, 0.024899], 16, [0.058840, 0.039227, -0.117680], [0.044768, -0.277010, 9.741466], [-108.000000, -185.000000, -19.000000], [-53.850498, -204.122406, -487.112396]]
DATA[142500, 0, [0,0,0], [-0.006421, 0.023454, 0.029633], 16, [0.000000, -0.117680, -0.019613], [0.049572, -0.229881, 9.731933], [-111.000000, -186.000000, -18.000000], [-52.871399, -203.121796, -485.070007]]
DATA[142550, 0, [0,0,0], [0.006407, 0.020247, 0.026273], 16, [0.000000, -0.039227, 10.355823], [0.061581, -0.267584, 9.717631], [-113.000000, -187.000000, -19.000000], [-52.871399, -208.124802, -489.154785]]
DATA[142610, 0, [0,0,0], [0.003505, 0.022996, 0.028411], 16, [0.000000, 0.019613, -0.039227], [0.037563, -0.206317, 9.717631], [-113.000000, -183.000000, -21.000000], [-47.975899, -195.117004, -495.282013]]
DATA[142660, 0, [0,0,0], [0.000451, 0.020247, 0.025052], 16, [-0.019613, -0.019613, -0.078453], [0.030357, -0.206317, 9.727165], [-108.000000, -190.000000, -20.000000], [-54.829601, -210.126007, -493.239594]]
DATA[142720, 0, [0,0,0], [0.002742, 0.019484, -0.008088], 16, [-0.019613, -0.098067, -0.039227], [0.056777, -0.234594, 9.727165], [-110.000000, -189.000000, -19.000000], [-46.996799, -202.121201, -478.942810]]
DATA[142780, 0, [0,0,0], [-0.001687, 0.021316, 0.025662], 16, [-0.058840, 0.039227, -0.078453], [0.049572, -0.229881, 9.736699], [-113.000000, -184.000000, -22.000000], [-51.892300, -205.123001, -491.197205]]
DATA[142830, 0, [0,0,0], [0.000298, 0.017651, 0.025510], 16, [0.019613, -0.019613, -0.039227], [0.056777, -0.220456, 9.731933], [-113.000000, -187.000000, -20.000000], [-46.996799, -207.124207, -487.112396]]
DATA[142890, 0, [0,0,0], [0.002284, 0.017957, 0.026731], 16, [0.019613, -0.019613, -0.019613], [0.047170, -0.234594, 9.731933], [-111.000000, -187.000000, -19.000000], [-42.101299, -208.124802, -479.963989]]
DATA[142940, 0, [0,0,0], [-0.000923, 0.018720, -0.007324], 16, [0.058840, -0.039227, 10.355823], [0.056777, -0.248733, 9.727165], [-111.000000, -188.000000, -18.000000], [-48.955002, -200.119995, -494.260803]]
DATA[143000, 0, [0,0,0], [0.004727, 0.023149, 0.030091], 16, [0.000000, 0.000000, -0.058840], [0.015947, -0.182753, 9.746232], [-116.000000, -183.000000, -20.000000], [-46.017700, -212.127197, -487.112396]]
DATA[143050, 0, [0,0,0], [0.002742, 0.018415, 0.029786], 16, [0.000000, 0.000000, -0.019613], [0.059179, -0.192178, 9.731933], [-115.000000, -184.000000, -18.000000], [-49.934101, -208.124802, -490.175995]]
DATA[143100, 0, [0,0,0], [0.001978, 0.018873, 0.023066], 16, [-0.058840, 0.039227, -0.039227], [0.039965, -0.234594, 9.655663], [-111.000000, -186.000000, -21.000000], [-50.913200, -216.129593, -485.070007]]
DATA[143160, 0, [0,0,0], [-0.000923, 0.018109, 0.027495], 16, [-0.098067, 0.000000, -0.098067], [0.044768, -0.182753, 9.722398], [-112.000000, -184.000000, -23.000000], [-53.850498, -209.125397, -485.070007]]
DATA[143210, 0, [0,0,0], [0.004116, 0.017804, 0.025815], 16, [0.058840, 0.000000, 10.355823], [0.056777, -0.253446, 9.698565], [-114.000000, -183.000000, -18.000000], [-52.871399, -209.125397, -494.260803]]
DATA[143270, 0, [0,0,0], [-0.002145, 0.013070, 0.030244], 16, [-0.039227, 0.098067, 10.395049], [0.051973, -0.211030, 9.731933], [-108.000000, -187.000000, -20.000000], [-52.871399, -202.121201, -485.070007]]
DATA[143320, 0, [0,0,0], [0.000909, 0.019789, 0.028259], 16, [0.058840, -0.019613, -0.078453], [0.075991, -0.201604, 9.736699], [-112.000000, -181.000000, -20.000000], [-54.829601, -208.124802, -498.345612]]
DATA[143380, 0, [0,0,0], [0.005033, 0.018109, 0.026426], 16, [0.019613, -0.117680, -0.039227], [0.032759, -0.234594, 9.727165], [-114.000000, -184.000000, -20.000000], [-51.892300, -207.124207, -488.133606]]
DATA[143430, 0, [0,0,0], [0.005185, 0.019484, 0.024899], 16, [0.019613, -0.019613, -0.058840], [0.035161, -0.248733, 9.750999], [-112.000000, -184.000000, -21.000000], [-46.996799, -203.121796, -487.112396]]
DATA[143490, 0, [0,0,0], [-0.000771, 0.012917, 0.022914], 16, [0.039227, -0.019613, -0.039227], [0.066384, -0.253446, 9.731933], [-111.000000, -189.000000, -19.000000], [-46.017700, -213.127808, -488.133606]]
DATA[143550, 0, [0,0,0], [0.001215, 0.020858, 0.025510], 16, [0.019613, 0.058840, -0.058840], [0.037563, -0.201604, 9.741466], [-111.000000, -188.000000, -21.000000], [-48.955002, -205.123001, -476.900391]]
DATA[143600, 0, [0,0,0], [-0.002909, 0.013833, 0.025357], 16, [-0.039227, -0.058840, -0.058840], [0.049572, -0.244020, 9.746232], [-113.000000, -184.000000, -22.000000], [-53.850498, -213.127808, -484.048798]]
DATA[143650, 0, [0,0,0], [-0.005658, 0.023607, 0.026273], 16, [-0.039227, -0.058840, -0.117680], [0.071188, -0.234594, 9.731933], [-113.000000, -186.000000, -19.000000], [-52.871399, -202.121201, -491.197205]]
DATA[143710, 0, [0,0,0], [-0.000465, 0.014597, 0.028106], 16, [0.000000, 0.039227, -0.098067], [0.039965, -0.196891, 9.708098], [-110.000000, -186.000000, -20.000000], [-48.955002, -205.123001, -487.112396]]
DATA[143760, 0, [0,0,0], [0.000909, 0.022233, 0.026731], 16, [0.000000, -0.019613, -0.117680], [0.073590, -0.201604, 9.755766], [-111.000000, -186.000000, -19.000000], [-53.850498, -203.121796, -491.197205]]
DATA[143820, 0, [0,0,0], [0.009003, 0.016888, 0.028564], 17, [-0.019613, 0.000000, 10.375436], [0.066384, -0.244020, 9.703331], [-111.000000, -187.000000, -19.000000], [-48.955002, -205.123001, -483.027588]]
DATA[143870, 0, [0,0,0], [0.000604, 0.018109, 0.028259], 17, [-0.039227, 0.058840, -0.019613], [0.035161, -0.215743, 9.746232], [-109.000000, -189.000000, -17.000000], [-51.892300, -203.121796, -499.366791]]
DATA[143920, 0, [0,0,0], [0.000146, 0.020247, 0.025815], 17, [0.019613, 0.000000, -0.078453], [0.051973, -0.220456, 9.708098], [-109.000000, -187.000000, -16.000000], [-52.871399, -203.121796, -489.154785]]
DATA[143980, 0, [0,0,0], [0.004116, 0.019331, 0.027648], 17, [-0.058840, 0.019613, 10.434276], [0.027956, -0.211030, 9.731933], [-115.000000, -184.000000, -19.000000], [-59.725101, -190.113998, -490.175995]]
DATA[144030, 0, [0,0,0], [-0.001382, 0.020095, 0.027342], 17, [0.019613, 0.000000, -0.039227], [0.039965, -0.244020, 9.722398], [-110.000000, -182.000000, -20.000000], [-49.934101, -207.124207, -498.345612]]
DATA[144090, 0, [0,0,0], [0.002131, 0.021316, 0.029786], 17, [-0.313813, -0.019613, -0.137293], [0.071188, -0.225169, 9.727165], [-110.000000, -187.000000, -18.000000], [-49.934101, -207.124207, -501.409210]]
DATA[144150, 0, [0,0,0], [0.002131, 0.020400, 0.028717], 17, [-0.019613, -0.058840, 10.355823], [0.039965, -0.244020, 9.717631], [-111.000000, -187.000000, -15.000000], [-50.913200, -205.123001, -497.324402]]
DATA[144200, 0, [0,0,0], [0.000756, 0.015055, 0.028106], 17, [-0.058840, 0.000000, -0.058840], [0.037563, -0.215743, 9.717631], [-116.000000, -186.000000, -20.000000], [-53.850498, -209.125397, -496.303192]]
DATA[144260, 0, [0,0,0], [0.003047, 0.027731, 0.028259], 17, [0.058840, 0.039227, -0.039227], [0.047170, -0.196891, 9.736699], [-114.000000, -184.000000, -19.000000], [-49.934101, -203.121796, -488.133606]]
DATA[144310, 0, [0,0,0], [0.001673, 0.019331, 0.023219], 17, [0.019613, 0.019613, -0.058840], [0.059179, -0.211030, 9.746232], [-108.000000, -186.000000, -17.000000], [-50.913200, -199.119400, -490.175995]]
DATA[144370, 0, [0,0,0], [0.001215, 0.020247, 0.027648], 17, [0.000000, -0.039227, 10.375436], [0.054375, -0.215743, 9.727165], [-111.000000, -187.000000, -16.000000], [-47.975899, -203.121796, -498.345612]]
DATA[144420, 0, [0,0,0], [0.002742, 0.022080, 0.027801], 17, [-0.019613, 0.058840, -0.039227], [0.035161, -0.211030, 9.727165], [-112.000000, -184.000000, -19.000000], [-49.934101, -206.123596, -489.154785]]
DATA[144480, 0, [0,0,0], [0.004116, 0.018568, 0.029175], 17, [-0.078453, -0.019613, -0.039227], [0.071188, -0.215743, 9.741466], [-111.000000, -186.000000, -21.000000], [-48.955002, -199.119400, -493.239594]]
DATA[144530, 0, [0,0,0], [0.012363, 0.022538, 0.025968], 17, [0.019613, 0.019613, -0.039227], [0.063982, -0.192178, 9.741466], [-110.000000, -184.000000, -19.000000], [-55.808701, -204.122406, -496.303192]]
DATA[144580, 0, [0,0,0], [0.001825, 0.021622, 0.025968], 17, [0.039227, -0.019613, -0.078453], [0.018348, -0.248733, 9.731933], [-115.000000, -185.000000, -21.000000], [-55.808701, -204.122406, -497.324402]]
DATA[144640, 0, [0,0,0], [0.001062, 0.016735, 0.029939], 17, [-0.098067, 0.019613, -0.078453], [0.042366, -0.220456, 9.746232], [-115.000000, -184.000000, -20.000000], [-53.850498, -197.118195, -492.218414]]
DATA[144690, 0, [0,0,0], [0.002742, 0.017346, 0.027495], 17, [0.000000, 0.039227, -0.019613], [0.044768, -0.229881, 9.736699], [-109.000000, -187.000000, -20.000000], [-51.892300, -205.123001, -494.260803]]
DATA[144750, 0, [0,0,0], [0.004880, 0.020706, 0.022914], 17, [0.019613, 0.039227, -0.039227], [0.047170, -0.215743, 9.731933], [-112.000000, -186.000000, -18.000000], [-51.892300, -207.124207, -484.048798]]
DATA[144800, 0, [0,0,0], [0.000451, 0.019942, 0.025815], 17, [0.058840, 0.000000, -0.117680], [0.047170, -0.211030, 9.736699], [-113.000000, -186.000000, -21.000000], [-53.850498, -203.121796, -498.345612]]
DATA[144860, 0, [0,0,0], [0.002131, 0.019637, 0.024746], 17, [-0.019613, 0.000000, -0.019613], [0.066384, -0.234594, 9.736699], [-114.000000, -183.000000, -22.000000], [-48.955002, -202.121201, -485.070007]]
DATA[144920, 0, [0,0,0], [0.004727, 0.019026, 0.027953], 17, [0.019613, 0.058840, 10.414662], [-0.015277, -0.201604, 9.727165], [-113.000000, -187.000000, -19.000000], [-48.955002, -198.118805, -497.324402]]
DATA[144970, 0, [0,0,0], [0.000451, 0.021164, 0.025662], 16, [-0.019613, 0.019613, -0.078453], [0.044768, -0.215743, 9.717631], [-112.000000, -188.000000, -19.000000], [-44.059502, -200.119995, -492.218414]]
DATA[145030, 0, [0,0,0], [0.009461, 0.019026, 0.024441], 16, [-0.019613, 0.019613, -0.019613], [0.044768, -0.215743, 9.755766], [-112.000000, -183.000000, -19.000000], [-54.829601, -194.116394, -496.303192]]
DATA[145080, 0, [0,0,0], [0.000756, 0.019637, 0.027953], 16, [0.039227, 0.000000, -0.137293], [0.030357, -0.206317, 9.708098], [-112.000000, -186.000000, -20.000000], [-55.808701, -203.121796, -485.070007]]
DATA[145130, 0, [0,0,0], [0.003353, 0.018262, 0.022761], 16, [0.078453, -0.039227, -0.078453], [0.047170, -0.239307, 9.746232], [-111.000000, -186.000000, -20.000000], [-47.975899, -210.126007, -484.048798]]
DATA[145190, 0, [0,0,0], [-0.001382, 0.016735, 0.026121], 16, [0.000000, -0.058840, 10.355823], [0.035161, -0.248733, 9.722398], [-110.000000, -186.000000, -19.000000], [-50.913200, -199.119400, -492.218414]]
DATA[145240, 0, [0,0,0], [0.002589, 0.020400, 0.023524], 16, [-0.039227, 0.000000, 10.473502], [0.035161, -0.258159, 9.750999], [-110.000000, -183.000000, -20.000000], [-49.934101, -201.120605, -493.239594]]
DATA[145300, 0, [0,0,0], [0.002436, 0.016888, 0.023524], 16, [-0.039227, 0.058840, -0.039227], [0.039965, -0.211030, 9.774834], [-111.000000, -185.000000, -20.000000], [-47.975899, -197.118195, -493.239594]]
DATA[145350, 0, [0,0,0], [-0.000007, 0.017499, -0.005339], 16, [0.039227, 0.019613, -0.098067], [0.059179, -0.229881, 9.703331], [-112.000000, -183.000000, -19.000000], [-53.850498, -204.122406, -487.112396]]
DATA[145400, 0, [0,0,0], [0.006560, 0.019026, 0.023983], 16, [-0.019613, 0.019613, -0.098067], [0.025554, -0.262872, 9.722398], [-114.000000, -186.000000, -19.000000], [-47.975899, -200.119995, -491.197205]]
DATA[145460, 0, [0,0,0], [0.001520, 0.019789, 0.028870], 16, [-0.019613, 0.058840, -0.019613], [0.059179, -0.196891, 9.731933], [-106.000000, -184.000000, -19.000000], [-49.934101, -204.122406, -490.175995]]
DATA[145510, 0, [0,0,0], [0.005338, 0.019484, 0.023372], 16, [-0.058840, -0.019613, 10.395049], [0.023152, -0.206317, 9.741466], [-111.000000, -184.000000, -18.000000], [-49.934101, -195.117004, -485.070007]]
DATA[145570, 0, [0,0,0], [0.001520, 0.019637, 0.028870], 16, [0.019613, -0.078453, -0.098067], [0.056777, -0.215743, 9.741466], [-115.000000, -185.000000, -20.000000], [-47.975899, -199.119400, -490.175995]]
DATA[145630, 0, [0,0,0], [-0.000618, 0.021927, 0.027801], 16, [-0.039227, 0.019613, -0.078453], [0.044768, -0.244020, 9.746232], [-110.000000, -184.000000, -19.000000], [-49.934101, -200.119995, -488.133606]]
DATA[145680, 0, [0,0,0], [0.004880, -0.009227, -0.004728], 16, [0.000000, 0.019613, 10.434276], [0.056777, -0.258159, 9.736699], [-111.000000, -184.000000, -19.000000], [-46.996799, -202.121201, -482.006409]]
DATA[145740, 0, [0,0,0], [0.000604, 0.018109, 0.027648], 16, [0.019613, 0.098067, -0.078453], [0.044768, -0.206317, 9.746232], [-112.000000, -189.000000, -20.000000], [-49.934101, -203.121796, -489.154785]]
DATA[145790, 0, [0,0,0], [0.003353, 0.015971, 0.026273], 16, [-0.019613, 0.078453, 10.355823], [0.051973, -0.215743, 9.727165], [-111.000000, -184.000000, -22.000000], [-42.101299, -197.118195, -482.006409]]
DATA[145850, 0, [0,0,0], [0.003200, 0.019026, 0.024899], 16, [0.058840, -0.078453, -0.019613], [0.049572, -0.225169, 9.736699], [-114.000000, -185.000000, -19.000000], [-45.038601, -201.120605, -486.091187]]
DATA[145900, 0, [0,0,0], [0.002894, 0.024218, 0.029480], 16, [0.019613, -0.039227, 10.355823], [0.032759, -0.196891, 9.708098], [-109.000000, -185.000000, -19.000000], [-50.913200, -203.121796, -480.985199]]
DATA[145960, 0, [0,0,0], [0.004422, 0.018720, 0.024135], 16, [-0.098067, 0.000000, -0.019613], [0.039965, -0.211030, 9.736699], [-112.000000, -188.000000, -18.000000], [-46.996799, -202.121201, -495.282013]]
DATA[146020, 0, [0,0,0], [0.006712, 0.018109, 0.024593], 16, [0.039227, 0.019613, 10.414662], [0.042366, -0.211030, 9.741466], [-114.000000, -185.000000, -19.000000], [-43.080399, -199.119400, -490.175995]]
DATA[146070, 0, [0,0,0], [0.005491, 0.018568, 0.028870], 16, [-0.058840, -0.019613, -0.078453], [0.071188, -0.225169, 9.731933], [-113.000000, -182.000000, -19.000000], [-53.850498, -202.121201, -480.985199]]
DATA[146130, 0, [0,0,0], [0.002436, 0.022844, 0.028717], 16, [-0.058840, -0.019613, -0.039227], [0.063982, -0.253446, 9.698565], [-109.000000, -186.000000, -22.000000], [-43.080399, -197.118195, -480.985199]]
DATA[146180, 0, [0,0,0], [0.005949, 0.017193, 0.021081], 16, [0.078453, 0.078453, -0.078453], [0.044768, -0.215743, 9.731933], [-114.000000, -184.000000, -23.000000], [-44.059502, -202.121201, -489.154785]]
DATA[146240, 0, [0,0,0], [0.003963, 0.018873, 0.024746], 16, [-0.039227, 0.019613, -0.156906], [0.003938, -0.253446, 9.736699], [-112.000000, -185.000000, -20.000000], [-54.829601, -204.122406, -492.218414]]
DATA[146290, 0, [0,0,0], [0.000909, 0.017193, 0.027037], 16, [0.019613, -0.039227, 10.375436], [0.030357, -0.225169, 9.712865], [-110.000000, -186.000000, -20.000000], [-53.850498, -195.117004, -479.963989]]
DATA[146340, 0, [0,0,0], [0.004269, 0.019331, 0.023219], 16, [-0.019613, 0.000000, -0.039227], [0.054375, -0.201604, 9.731933], [-112.000000, -189.000000, -21.000000], [-45.038601, -204.122406, -485.070007]]
DATA[146400, 0, [0,0,0], [0.001367, 0.024371, 0.023830], 16, [0.000000, 0.019613, -0.019613], [0.051973, -0.211030, 9.698565], [-111.000000, -186.000000, -21.000000], [-54.829601, -207.124207, -486.091187]]
DATA[146450, 0, [0,0,0], [-0.003214, 0.019942, 0.026121], 16, [0.019613, 0.000000, 10.414662], [0.037563, -0.220456, 9.755766], [-111.000000, -184.000000, -22.000000], [-49.934101, -200.119995, -485.070007]]
DATA[146510, 0, [0,0,0], [0.005796, 0.017346, 0.028717], 16, [0.019613, 0.039227, -0.039227], [0.061581, -0.196891, 9.736699], [-114.000000, -182.000000, -21.000000], [-47.975899, -195.117004, -475.879211]]
DATA[146560, 0, [0,0,0], [0.005033, 0.020858, -0.006866], 16, [0.039227, 0.019613, -0.078453], [0.042366, -0.248733, 9.717631], [-110.000000, -187.000000, -17.000000], [-47.975899, -202.121201, -476.900391]]
DATA[146620, 0, [0,0,0], [0.002589, 0.018109, 0.029480], 16, [-0.058840, 0.000000, 10.355823], [0.042366, -0.201604, 9.736699], [-117.000000, -184.000000, -21.000000], [-44.059502, -205.123001, -485.070007]]
DATA[146670, 0, [0,0,0], [-0.001992, 0.018109, 0.026121], 16, [-0.019613, -0.019613, 10.375436], [0.047170, -0.192178, 9.750999], [-114.000000, -183.000000, -22.000000], [-46.996799, -205.123001, -480.985199]]
DATA[146730, 0, [0,0,0], [0.002436, 0.015819, 0.028106], 16, [-0.039227, 0.000000, 10.395049], [0.059179, -0.234594, 9.741466], [-107.000000, -187.000000, -21.000000], [-46.996799, -206.123596, -479.963989]]
DATA[146790, 0, [0,0,0], [0.005491, 0.022385, 0.021539], 16, [-0.019613, 0.039227, 10.414662], [0.042366, -0.211030, 9.731933], [-112.000000, -188.000000, -20.000000], [-39.164001, -196.117599, -486.091187]]
DATA[146840, 0, [0,0,0], [0.000909, 0.022080, 0.027953], 16, [0.058840, 0.019613, 10.414662], [0.039965, -0.234594, 9.717631], [-109.000000, -187.000000, -19.000000], [-46.017700, -215.128998, -483.027588]]
DATA[146890, 0, [0,0,0], [0.001978, 0.021316, 0.025357], 16, [-0.019613, 0.039227, 10.395049], [0.044768, -0.215743, 9.727165], [-112.000000, -184.000000, -19.000000], [-45.038601, -204.122406, -478.942810]]
DATA[146950, 0, [0,0,0], [0.001367, 0.020400, 0.026884], 16, [0.019613, 0.000000, -0.078453], [0.039965, -0.234594, 9.722398], [-110.000000, -186.000000, -18.000000], [-45.038601, -205.123001, -471.794403]]
DATA[147000, 0, [0,0,0], [0.004269, 0.020400, 0.024441], 16, [0.078453, -0.176520, -0.137293], [0.063982, -0.215743, 9.746232], [-111.000000, -187.000000, -21.000000], [-48.955002, -205.123001, -479.963989]]
DATA[147060, 0, [0,0,0], [0.004727, 0.028800, 0.028870], 16, [-0.058840, 0.000000, -0.019613], [0.032759, -0.248733, 9.750999], [-114.000000, -185.000000, -22.000000], [-50.913200, -203.121796, -488.133606]]
DATA[147110, 0, [0,0,0], [0.003047, 0.022538, 0.023677], 16, [0.058840, -0.039227, -0.039227], [0.047170, -0.225169, 9.741466], [-112.000000, -183.000000, -20.000000], [-46.996799, -208.124802, -480.985199]]
DATA[147160, 0, [0,0,0], [0.004116, 0.020706, 0.027190], 16, [-0.019613, -0.039227, -0.058840], [0.059179, -0.201604, 9.741466], [-111.000000, -189.000000, -18.000000], [-53.850498, -203.121796, -486.091187]]
DATA[147220, 0, [0,0,0], [-0.000313, 0.015819, -0.007630], 16, [0.000000, 0.019613, -0.098067], [0.054375, -0.220456, 9.750999], [-110.000000, -186.000000, -17.000000], [-45.038601, -193.115799, -484.048798]]
DATA[147270, 0, [0,0,0], [0.001825, 0.021927, 0.029939], 16, [0.000000, -0.039227, -0.039227], [0.049572, -0.225169, 9.731933], [-114.000000, -182.000000, -17.000000], [-51.892300, -196.117599, -482.006409]]
DATA[147330, 0, [0,0,0], [0.003047, 0.019178, 0.025815], 16, [-0.039227, 0.039227, 10.375436], [0.039965, -0.234594, 9.736699], [-111.000000, -186.000000, -21.000000], [-53.850498, -202.121201, -500.388000]]
DATA[147390, 0, [0,0,0], [0.005491, 0.015819, -0.008393], 16, [0.039227, -0.039227, -0.078453], [0.054375, -0.239307, 9.727165], [-110.000000, -188.000000, -17.000000], [-51.892300, -197.118195, -484.048798]]
DATA[147440, 0, [0,0,0], [0.002742, 0.018873, 0.024135], 16, [0.000000, -0.019613, -0.019613], [0.061581, -0.244020, 9.731933], [-113.000000, -185.000000, -22.000000], [-48.955002, -201.120605, -491.197205]]
DATA[147500, 0, [0,0,0], [0.003047, 0.022691, 0.027801], 16, [0.000000, 0.000000, -0.098067], [0.059179, -0.206317, 9.722398], [-113.000000, -184.000000, -21.000000], [-46.996799, -200.119995, -491.197205]]
DATA[147550, 0, [0,0,0], [-0.002145, 0.021622, 0.028106], 16, [0.000000, 0.019613, -0.078453], [0.056777, -0.196891, 9.731933], [-111.000000, -187.000000, -21.000000], [-46.017700, -201.120605, -474.858002]]
DATA[147610, 0, [0,0,0], [0.002436, 0.020706, 0.027037], 16, [0.058840, 0.000000, 10.355823], [0.054375, -0.215743, 9.727165], [-113.000000, -184.000000, -17.000000], [-57.766899, -193.115799, -484.048798]]
DATA[147660, 0, [0,0,0], [0.004727, 0.019484, 0.024441], 16, [0.000000, 0.019613, -0.058840], [0.051973, -0.211030, 9.746232], [-114.000000, -185.000000, -17.000000], [-51.892300, -203.121796, -482.006409]]
DATA[147710, 0, [0,0,0], [0.000451, 0.017957, 0.026884], 16, [0.000000, -0.019613, -0.039227], [0.049572, -0.239307, 9.708098], [-111.000000, -184.000000, -20.000000], [-47.975899, -191.114594, -489.154785]]
DATA[147760, 0, [0,0,0], [0.004727, 0.017957, 0.024288], 16, [0.058840, -0.078453, 10.179303], [0.039965, -0.225169, 9.712865], [-111.000000, -188.000000, -18.000000], [-56.787800, -210.126007, -489.154785]]
