
Thu Jan  1 00:00:30 1970

Flight Log #9
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[43370, 0, [0,0,0], [-0.004436, 0.297428, 0.490073], 14, [-0.117680, -8.374879, -0.058840], [-1.840639, -8.015556, 4.865034], [313.000000, -62.000000, -470.000000], [265.336090, 307.184204, -387.034790]]
DATA[43440, 0, [0,0,0], [-0.012224, 0.173116, 0.008864], 14, [-0.098067, -7.747253, 5.472111], [-2.316194, -7.959002, 5.084306], [328.000000, -86.000000, -480.000000], [271.210693, 287.172211, -397.246796]]
DATA[43490, 0, [0,0,0], [-0.014515, 0.088664, 0.010391], 14, [-4.059953, -6.766588, 5.982057], [-2.688472, -6.714802, 5.444199], [347.000000, 378.000000, -500.000000], [294.709106, 303.181793, -400.310394]]
DATA[43550, 0, [0,0,0], [0.483645, 0.000852, -0.001521], 14, [-3.098901, -0.098067, 6.648909], [-2.534757, -7.343972, 5.935179], [355.000000, 346.000000, -510.000000], [296.667297, 227.136200, -415.628387]]
DATA[43610, 0, [0,0,0], [0.473566, -0.377884, -0.165233], 14, [-2.687022, -7.492281, 7.296148], [-2.806159, -6.976367, 6.998175], [350.000000, 324.000000, -13.000000], [294.709106, 205.123001, -431.967590]]
DATA[43670, 0, [0,0,0], [-0.001534, -0.224251, -0.413702], 14, [-2.412436, -6.550842, -0.039227], [-2.529953, -6.684168, 6.771752], [329.000000, 315.000000, -29.000000], [284.918091, 186.111603, -448.306793]]
DATA[43730, 0, [0,0,0], [0.406676, -0.003576, 0.010544], 14, [-2.137850, -0.117680, 7.668800], [-1.662906, -5.991375, 6.662116], [309.000000, 309.000000, -42.000000], [268.273407, 186.111603, -464.645996]]
DATA[43790, 0, [0,0,0], [0.597724, 0.006198, -0.404387], 14, [-0.156906, -6.805815, -0.039227], [-2.381042, -5.974881, 7.279416], [287.000000, 293.000000, -60.000000], [250.649597, 170.102005, -479.963989]]
DATA[43860, 0, [0,0,0], [0.748914, -0.009074, -0.379341], 14, [-0.078453, -0.039227, -0.039227], [-1.300236, -6.033791, 7.696510], [276.000000, 271.000000, -76.000000], [228.130295, 155.093002, -496.303192]]
DATA[43910, 0, [0,0,0], [0.393237, 0.009099, -0.006103], 14, [-0.039227, -0.039227, -0.156906], [-0.582100, -5.649692, 8.623652], [-6.000000, -5.000000, -89.000000], [224.213898, 137.082199, -502.430389]]
DATA[43980, 0, [0,0,0], [0.429889, -0.255406, -0.291835], 14, [0.058840, -5.629017, -0.078453], [-0.476421, -5.192543, 7.958684], [-27.000000, -12.000000, -106.000000], [194.840897, 126.075600, -509.578796]]
DATA[44030, 0, [0,0,0], [-0.011155, -0.000217, -0.493573], 14, [-0.313813, -0.039227, -0.156906], [-0.567689, -4.598720, 8.635570], [-31.000000, -28.000000, -111.000000], [188.966293, 123.073799, -527.960388]]
DATA[44090, 0, [0,0,0], [-0.009934, 0.003449, -0.532821], 14, [-0.058840, -4.040340, -0.156906], [-0.012875, -4.393710, 8.401996], [-45.000000, -40.000000, -117.000000], [175.258896, 112.067200, -526.939209]]
DATA[44150, 0, [0,0,0], [-0.012530, 0.001158, -0.007782], 15, [-0.058840, -4.628739, -0.078453], [-0.104143, -4.108581, 8.780956], [-70.000000, -50.000000, -125.000000], [154.697800, 94.056396, -535.108826]]
DATA[44220, 0, [0,0,0], [0.275340, -0.291599, 0.006726], 15, [-0.019613, -4.334539, -0.137293], [0.313769, -4.205194, 8.061170], [-95.000000, -57.000000, -646.000000], [144.906799, 102.061203, -546.341980]]
DATA[44270, 0, [0,0,0], [0.156985, -0.000980, 0.009627], 15, [0.627626, -0.078453, -0.078453], [0.383421, -4.282957, 8.478265], [-115.000000, -58.000000, -648.000000], [127.282997, 98.058800, -545.320801]]
DATA[44340, 0, [0,0,0], [0.627962, -0.206536, -0.007477], 15, [-0.019613, -4.334539, 8.904438], [1.524272, -3.724481, 8.842925], [-128.000000, -80.000000, -655.000000], [113.575600, 88.052803, -556.554016]]
DATA[44390, 0, [0,0,0], [-0.004894, -0.008769, -0.007172], 15, [1.078732, -0.117680, 9.826263], [1.406584, -3.109450, 9.133698], [113.000000, -107.000000, -662.000000], [113.575600, 66.039597, -568.808411]]
DATA[44450, 0, [0,0,0], [-0.010086, -0.004034, -0.301761], 15, [1.686744, -0.156906, -0.137293], [1.995023, -3.279114, 9.460224], [93.000000, -124.000000, -669.000000], [93.014503, 43.025799, -562.681213]]
DATA[44510, 0, [0,0,0], [-0.012835, 0.009557, -0.174243], 15, [2.510502, -2.726249, -0.098067], [2.256819, -2.704143, 8.985929], [69.000000, -128.000000, -671.000000], [77.348900, 50.029999, -562.681213]]
DATA[44570, 0, [0,0,0], [-0.016500, -0.564809, -0.004575], 15, [-0.019613, -0.098067, 10.061623], [1.459424, -4.667057, 8.909659], [54.000000, 96.000000, -673.000000], [67.557899, 24.014400, -567.787170]]
DATA[44630, 0, [0,0,0], [-0.006574, -0.803046, -0.005339], 15, [-0.078453, -0.039227, -0.098067], [2.926919, -1.108833, 8.900126], [14.000000, 33.000000, -677.000000], [27.414801, -26.015600, -577.999207]]
DATA[44700, 0, [0,0,0], [0.796103, -0.285796, -0.244340], 15, [4.138406, -0.098067, -0.039227], [4.151833, 0.651427, 9.610379], [-10.000000, -19.000000, -668.000000], [3.916400, -60.035999, -562.681213]]
DATA[44750, 0, [0,0,0], [0.471428, 0.000700, -0.007172], 15, [3.530394, 0.451106, 9.747810], [3.938073, -0.185109, 9.329138], [-31.000000, -39.000000, -668.000000], [3.916400, -85.051003, -561.659973]]
DATA[44810, 0, [0,0,0], [0.366207, -0.444163, -0.407746], 15, [4.412992, 0.745305, 9.237864], [4.382405, 0.446417, 8.895360], [-47.000000, -72.000000, -665.000000], [-25.456600, -105.063004, -570.850830]]
DATA[44870, 0, [0,0,0], [-0.014821, 0.005892, -0.457074], 15, [4.393379, -0.117680, -0.039227], [4.113404, 1.146279, 8.540233], [-70.000000, -102.000000, -656.000000], [-46.017700, -136.081604, -548.384399]]
DATA[44930, 0, [0,0,0], [0.327111, -0.609555, -0.561990], 15, [-0.117680, -0.137293, 9.139798], [4.077377, 1.370141, 8.444897], [-90.000000, -125.000000, -650.000000], [-63.641499, -161.096603, -550.426819]]
DATA[44990, 0, [0,0,0], [0.042753, -0.008158, 0.006115], 15, [5.119071, 2.216303, -0.039227], [4.819531, 2.475311, 7.865732], [-112.000000, -137.000000, -645.000000], [-79.307098, -169.101395, -539.193604]]
DATA[45050, 0, [0,0,0], [-0.001382, 0.003449, -0.221280], 15, [-0.078453, -0.098067, 7.963000], [5.415175, 2.237310, 7.398585], [-142.000000, -126.000000, -643.000000], [-97.910004, -173.103806, -547.363220]]
DATA[45110, 0, [0,0,0], [-0.013446, -0.726841, 0.089345], 15, [5.648630, -0.078453, 9.218251], [4.855558, 1.728320, 7.798996], [-177.000000, -117.000000, -126.000000], [-120.429298, -164.098404, -546.341980]]
DATA[45170, 0, [0,0,0], [-0.179602, -0.692785, 0.004740], 15, [6.040896, -0.156906, -0.098067], [5.943570, 0.642001, 7.772779], [-208.000000, -103.000000, -121.000000], [-141.969498, -150.089996, -541.236023]]
DATA[45230, 0, [0,0,0], [-0.192124, -0.001286, -0.000910], 15, [-0.137293, 1.314091, 8.257199], [7.312592, 1.360715, 6.864704], [-232.000000, -94.000000, -115.000000], [-165.467896, -138.082794, -531.023987]]
DATA[45290, 0, [0,0,0], [-0.017264, 0.005892, -0.005950], 15, [7.943387, 2.235916, 6.982335], [6.287026, 1.363072, 6.674032], [-15.000000, -96.000000, -102.000000], [-192.882706, -150.089996, -524.896790]]
DATA[45360, 0, [0,0,0], [-0.273217, -0.003424, -0.529767], 15, [7.551121, -0.019613, -0.156906], [5.773043, 1.610498, 6.657349], [-53.000000, -98.000000, -90.000000], [-224.213898, -144.086395, -521.833191]]
DATA[45410, 0, [0,0,0], [-0.007032, 0.005739, 0.001991], 15, [7.296148, 1.627904, -0.058840], [6.359080, 0.936556, 6.750301], [-85.000000, -91.000000, -73.000000], [-257.503296, -144.086395, -498.345612]]
DATA[45480, 0, [0,0,0], [-0.018028, -0.887346, 0.008558], 15, [-0.098067, 1.706357, -0.078453], [7.838584, 1.523309, 5.868444], [-127.000000, -113.000000, -49.000000], [-283.938995, -151.090607, -487.112396]]
DATA[45530, 0, [0,0,0], [-0.012835, -0.323822, -0.223571], 15, [-0.117680, -0.156906, -0.137293], [6.961930, 2.034657, 5.260678], [-393.000000, -127.000000, -38.000000], [-296.667297, -171.102600, -468.730804]]
DATA[45590, 0, [0,0,0], [-0.016500, -0.005562, 0.020928], 15, [-0.156906, -0.078453, -0.117680], [8.542310, 2.340994, 4.826899], [-408.000000, -144.000000, -26.000000], [-312.332886, -172.103195, -458.518799]]
DATA[45650, 0, [0,0,0], [0.433707, -0.007394, 0.010544], 15, [-0.098067, 2.843929, -0.019613], [8.427023, 2.463529, 4.014161], [-432.000000, -159.000000, -510.000000], [-337.789490, -192.115204, -436.052399]]
DATA[45720, 0, [0,0,0], [0.202495, -0.842905, -0.007782], 15, [-0.098067, 2.863542, 4.393379], [8.225272, 2.468241, 3.859239], [-463.000000, -175.000000, -484.000000], [-358.350586, -207.124207, -419.713196]]
DATA[45770, 0, [0,0,0], [1.058622, 0.003754, 0.009780], 15, [8.806372, 3.765754, 4.530673], [9.421365, 3.161035, 3.628050], [-468.000000, -180.000000, -484.000000], [-382.828094, -230.138000, -371.716797]]
DATA[45840, 0, [0,0,0], [-0.016653, -0.887040, 0.007184], 15, [9.159411, -0.078453, 2.294756], [8.948212, 3.149252, 1.056363], [-13.000000, -216.000000, -401.000000], [-415.138397, -236.141602, -345.165588]]
DATA[45890, 0, [0,0,0], [0.316727, 0.009557, 0.106297], 15, [8.531785, 2.922382, -0.078453], [7.917843, 2.435251, 0.915743], [-45.000000, -224.000000, -106.000000], [-434.720398, -244.146393, -307.381195]]
DATA[45950, 0, [0,0,0], [0.291986, 0.003907, 0.145087], 15, [9.218251, -0.039227, -0.078453], [9.104329, 2.736876, 1.273253], [-68.000000, -229.000000, -66.000000], [-447.448700, -248.148804, -257.342407]]
DATA[46010, 0, [0,0,0], [0.784955, -0.961260, 0.251835], 15, [-0.156906, 3.275421, 0.706079], [9.202802, 2.463529, 1.025379], [-87.000000, -234.000000, -25.000000], [-464.093414, -255.153000, -237.939606]]
DATA[46070, 0, [0,0,0], [-0.007796, -0.000522, 0.003366], 15, [-0.078453, -0.117680, -1.176798], [9.142757, 2.350420, -1.389003], [-106.000000, -233.000000, -242.000000], [-484.654510, -252.151199, -186.879593]]
DATA[46140, 0, [0,0,0], [-0.002298, 0.001311, -0.000452], 15, [9.139798, -0.117680, -0.058840], [9.608706, 2.359845, -0.664450], [-122.000000, -241.000000, -188.000000], [-490.529114, -254.152405, -152.158798]]
DATA[46200, 0, [0,0,0], [-0.004894, -0.006936, -0.002132], 15, [8.924051, -0.156906, -0.137293], [9.049088, 2.256162, -1.172114], [-647.000000, -241.000000, -148.000000], [-504.236511, -253.151794, -107.225998]]
DATA[46250, 0, [0,0,0], [0.586424, -0.758606, -0.169204], 15, [-0.156906, -0.156906, -2.726249], [8.316541, 2.077073, -3.217069], [-649.000000, -247.000000, -103.000000], [-512.069275, -262.157196, -80.674797]]
DATA[46310, 0, [0,0,0], [-0.004589, 0.004518, -0.104146], 15, [-0.078453, 2.863542, -3.353874], [9.003454, 2.348063, -2.947745], [-647.000000, -256.000000, -68.000000], [-507.173798, -270.161987, -52.081200]]
DATA[46370, 0, [0,0,0], [0.549313, -0.008463, -0.255183], 15, [-0.117680, -0.117680, -3.353874], [8.977034, 2.515370, -3.324322], [-128.000000, -13.000000, -37.000000], [-504.236511, -280.167999, -18.381599]]
DATA[46430, 0, [0,0,0], [0.479828, -0.994094, 0.002602], 15, [-0.156906, 2.961608, -4.981778], [8.376586, 1.947468, -4.818712], [-128.000000, -8.000000, 7.000000], [-504.236511, -274.164398, 10.212000]]
DATA[46490, 0, [0,0,0], [0.321461, -0.651857, 0.007947], 15, [7.551121, -0.137293, -5.197525], [7.432681, 1.424339, -4.280065], [-121.000000, -2.000000, 51.000000], [-499.341003, -277.166199, 65.356796]]
DATA[46560, 0, [0,0,0], [0.821607, -0.000827, 0.065674], 15, [7.668800, 1.647517, -0.058840], [8.513488, 1.462042, -4.489804], [-107.000000, -3.000000, 107.000000], [-487.591797, -271.162598, 105.183601]]
DATA[46610, 0, [0,0,0], [0.628726, -0.009685, -0.169967], 15, [-0.117680, -0.117680, -0.098067], [6.764983, 1.575151, -7.035273], [-90.000000, -251.000000, -93.000000], [-467.030701, -262.157196, 154.201202]]
DATA[46680, 0, [0,0,0], [-0.019402, -0.336345, -0.005339], 15, [-0.117680, -0.019613, -7.492281], [5.861909, 0.953051, -6.303570], [-78.000000, -231.000000, -49.000000], [-460.177002, -247.148193, 211.388397]]
DATA[46730, 0, [0,0,0], [0.793507, -0.294654, 0.016652], 15, [5.727084, -0.058840, -7.394214], [6.707340, 0.682061, -7.590604], [-58.000000, -222.000000, -16.000000], [-434.720398, -238.142807, 241.003204]]
DATA[46790, 0, [0,0,0], [0.633155, -0.001896, -0.008546], 15, [6.060510, 0.313813, -0.098067], [6.404714, 0.234337, -8.055367], [-42.000000, -206.000000, 271.000000], [-424.929413, -226.135605, 271.639191]]
DATA[46850, 0, [0,0,0], [0.799921, -0.260751, -0.007019], 15, [6.354710, 0.353039, -0.019613], [6.265410, -0.114416, -6.615795], [-29.000000, -184.000000, 299.000000], [-420.033905, -215.128998, 280.829987]]
DATA[46920, 0, [0,0,0], [-0.010239, 0.006198, -0.007324], 15, [-0.078453, -0.137293, -0.156906], [5.650551, -0.408971, -7.388015], [-27.000000, -167.000000, 312.000000], [-414.159302, -196.117599, 306.359985]]
DATA[46970, 0, [0,0,0], [-0.009934, -0.327793, 0.005504], 15, [-0.019613, -0.137293, -8.433719], [5.448801, -0.625763, -8.212671], [-4.000000, -150.000000, 343.000000], [-398.493713, -184.110397, 332.911194]]
DATA[47040, 0, [0,0,0], [0.284961, -0.001896, -0.254725], 15, [-0.078453, -0.156906, -0.098067], [5.016478, -0.960378, -7.924280], [-483.000000, -139.000000, 374.000000], [-374.016205, -171.102600, 364.568390]]
DATA[47090, 0, [0,0,0], [0.039852, -0.760744, 0.025815], 15, [-0.019613, -0.058840, -0.078453], [4.471271, -1.092338, -8.744169], [-452.000000, -133.000000, -112.000000], [-344.643188, -165.098999, 380.907593]]
DATA[47150, 0, [0,0,0], [-0.007643, 0.003754, 0.003519], 15, [-0.156906, -0.098067, -0.137293], [4.147029, -0.958021, -8.453395], [-432.000000, -125.000000, -96.000000], [-335.831299, -166.099594, 395.204407]]
DATA[47210, 0, [0,0,0], [0.749219, -0.442483, -0.165844], 15, [4.844485, -0.902212, -0.117680], [3.940475, -1.403388, -8.646449], [-415.000000, -106.000000, -79.000000], [-317.228394, -152.091202, 402.352814]]
DATA[47270, 0, [0,0,0], [-0.016042, 0.001616, 0.003671], 15, [-0.058840, -0.137293, -0.098067], [3.731519, -1.594260, -8.853805], [-410.000000, -99.000000, -73.000000], [-302.541901, -146.087601, 420.734406]]
DATA[47330, 0, [0,0,0], [-0.018486, -0.057332, 0.064147], 15, [-0.019613, -0.137293, -9.277091], [3.476929, -1.780418, -8.961059], [-399.000000, -91.000000, -65.000000], [-302.541901, -142.085205, 407.458801]]
DATA[47390, 0, [0,0,0], [0.445466, 0.007267, 0.000159], 15, [3.157742, -0.137293, -0.156906], [3.388063, -1.879389, -8.715569], [-124.000000, -74.000000, -52.000000], [-287.855408, -110.066002, 429.925201]]
DATA[47450, 0, [0,0,0], [0.405760, 0.000242, 0.012071], 15, [2.883155, -2.157463, -0.039227], [3.452911, -2.296479, -8.627382], [-114.000000, -50.000000, -41.000000], [-272.189789, -106.063599, 435.031189]]
DATA[47510, 0, [0,0,0], [-0.010697, -0.009838, 0.144934], 15, [-0.039227, -0.117680, -9.669357], [2.578659, -2.942143, -9.206549], [-79.000000, -34.000000, -26.000000], [-249.670502, -86.051598, 456.476410]]
DATA[47570, 0, [0,0,0], [0.156222, -0.419270, 0.147530], 15, [1.882877, -0.098067, -0.117680], [2.629097, -2.649945, -9.263750], [-52.000000, -19.000000, -18.000000], [-229.109406, -79.047401, 471.794403]]
DATA[47640, 0, [0,0,0], [-0.012835, -0.006478, -0.129650], 15, [1.882877, -3.373487, -9.355544], [1.603531, -2.991628, -9.011109], [-15.000000, 3.000000, -1.000000], [-202.673706, -60.035999, 476.900391]]
DATA[47690, 0, [0,0,0], [-0.016806, -0.000980, -0.008699], 15, [0.941438, -0.058840, -9.100572], [0.931029, -3.279114, -8.884789], [-226.000000, 25.000000, 525.000000], [-172.321594, -41.024601, 500.388000]]
DATA[47750, 0, [0,0,0], [0.592227, -1.500502, -0.001216], 15, [0.313813, -3.706914, -0.039227], [0.986271, -3.814025, -9.223232], [-156.000000, 59.000000, 538.000000], [-119.450203, -18.010799, 503.451599]]
DATA[47810, 0, [0,0,0], [0.318865, -0.006020, 0.024135], 15, [-1.137571, -0.019613, -0.078453], [-0.094536, -4.271175, -8.400960], [-65.000000, 87.000000, 543.000000], [-46.996799, 3.001800, 515.705994]]
DATA[47870, 0, [0,0,0], [0.327111, -0.004951, 0.008864], 15, [-0.137293, -5.295591, -0.156906], [-2.071211, -4.586937, -7.585837], [16.000000, 111.000000, 539.000000], [26.435699, 22.013201, 520.812012]]
DATA[47930, 0, [0,0,0], [-0.007338, 0.001311, -0.058331], 15, [-0.078453, -5.197525, -0.137293], [-2.152872, -4.714185, -7.971948], [35.000000, 123.000000, 537.000000], [40.143101, 41.024601, 504.472809]]
DATA[47990, 0, [0,0,0], [0.522588, -0.005867, -0.002743], 15, [-0.098067, -0.117680, -0.156906], [-2.714891, -4.704760, -7.952881], [82.000000, -107.000000, 526.000000], [71.474297, 55.033001, 516.727173]]
DATA[48050, 0, [0,0,0], [0.235023, -0.005714, 0.008253], 15, [-3.648074, -5.295591, -8.669079], [-2.688472, -4.806087, -8.160236], [-124.000000, -92.000000, 516.000000], [116.512901, 74.044403, 502.430389]]
DATA[48110, 0, [0,0,0], [0.397819, -0.004493, 0.324681], 15, [-3.726527, -5.844764, -6.864655], [-3.937403, -5.428186, -6.446574], [-34.000000, -68.000000, -31.000000], [184.070801, 85.051003, 478.942810]]
DATA[48170, 0, [0,0,0], [-0.003825, -0.005562, 0.760992], 15, [-0.098067, -5.275978, -0.117680], [-5.092666, -5.475316, -5.388344], [-16.000000, -73.000000, -38.000000], [212.464706, 93.055801, 456.476410]]
DATA[48230, 0, [0,0,0], [-0.013141, -0.369485, 0.492669], 15, [-0.019613, -0.156906, -6.786202], [-6.089409, -5.112423, -7.321280], [-2.000000, -84.000000, -41.000000], [208.548294, 72.043198, 467.709595]]
DATA[48300, 0, [0,0,0], [-0.002451, -0.000980, 0.010696], 15, [-0.078453, -5.256364, -6.531229], [-6.041374, -4.756601, -6.036629], [284.000000, -74.000000, -59.000000], [249.670502, 89.053398, 453.412811]]
DATA[48350, 0, [0,0,0], [0.242354, 0.002227, 0.878278], 15, [-6.550842, -4.667965, -6.237029], [-5.986132, -4.582225, -5.841190], [311.000000, -93.000000, -70.000000], [261.419708, 76.045601, 431.967590]]
DATA[48420, 0, [0,0,0], [-0.014210, 0.001158, 0.002908], 15, [-6.845042, -4.648352, -0.156906], [-6.653831, -4.242898, -5.309693], [347.000000, -102.000000, -89.000000], [296.667297, 72.043198, 420.734406]]
DATA[48470, 0, [0,0,0], [0.486089, -0.002660, -0.002285], 15, [-7.217694, -0.058840, -0.039227], [-7.021305, -4.257036, -5.147622], [375.000000, -113.000000, -104.000000], [315.270203, 58.034801, 411.543610]]
DATA[48530, 0, [0,0,0], [0.749830, -0.008005, 1.149655], 15, [-7.806094, -0.039227, -4.569899], [-7.691405, -3.236698, -4.670942], [-108.000000, -123.000000, -123.000000], [331.914886, 51.030602, 397.246796]]
DATA[48590, 0, [0,0,0], [0.988984, 0.003143, -0.002132], 15, [-8.394492, -0.098067, -0.137293], [-8.214995, -3.274401, -4.139444], [-101.000000, -122.000000, 382.000000], [342.684998, 49.029400, 393.161987]]
DATA[48660, 0, [0,0,0], [-0.009170, 0.536276, 1.232885], 15, [-0.137293, -0.098067, -4.256086], [-8.145344, -2.803113, -4.272914], [-98.000000, 123.000000, 383.000000], [348.559601, 46.027599, 392.140808]]
DATA[48710, 0, [0,0,0], [-0.009781, 0.337745, 1.107047], 15, [-8.433719, -0.156906, -0.156906], [-8.683345, -2.093825, -4.265764], [-101.000000, 92.000000, -122.000000], [347.580505, 24.014400, 390.098389]]
DATA[48780, 0, [0,0,0], [0.087805, -0.000522, -0.006866], 15, [-8.139520, -2.392823, -0.039227], [-8.010843, -2.232855, -4.439753], [-96.000000, 74.000000, -123.000000], [349.538696, 13.007800, 391.119598]]
DATA[48830, 0, [0,0,0], [-0.007948, -0.256169, 0.009933], 15, [-9.296704, -0.039227, -3.648074], [-9.115667, -0.519723, -3.836753], [-88.000000, 43.000000, 382.000000], [351.496887, -6.003600, 386.013611]]
DATA[48890, 0, [0,0,0], [-0.008407, -0.001438, 0.680815], 15, [-9.277091, -0.098067, -3.687300], [-9.399079, -0.375981, -3.688982], [-68.000000, 35.000000, 363.000000], [357.371490, -22.013201, 378.865204]]
DATA[48950, 0, [0,0,0], [0.596503, 0.006198, 0.886830], 15, [-0.098067, -0.039227, -0.039227], [-8.875488, -0.411327, -3.555511], [-60.000000, 28.000000, 359.000000], [367.162506, -30.018000, 378.865204]]
DATA[49010, 0, [0,0,0], [-0.002451, -0.254337, -0.005339], 15, [-8.708305, 0.706079, -0.078453], [-8.772211, 0.375723, -3.281421], [-56.000000, 16.000000, 355.000000], [375.974396, -31.018600, 362.526001]]
DATA[49070, 0, [0,0,0], [0.790911, 0.296206, 0.993426], 15, [-9.904716, 0.764919, -0.156906], [-9.620044, 0.632575, -3.588879], [-54.000000, 11.000000, 353.000000], [374.995300, -36.021599, 365.589600]]
DATA[49140, 0, [0,0,0], [-0.015584, 0.217862, 0.490378], 15, [-9.080958, 1.019892, -0.058840], [-9.163703, 1.311230, -3.498310], [-60.000000, 19.000000, 360.000000], [374.995300, -30.018000, 369.674408]]
DATA[49190, 0, [0,0,0], [0.485173, 0.007419, -0.005186], 15, [-0.117680, 0.764919, -3.118515], [-8.849069, 0.517110, -3.517377], [-62.000000, 33.000000, 361.000000], [373.037109, -20.011999, 371.716797]]
DATA[49250, 0, [0,0,0], [0.678053, -0.100551, 0.493585], 15, [-0.039227, -0.156906, -3.432328], [-9.137283, 1.198121, -3.643698], [-60.000000, 52.000000, 354.000000], [367.162506, -10.006000, 365.589600]]
DATA[49310, 0, [0,0,0], [-0.007032, -0.217074, 0.005809], 15, [-9.728197, -0.098067, -3.981500], [-8.892302, 0.736259, -3.326705], [-50.000000, 60.000000, 350.000000], [379.890808, -6.003600, 366.610809]]
DATA[49370, 0, [0,0,0], [0.442259, -0.458976, -0.000910], 15, [-8.708305, -0.098067, -3.334261], [-8.498406, 1.198121, -3.331472], [-29.000000, 47.000000, 327.000000], [407.305603, -13.007800, 346.186798]]
DATA[49430, 0, [0,0,0], [0.827715, 0.000394, 0.873849], 15, [-0.019613, 2.883155, -3.040061], [-9.233356, 1.881488, -3.329089], [-7.000000, 34.000000, 302.000000], [420.033905, -20.011999, 322.699188]]
DATA[49490, 0, [0,0,0], [-0.016195, 0.001769, 0.950665], 15, [-9.022119, -0.039227, -0.117680], [-9.502357, 2.157192, -2.978729], [530.000000, 10.000000, 274.000000], [431.783112, -48.028801, 288.999603]]
DATA[49550, 0, [0,0,0], [0.593601, -0.009074, 0.008558], 15, [-0.156906, 3.255808, -0.137293], [-9.050818, 2.583707, -3.057381], [530.000000, -3.000000, 274.000000], [441.574097, -53.031799, 293.084412]]
DATA[49610, 0, [0,0,0], [0.527017, -0.000064, 0.492364], 15, [-8.767145, -0.039227, -0.058840], [-8.911515, 3.816125, -2.423398], [530.000000, -10.000000, 271.000000], [430.803986, -61.036598, 299.211609]]
DATA[49670, 0, [0,0,0], [-0.005199, -0.006478, 0.952498], 15, [-8.727919, 3.196968, -0.098067], [-6.970867, 3.978719, -1.710762], [530.000000, -13.000000, 275.000000], [432.762207, -67.040199, 291.041992]]
DATA[49730, 0, [0,0,0], [-0.006574, -0.128804, -0.001521], 15, [-6.511616, 3.589234, -5.825150], [-8.673738, 3.714798, -2.204125], [532.000000, -34.000000, 269.000000], [437.657715, -83.049797, 290.020813]]
DATA[49800, 0, [0,0,0], [0.356585, -0.002049, 0.379964], 15, [-0.019613, 4.412992, -2.804702], [-9.451919, 4.110680, -2.676038], [529.000000, -49.000000, 280.000000], [430.803986, -96.057602, 309.423615]]
DATA[49850, 0, [0,0,0], [-0.016959, 0.001158, -0.006103], 15, [-8.767145, 3.471554, -0.137293], [-6.223910, 3.712441, -2.571168], [-7.000000, -50.000000, 300.000000], [405.347412, -90.054001, 326.783997]]
DATA[49920, 0, [0,0,0], [-0.895536, -0.765020, 0.329415], 15, [-0.117680, -0.019613, -0.019613], [-8.592077, 4.636166, -3.255203], [522.000000, -105.000000, 271.000000], [418.075714, -131.078598, 302.275208]]
DATA[49970, 0, [0,0,0], [-0.003214, 0.006961, 0.009780], 15, [-0.019613, 5.374044, -2.412436], [-7.607342, 5.399652, -3.162251], [523.000000, -141.000000, -1.000000], [419.054810, -159.095398, 288.999603]]
DATA[50030, 0, [0,0,0], [-0.002451, -0.335429, 0.004129], 15, [-7.394214, -0.156906, -2.510502], [-6.855581, 5.800247, -2.135006], [517.000000, -199.000000, -24.000000], [417.096588, -195.117004, 265.511993]]
DATA[50090, 0, [0,0,0], [0.054360, -0.008769, 0.844527], 15, [-7.158854, -0.078453, -1.510224], [-8.375916, 6.540168, -1.427137], [-3.000000, -3.000000, -55.000000], [414.159302, -260.156006, 241.003204]]
DATA[50160, 0, [0,0,0], [-0.012988, 0.002074, 0.000922], 15, [-0.137293, -0.117680, -0.019613], [-6.195088, 7.671259, -0.764553], [-10.000000, -35.000000, -76.000000], [407.305603, -293.175812, 228.748795]]
DATA[50210, 0, [0,0,0], [-0.008865, -0.641167, 1.046418], 15, [-5.864377, -0.078453, -0.627626], [-6.255133, 8.460667, -1.043410], [-16.000000, -48.000000, -75.000000], [391.640015, -335.200989, 197.091599]]
DATA[50280, 0, [0,0,0], [-0.219002, -0.250519, 0.844527], 15, [-5.334818, 8.178746, -0.039227], [-5.757962, 8.168468, -0.976675], [-54.000000, -386.000000, -124.000000], [374.016205, -357.214203, 182.794800]]
DATA[50330, 0, [0,0,0], [-0.007032, -0.006172, -0.005644], 15, [-0.117680, -0.039227, -0.196133], [-4.984585, 8.286290, -0.035233], [-70.000000, -411.000000, 122.000000], [359.329712, -381.228607, 171.561600]]
DATA[50390, 0, [0,0,0], [-0.016806, 0.008794, -0.003659], 15, [-0.039227, -0.117680, -0.509946], [-5.027817, 6.434129, 0.024352], [-86.000000, -431.000000, 117.000000], [352.476013, -397.238190, 164.413193]]
DATA[50450, 0, [0,0,0], [0.202495, 0.005587, 0.001533], 15, [-5.236751, -0.156906, -0.039227], [-6.365615, 8.802350, -0.383209], [383.000000, -460.000000, -115.000000], [314.291107, -427.256195, 182.794800]]
DATA[50510, 0, [0,0,0], [-0.300400, -0.007089, 0.000312], 15, [-2.412436, 8.571012, -0.627626], [-0.932761, 8.620904, -1.887133], [371.000000, -463.000000, -110.000000], [303.520996, -433.259796, 189.943207]]
