
Thu Jan  1 00:00:01 1970

Flight Log #28
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.6'
LEGEND:[rover_t, rover_status, [rover_orient_est], [rover_orient_des],[rover_rates_des],[rover_accs_est], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag], [rover_thrusts_des]
DATA[23950, 0, [-0.009302,-0.024576,2.228865],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.005028,0.000973,0.012519], [0.049637, -0.007852, -0.026042], 13, [-0.215746, -0.254973, -0.058840], [0.074680, -0.338950, 9.751373], [-68.000000, -190.000000, -35.000000], [-131.199402, -161.096603, -687.267578],[0.005627,0.003206,-0.005627,-0.003206]]
DATA[24020, 0, [-0.009267,-0.024739,2.196730],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.006910,0.002441,0.029697], [0.050347, -0.009852, -0.023546], 13, [-0.235360, -0.294199, -0.019613], [0.071678, -0.335053, 9.753489], [-67.000000, -191.000000, -36.000000], [-133.157593, -165.098999, -696.458374],[0.005658,0.003248,-0.005658,-0.003248]]
DATA[24080, 0, [-0.009205,-0.024546,2.224703],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.009318,0.011034,-0.034664], [0.051668, -0.007692, -0.028819], 13, [-0.215746, -0.294199, -0.039227], [0.077033, -0.331854, 9.750896], [-71.000000, -194.000000, -35.000000], [-135.115799, -164.098404, -697.479614],[0.005615,0.003222,-0.005615,-0.003222]]
DATA[24140, 0, [-0.009194,-0.024451,2.212514],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.021611,0.008038,-0.009924], [0.052965, -0.005658, -0.026473], 13, [-0.254973, -0.274586, -0.117680], [0.078832, -0.330964, 9.746462], [-73.000000, -192.000000, -35.000000], [-137.074005, -166.099594, -703.606812],[0.005596,0.003206,-0.005596,-0.003206]]
DATA[24200, 0, [-0.009158,-0.024397,2.239548],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.003734,-0.001076,0.089432], [0.051409, -0.006855, -0.014970], 13, [-0.254973, -0.039227, -0.058840], [0.080607, -0.331344, 9.749316], [-72.000000, -192.000000, -37.000000], [-135.115799, -162.097198, -693.394775],[0.005581,0.003206,-0.005581,-0.003206]]
DATA[24270, 0, [-0.009239,-0.024326,2.242179],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.015387,-0.011893,-0.031739], [0.050204, -0.004420, -0.027794], 13, [-0.294199, -0.313813, -10.042009], [0.080926, -0.330222, 9.747108], [-72.000000, -193.000000, -35.000000], [-135.115799, -161.096603, -705.649170],[0.005580,0.003178,-0.005580,-0.003178]]
DATA[24330, 0, [-0.009426,-0.024459,2.209244],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.001545,-0.010559,-0.024612], [0.049165, -0.006604, -0.028360], 13, [-0.235360, -0.274586, -0.039227], [0.085074, -0.333267, 9.744081], [-71.000000, -193.000000, -36.000000], [-130.220306, -167.100204, -710.755188],[0.005628,0.003177,-0.005628,-0.003177]]
DATA[24400, 0, [-0.009412,-0.024308,2.210892],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.009901,0.027145,0.021218], [0.053758, -0.004967, -0.021479], 13, [-0.235360, -0.313813, -9.963556], [0.078670, -0.328804, 9.741148], [-72.000000, -192.000000, -36.000000], [-137.074005, -165.098999, -689.309998],[0.005599,0.003152,-0.005599,-0.003152]]
DATA[24460, 0, [-0.009352,-0.024269,2.198974],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.005571,0.005773,-0.008759], [0.051311, -0.004640, -0.025537], 13, [-0.274586, -0.078453, -10.042009], [0.085038, -0.326520, 9.744242], [-71.000000, -195.000000, -39.000000], [-132.178497, -174.104401, -690.331177],[0.005587,0.003159,-0.005587,-0.003159]]
DATA[24530, 0, [-0.009446,-0.024180,2.213626],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.003934,-0.020520,0.010452], [0.048678, -0.004804, -0.024010], 13, [-0.254973, -0.019613, -0.039227], [0.084142, -0.325822, 9.747938], [-71.000000, -193.000000, -39.000000], [-134.136703, -171.102600, -690.331177],[0.005580,0.003125,-0.005580,-0.003125]]
DATA[24590, 0, [-0.009544,-0.024318,2.193628],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.008302,0.001325,-0.009574], [0.049272, -0.006432, -0.027141], 13, [-0.254973, -0.294199, -0.058840], [0.084989, -0.329125, 9.738347], [-74.000000, -193.000000, -39.000000], [-126.303902, -168.100800, -702.585571],[0.005614,0.003138,-0.005614,-0.003138]]
DATA[24660, 0, [-0.009597,-0.024197,2.219008],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.015212,0.004450,-0.007952], [0.050053, -0.006804, -0.027151], 13, [-0.235360, -0.176520, -10.002783], [0.087141, -0.325606, 9.740339], [-77.000000, -193.000000, -35.000000], [-134.136703, -169.101395, -693.394775],[0.005601,0.003115,-0.005601,-0.003115]]
DATA[24730, 0, [-0.009765,-0.024103,2.222791],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.012728,0.010390,-0.023813], [0.049659, -0.007977, -0.028951], 13, [-0.215746, -0.039227, -0.019613], [0.087239, -0.323472, 9.738210], [-75.000000, -192.000000, -36.000000], [-135.115799, -169.101395, -697.479614],[0.005608,0.003069,-0.005608,-0.003069]]
DATA[24790, 0, [-0.009896,-0.024048,2.222203],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.001504,-0.026301,-0.016376], [0.047614, -0.005892, -0.031226], 13, [-0.235360, -0.039227, -10.042009], [0.086651, -0.325373, 9.737277], [-70.000000, -192.000000, -37.000000], [-130.220306, -163.097794, -694.416016],[0.005615,0.003042,-0.005615,-0.003042]]
DATA[24850, 0, [-0.009910,-0.024157,2.225697],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.010431,0.009758,-0.000261], [0.050923, -0.006418, -0.029627], 13, [-0.235360, -0.294199, -10.002783], [0.082546, -0.328932, 9.736138], [-72.000000, -194.000000, -34.000000], [-135.115799, -168.100800, -695.437195],[0.005636,0.003060,-0.005636,-0.003060]]
DATA[24910, 0, [-0.009771,-0.024200,2.194851],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.017057,0.005937,0.067894], [0.050841, -0.004287, -0.019183], 13, [-0.176520, -0.019613, -10.042009], [0.080931, -0.334417, 9.738831], [-70.000000, -193.000000, -37.000000], [-129.241196, -172.103195, -693.394775],[0.005626,0.003077,-0.005626,-0.003077]]
DATA[24980, 0, [-0.009571,-0.024302,2.221899],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.022027,0.001081,-0.010444], [0.050529, -0.002573, -0.026988], 13, [-0.196133, -0.039227, -0.039227], [0.081265, -0.333050, 9.742519], [-72.000000, -194.000000, -37.000000], [-131.199402, -164.098404, -688.288818],[0.005619,0.003130,-0.005619,-0.003130]]
DATA[25040, 0, [-0.009670,-0.024386,2.232435],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.042467,-0.003996,-0.020922], [0.050583, -0.010880, -0.030306], 13, [-0.215746, -0.294199, -0.058840], [0.081827, -0.335855, 9.741543], [-72.000000, -193.000000, -38.000000], [-131.199402, -160.095993, -699.521973],[0.005647,0.003132,-0.005647,-0.003132]]
DATA[25110, 0, [-0.009782,-0.024560,2.199893],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.002935,-0.000427,-0.006674], [0.049555, -0.007883, -0.029439], 13, [-0.176520, -0.627626, -0.058840], [0.083403, -0.340871, 9.738049], [-76.000000, -192.000000, -39.000000], [-132.178497, -164.098404, -695.437195],[0.005692,0.003149,-0.005692,-0.003149]]
DATA[25170, 0, [-0.009829,-0.024748,2.207315],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.000155,0.006362,-0.003209], [0.051842, -0.007503, -0.029285], 13, [-0.215746, -0.137293, -0.058840], [0.083596, -0.338612, 9.738508], [-74.000000, -193.000000, -37.000000], [-127.282997, -164.098404, -706.670410],[0.005730,0.003176,-0.005730,-0.003176]]
DATA[25240, 0, [-0.009725,-0.024878,2.219025],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.000774,-0.020980,0.006716], [0.048431, -0.006871, -0.028137], 13, [-0.254973, -0.039227, -10.042009], [0.075746, -0.337273, 9.740046], [-70.000000, -193.000000, -40.000000], [-125.324799, -157.094193, -694.416016],[0.005742,0.003204,-0.005742,-0.003204]]
DATA[25310, 0, [-0.009522,-0.025040,2.224725],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.004089,-0.033047,0.010550], [0.045405, -0.006893, -0.027430], 13, [-0.235360, -0.039227, -0.019613], [0.076341, -0.331308, 9.742105], [-75.000000, -192.000000, -36.000000], [-133.157593, -165.098999, -684.203979],[0.005745,0.003264,-0.005745,-0.003264]]
DATA[25380, 0, [-0.009527,-0.024899,2.229315],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.010964,0.026914,0.013513], [0.052257, -0.005360, -0.026756], 13, [-0.254973, -0.294199, -10.042009], [0.080569, -0.334994, 9.745498], [-75.000000, -191.000000, -38.000000], [-132.178497, -162.097198, -693.394775],[0.005727,0.003246,-0.005727,-0.003246]]
DATA[25450, 0, [-0.009608,-0.024849,2.216795],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.025092,-0.003008,-0.019542], [0.049647, -0.009927, -0.030364], 13, [-0.196133, -0.313813, -0.039227], [0.080551, -0.332605, 9.742483], [-75.000000, -191.000000, -37.000000], [-129.241196, -163.097794, -687.267578],[0.005722,0.003224,-0.005722,-0.003224]]
DATA[25520, 0, [-0.009603,-0.024811,2.222386],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.014361,0.000370,-0.001086], [0.050720, -0.009593, -0.029187], 13, [-0.235360, -0.294199, -0.039227], [0.077310, -0.335283, 9.746716], [-73.000000, -189.000000, -38.000000], [-131.199402, -167.100204, -686.246399],[0.005714,0.003218,-0.005714,-0.003218]]
DATA[25580, 0, [-0.009621,-0.024668,2.210634],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.013306,0.013047,-0.011907], [0.051892, -0.006425, -0.030318], 13, [-0.176520, -0.019613, -0.039227], [0.081858, -0.330011, 9.745073], [-70.000000, -193.000000, -38.000000], [-134.136703, -172.103195, -690.331177],[0.005697,0.003196,-0.005697,-0.003196]]
DATA[25650, 0, [-0.009661,-0.024444,2.205887],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.003098,0.003751,0.004142], [0.051921, -0.007809, -0.028618], 13, [-0.196133, -0.313813, -10.002783], [0.082215, -0.329068, 9.743663], [-73.000000, -192.000000, -38.000000], [-131.199402, -170.102005, -698.500793],[0.005659,0.003151,-0.005659,-0.003151]]
DATA[25720, 0, [-0.009675,-0.024259,2.247120],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.015812,-0.028594,0.005380], [0.049381, -0.005823, -0.026997], 13, [-0.196133, -0.039227, -0.019613], [0.080288, -0.329276, 9.745855], [-76.000000, -191.000000, -38.000000], [-136.094894, -161.096603, -693.394775],[0.005624,0.003109,-0.005624,-0.003109]]
DATA[25780, 0, [-0.009587,-0.024349,2.214787],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.005776,-0.039253,0.018485], [0.046072, -0.006293, -0.025692], 13, [-0.215746, -0.039227, -10.042009], [0.079998, -0.329039, 9.745190], [-71.000000, -190.000000, -34.000000], [-132.178497, -168.100800, -686.246399],[0.005629,0.003137,-0.005629,-0.003137]]
DATA[25850, 0, [-0.009590,-0.024561,2.212690],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.022936,0.003315,-0.007221], [0.051108, -0.006074, -0.028186], 13, [-0.196133, -0.313813, -0.039227], [0.079671, -0.334319, 9.746779], [-71.000000, -192.000000, -37.000000], [-130.220306, -166.099594, -690.331177],[0.005668,0.003174,-0.005668,-0.003174]]
DATA[25910, 0, [-0.009552,-0.024532,2.228171],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.022796,0.009194,-0.000639], [0.051366, -0.009614, -0.028332], 13, [-0.215746, -0.313813, -10.042009], [0.077859, -0.332935, 9.743716], [-74.000000, -190.000000, -35.000000], [-137.074005, -169.101395, -696.458374],[0.005657,0.003177,-0.005657,-0.003177]]
DATA[25980, 0, [-0.009387,-0.024525,2.211287],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.009925,-0.003576,-0.001818], [0.049930, -0.005432, -0.028844], 13, [-0.274586, -0.274586, -0.117680], [0.077972, -0.329204, 9.740010], [-72.000000, -192.000000, -38.000000], [-132.178497, -169.101395, -690.331177],[0.005639,0.003194,-0.005639,-0.003194]]
DATA[26040, 0, [-0.009408,-0.024409,2.210642],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.012263,0.002673,-0.000186], [0.050209, -0.008038, -0.028559], 13, [-0.196133, -0.313813, -10.022396], [0.078137, -0.325527, 9.740082], [-69.000000, -189.000000, -40.000000], [-131.199402, -168.100800, -693.394775],[0.005617,0.003170,-0.005617,-0.003170]]
DATA[26110, 0, [-0.009359,-0.024246,2.209198],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.004805,0.013218,-0.007658], [0.050641, -0.006409, -0.029341], 13, [-0.274586, -0.313813, -0.078453], [0.076810, -0.320438, 9.741162], [-74.000000, -192.000000, -37.000000], [-129.241196, -166.099594, -692.373596],[0.005581,0.003148,-0.005581,-0.003148]]
DATA[26170, 0, [-0.009303,-0.023691,2.226277],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.000950,0.024884,-0.000818], [0.053928, -0.006962, -0.030598], 13, [-0.235360, -0.294199, -0.078453], [0.078323, -0.320365, 9.741801], [-74.000000, -192.000000, -39.000000], [-133.157593, -165.098999, -696.458374],[0.005474,0.003055,-0.005474,-0.003055]]
DATA[26230, 0, [-0.009353,-0.023552,2.222784],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.011637,-0.015190,0.006128], [0.050286, -0.005751, -0.029021], 13, [-0.254973, -0.078453, -10.042009], [0.079520, -0.322437, 9.744795], [-73.000000, -189.000000, -38.000000], [-131.199402, -164.098404, -687.267578],[0.005456,0.003023,-0.005456,-0.003023]]
DATA[26290, 0, [-0.009252,-0.023522,2.221492],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.011418,-0.011784,0.025551], [0.050775, -0.007969, -0.026432], 13, [-0.156906, -0.039227, -0.098067], [0.072763, -0.326464, 9.744137], [-73.000000, -194.000000, -36.000000], [-130.220306, -163.097794, -698.500793],[0.005436,0.003026,-0.005436,-0.003026]]
DATA[26360, 0, [-0.009131,-0.023602,2.243119],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.013199,0.025692,0.002335], [0.054657, -0.005323, -0.028365], 13, [-0.313813, -0.274586, -0.039227], [0.073446, -0.329165, 9.744733], [-69.000000, -192.000000, -39.000000], [-139.032196, -166.099594, -704.627991],[0.005442,0.003059,-0.005442,-0.003059]]
DATA[26430, 0, [-0.009025,-0.023676,2.219671],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.030308,-0.039219,-0.017508], [0.047542, -0.002576, -0.030668], 13, [-0.254973, -0.039227, -0.019613], [0.077223, -0.325507, 9.744574], [-75.000000, -192.000000, -38.000000], [-139.032196, -175.104996, -696.458374],[0.005435,0.003088,-0.005435,-0.003088]]
DATA[26500, 0, [-0.009039,-0.023830,2.225488],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.009085,0.006695,0.020831], [0.049657, -0.007815, -0.025985], 13, [-0.196133, -0.058840, -0.039227], [0.077471, -0.330378, 9.742712], [-71.000000, -193.000000, -36.000000], [-139.032196, -166.099594, -681.140381],[0.005465,0.003114,-0.005465,-0.003114]]
DATA[26560, 0, [-0.009049,-0.024048,2.248250],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.017114,-0.019132,0.000764], [0.047130, -0.004362, -0.029788], 13, [-0.196133, -0.039227, -0.039227], [0.078741, -0.329370, 9.743878], [-72.000000, -191.000000, -37.000000], [-133.157593, -168.100800, -699.521973],[0.005505,0.003152,-0.005505,-0.003152]]
DATA[26620, 0, [-0.009028,-0.024097,2.219771],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.009279,0.020698,-0.008186], [0.052535, -0.004187, -0.029215], 13, [-0.313813, -0.078453, -0.039227], [0.078694, -0.332420, 9.759856], [-71.000000, -192.000000, -35.000000], [-130.220306, -163.097794, -701.564392],[0.005513,0.003163,-0.005513,-0.003163]]
DATA[26690, 0, [-0.009201,-0.024181,2.212538],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.006823,-0.015213,-0.004374], [0.047378, -0.005627, -0.028434], 13, [-0.235360, -0.019613, -0.137293], [0.086946, -0.326298, 9.746262], [-75.000000, -194.000000, -38.000000], [-130.220306, -166.099594, -687.267578],[0.005549,0.003156,-0.005549,-0.003156]]
DATA[26750, 0, [-0.009515,-0.023882,2.229066],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.009514,0.005713,0.059660], [0.050120, -0.004054, -0.018163], 13, [-0.235360, -0.313813, -10.022396], [0.092974, -0.315803, 9.753198], [-75.000000, -189.000000, -40.000000], [-129.241196, -159.095398, -692.373596],[0.005536,0.003062,-0.005536,-0.003062]]
DATA[26820, 0, [-0.009623,-0.023651,2.203079],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.022008,0.012053,-0.037557], [0.052236, -0.007967, -0.027704], 13, [-0.313813, -0.294199, -0.117680], [0.086854, -0.324323, 9.753945], [-77.000000, -191.000000, -37.000000], [-137.074005, -165.098999, -704.627991],[0.005508,0.003006,-0.005508,-0.003006]]
DATA[26880, 0, [-0.009721,-0.023740,2.206850],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.000972,-0.010939,-0.034441], [0.049996, -0.008441, -0.030668], 13, [-0.254973, -0.019613, -0.078453], [0.082237, -0.326862, 9.743484], [-70.000000, -192.000000, -37.000000], [-129.241196, -163.097794, -698.500793],[0.005537,0.003009,-0.005537,-0.003009]]
DATA[26940, 0, [-0.009858,-0.023804,2.213937],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.021802,-0.013229,-0.024733], [0.049037, -0.009599, -0.030149], 13, [-0.176520, -0.058840, -10.022396], [0.082785, -0.327175, 9.752895], [-72.000000, -193.000000, -39.000000], [-123.366600, -157.094193, -704.627991],[0.005559,0.003002,-0.005559,-0.003002]]
DATA[27010, 0, [-0.009713,-0.024045,2.231208],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.016130,-0.013081,-0.008379], [0.047856, -0.005087, -0.028582], 13, [-0.254973, -0.274586, -0.039227], [0.079136, -0.329779, 9.755987], [-70.000000, -192.000000, -37.000000], [-136.094894, -167.100204, -701.564392],[0.005589,0.003055,-0.005589,-0.003055]]
DATA[27080, 0, [-0.009535,-0.024211,2.254206],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.008502,-0.010476,0.149513], [0.047607, -0.007252, -0.011845], 13, [-0.294199, -0.019613, -0.058840], [0.074898, -0.329830, 9.741261], [-72.000000, -191.000000, -36.000000], [-139.032196, -162.097198, -690.331177],[0.005595,0.003110,-0.005595,-0.003110]]
DATA[27150, 0, [-0.009818,-0.024289,2.204934],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.011435,-0.029953,-0.025101], [0.049292, -0.010770, -0.027812], 13, [-0.274586, -0.294199, -0.019613], [0.075581, -0.328800, 9.747355], [-74.000000, -194.000000, -37.000000], [-126.303902, -164.098404, -696.458374],[0.005648,0.003096,-0.005648,-0.003096]]
DATA[27210, 0, [-0.009760,-0.024064,2.237211],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.012170,0.017312,-0.031256], [0.052142, -0.006578, -0.029509], 13, [-0.196133, -0.039227, -10.022396], [0.076960, -0.317064, 9.748938], [-73.000000, -193.000000, -37.000000], [-133.157593, -161.096603, -704.627991],[0.005600,0.003063,-0.005600,-0.003063]]
DATA[27270, 0, [-0.009546,-0.023808,2.218291],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.014091,-0.006858,0.002208], [0.049624, -0.007953, -0.027106], 13, [-0.235360, -0.313813, -0.058840], [0.078383, -0.323359, 9.747890], [-74.000000, -189.000000, -35.000000], [-133.157593, -168.100800, -711.776428],[0.005526,0.003044,-0.005526,-0.003044]]
DATA[27330, 0, [-0.009471,-0.023848,2.227202],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.015756,0.007777,-0.009479], [0.050741, -0.005996, -0.028555], 13, [-0.215746, -0.313813, -0.019613], [0.077300, -0.327244, 9.744508], [-71.000000, -192.000000, -37.000000], [-134.136703, -166.099594, -693.394775],[0.005526,0.003058,-0.005526,-0.003058]]
DATA[27400, 0, [-0.009313,-0.023850,2.237036],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.030294,0.017520,0.004335], [0.051934, -0.002948, -0.026606], 13, [-0.196133, -0.313813, -0.039227], [0.080281, -0.327564, 9.741668], [-75.000000, -193.000000, -37.000000], [-133.157593, -161.096603, -689.309998],[0.005504,0.003082,-0.005504,-0.003082]]
DATA[27460, 0, [-0.009292,-0.024031,2.185047],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.005803,-0.002235,0.001126], [0.049518, -0.006503, -0.026739], 13, [-0.215746, -0.274586, -0.019613], [0.079234, -0.330338, 9.743448], [-72.000000, -192.000000, -37.000000], [-125.324799, -170.102005, -698.500793],[0.005534,0.003118,-0.005534,-0.003118]]
DATA[27530, 0, [-0.009319,-0.024045,2.227710],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.011331,-0.005853,-0.004747], [0.050043, -0.007644, -0.027850], 13, [-0.254973, -0.039227, -0.058840], [0.079515, -0.329346, 9.742048], [-73.000000, -192.000000, -38.000000], [-131.199402, -161.096603, -695.437195],[0.005540,0.003117,-0.005540,-0.003117]]
DATA[27590, 0, [-0.009426,-0.024014,2.218017],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.012647,0.004103,0.018740], [0.051846, -0.006108, -0.025311], 13, [-0.196133, -0.294199, -0.019613], [0.079046, -0.331587, 9.741896], [-70.000000, -194.000000, -37.000000], [-133.157593, -168.100800, -698.500793],[0.005548,0.003095,-0.005548,-0.003095]]
DATA[27660, 0, [-0.009534,-0.024127,2.198964],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.023035,-0.019655,-0.008852], [0.048087, -0.009690, -0.027796], 13, [-0.215746, -0.039227, -0.019613], [0.083289, -0.327597, 9.747588], [-71.000000, -190.000000, -37.000000], [-126.303902, -166.099594, -707.691589],[0.005573,0.003106,-0.005573,-0.003106]]
DATA[27730, 0, [-0.009465,-0.024056,2.209949],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.032693,-0.006508,0.005120], [0.049438, -0.002928, -0.027770], 13, [-0.294199, -0.078453, -0.058840], [0.082722, -0.326269, 9.743633], [-75.000000, -194.000000, -39.000000], [-129.241196, -166.099594, -687.267578],[0.005563,0.003097,-0.005563,-0.003097]]
DATA[27800, 0, [-0.009541,-0.024066,2.216105],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.006149,-0.010293,0.018333], [0.048804, -0.006723, -0.025463], 13, [-0.274586, -0.058840, -0.098067], [0.086060, -0.327277, 9.742408], [-76.000000, -194.000000, -37.000000], [-130.220306, -165.098999, -690.331177],[0.005572,0.003091,-0.005572,-0.003091]]
DATA[27860, 0, [-0.009752,-0.024048,2.222644],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.004986,-0.021611,0.008475], [0.049141, -0.007351, -0.026913], 13, [-0.254973, -0.058840, -0.039227], [0.088308, -0.330883, 9.746889], [-74.000000, -194.000000, -39.000000], [-131.199402, -164.098404, -693.394775],[0.005597,0.003061,-0.005597,-0.003061]]
DATA[27920, 0, [-0.009926,-0.024176,2.246460],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.006169,-0.005290,-0.016343], [0.049743, -0.004504, -0.027911], 13, [-0.254973, -0.078453, -0.019613], [0.085385, -0.327092, 9.742971], [-75.000000, -193.000000, -38.000000], [-134.136703, -159.095398, -699.521973],[0.005642,0.003061,-0.005642,-0.003061]]
DATA[27980, 0, [-0.009950,-0.024182,2.221174],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.006602,-0.003446,-0.009910], [0.049761, -0.008755, -0.026563], 13, [-0.294199, -0.254973, -0.019613], [0.080412, -0.331017, 9.747482], [-72.000000, -191.000000, -37.000000], [-125.324799, -157.094193, -686.246399],[0.005646,0.003059,-0.005646,-0.003059]]
DATA[28040, 0, [-0.009921,-0.024220,2.201076],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[-0.024353,0.002604,-0.002803], [0.049786, -0.010402, -0.028349], 13, [-0.176520, -0.078453, -10.218530], [0.079483, -0.325931, 9.754235], [-71.000000, -190.000000, -36.000000], [-127.282997, -167.100204, -692.373596],[0.005651,0.003074,-0.005651,-0.003074]]
DATA[28110, 0, [-0.009868,-0.024196,2.205171],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.010733,-0.011760,0.015581], [0.047777, -0.007007, -0.025727], 13, [-0.294199, -0.019613, -0.019613], [0.078636, -0.326148, 9.746592], [-72.000000, -192.000000, -36.000000], [-126.303902, -164.098404, -698.500793],[0.005638,0.003072,-0.005638,-0.003072]]
DATA[28170, 0, [-0.009539,-0.024185,2.223408],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.009136,0.005546,0.015412], [0.049092, -0.006055, -0.025227], 13, [-0.235360, -0.294199, -9.983170], [0.074003, -0.322517, 9.748838], [-74.000000, -191.000000, -39.000000], [-133.157593, -166.099594, -692.373596],[0.005593,0.003113,-0.005593,-0.003113]]
DATA[28240, 0, [-0.009407,-0.024054,2.223945],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.009671,0.003789,0.018208], [0.050985, -0.006663, -0.025872], 13, [-0.215746, -0.313813, -0.117680], [0.077520, -0.326561, 9.750308], [-71.000000, -192.000000, -38.000000], [-137.074005, -170.102005, -693.394775],[0.005553,0.003107,-0.005553,-0.003107]]
DATA[28300, 0, [-0.009284,-0.024187,2.221138],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.002134,0.002910,-0.000345], [0.049586, -0.006392, -0.026122], 13, [-0.254973, -0.254973, -10.022396], [0.073186, -0.331586, 9.738919], [-75.000000, -189.000000, -39.000000], [-138.053101, -173.103806, -697.479614],[0.005560,0.003139,-0.005560,-0.003139]]
DATA[28370, 0, [-0.009019,-0.024302,2.200379],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000],[0.012759,0.009031,-0.013089], [0.049941, -0.004774, -0.027705], 13, [-0.235360, -0.019613, -10.042009], [0.069638, -0.330845, 9.741185], [-77.000000, -192.000000, -39.000000], [-129.241196, -169.101395, -696.458374],[0.005552,0.003194,-0.005552,-0.003194]]
