
Thu Jan  1 00:01:23 1970

Flight Log #14
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.4'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[36370, 0, [0.094245,0.070518,-1.660509],[0.000000,0.000000,0.000000], [0.004135, -0.158846, -0.033231], 15, [-7.217694, -0.117680, -7.531507], [3.403688, 0.441530, 7.584155], [-100.000000, -112.000000, -79.000000], [-47.975899, -463.277802, -261.427185],[0.600000,0.600000,0.600000,0.600000]]
DATA[36450, 0, [0.073908,0.081341,-1.727797],[0.000000,0.000000,0.000000], [-0.015000, -0.110064, -0.022020], 15, [3.765754, -2.157463, -0.117680], [0.184207, 0.331167, 6.024513], [-70.000000, -201.000000, 817.000000], [-85.181702, -473.283813, -304.317596],[0.600000,0.600000,0.600000,0.600000]]
DATA[36530, 0, [0.084426,0.045005,-1.644039],[0.000000,0.000000,0.000000], [-0.048701, -0.027916, -0.033993], 15, [-0.117680, -2.824315, -0.078453], [3.092482, -2.508228, 9.167196], [-96.000000, -142.000000, -88.000000], [-52.871399, -639.383423, -408.480011],[0.600000,0.600000,0.600000,0.600000]]
DATA[36610, 0, [0.027270,0.012752,-1.597332],[0.000000,0.000000,0.000000], [-0.024281, 0.090342, -0.045201], 15, [-0.156906, -7.806094, -0.039227], [-0.066697, -1.577985, 13.560098], [-87.000000, -224.000000, -76.000000], [-14.686500, -534.320374, -378.865204],[0.600000,0.600000,0.600000,0.600000]]
DATA[36680, 0, [-0.011136,-0.020656,-1.577433],[0.000000,0.000000,0.000000], [0.044681, 0.126263, -0.042205], 15, [-0.058840, -0.039227, 9.139798], [-0.502535, -2.186552, 15.390639], [-464.000000, -127.000000, -73.000000], [-3.916400, -603.361816, -320.656799],[0.600000,0.600000,0.600000,0.600000]]
DATA[36740, 0, [-0.028905,-0.038310,-1.533154],[0.000000,0.000000,0.000000], [0.054418, 0.055238, -0.056728], 15, [5.354431, 0.372653, -0.137293], [0.693880, -1.348005, 12.596212], [-457.000000, -434.000000, 1025.000000], [23.498400, -656.393616, -369.674408],[0.600000,0.600000,0.600000,0.600000]]
DATA[36820, 0, [-0.008235,0.007451,-1.434081],[0.000000,0.000000,0.000000], [0.054168, -0.133735, -0.118093], 15, [5.785924, -0.058840, -17.534290], [-0.668004, 1.348115, 9.816357], [-415.000000, -413.000000, -10.000000], [105.742798, -771.462585, -467.709595],[0.600000,0.600000,0.600000,0.600000]]
DATA[36890, 0, [-0.030212,-0.024564,-1.537962],[0.000000,0.000000,0.000000], [0.044924, -0.171073, -0.164963], 15, [-4.040340, -0.117680, -0.019613], [-2.118780, 0.004274, 10.379895], [-39.000000, -196.000000, 845.000000], [20.561100, -654.392395, -390.098389],[0.600000,0.600000,0.600000,0.600000]]
DATA[36970, 0, [0.024683,0.021476,-1.473409],[0.000000,0.000000,0.000000], [0.050310, -0.093774, -0.090660], 15, [3.491168, -0.117680, -0.039227], [1.971059, 1.409897, 8.591384], [-121.000000, -80.000000, -87.000000], [67.557899, -666.399597, -373.759186],[0.600000,0.600000,0.600000,0.600000]]
DATA[37050, 0, [0.069302,0.056537,-1.553207],[0.000000,0.000000,0.000000], [0.020353, -0.004128, -0.083043], 15, [-0.490333, -0.117680, -14.121576], [2.237391, -0.076429, 10.172711], [-50.000000, -156.000000, 804.000000], [10.770100, -555.333008, -248.151596],[0.600000,0.600000,0.600000,0.600000]]
DATA[37130, 0, [0.105260,0.086278,-1.535997],[0.000000,0.000000,0.000000], [-0.036647, 0.209744, -0.047829], 15, [-1.745584, 0.019613, -0.019613], [2.881841, -0.837432, 9.946636], [-416.000000, -210.000000, -46.000000], [29.372999, -723.433777, -349.250397],[0.600000,0.600000,0.600000,0.600000]]
DATA[37210, 0, [0.090222,0.091253,-1.423531],[0.000000,0.000000,0.000000], [-0.033788, 0.116413, -0.016918], 15, [-0.078453, -0.608012, -25.301159], [0.665042, 1.261895, 12.294189], [-428.000000, -80.000000, -10.000000], [-1.958200, -741.444580, -409.501190],[0.600000,0.600000,0.600000,0.600000]]
DATA[37280, 0, [0.083501,0.083455,-1.555622],[0.000000,0.000000,0.000000], [-0.005343, 0.000645, 0.000994], 15, [-0.156906, 1.255251, -13.082071], [1.140855, 0.775289, 12.150248], [-405.000000, -92.000000, -72.000000], [11.749200, -680.408020, -349.250397],[0.600000,0.600000,0.600000,0.600000]]
DATA[37340, 0, [0.097582,0.089227,-1.560463],[0.000000,0.000000,0.000000], [0.073426, -0.062946, 0.007106], 15, [-0.039227, -0.117680, -0.078453], [2.522343, 0.976948, 11.527553], [-91.000000, -420.000000, -93.000000], [8.811900, -731.438599, -418.691986],[0.600000,0.600000,0.600000,0.600000]]
DATA[37410, 0, [0.069368,0.066647,-1.527759],[0.000000,0.000000,0.000000], [0.059972, -0.072628, 0.002472], 15, [9.473224, -2.137850, -24.143972], [0.583445, -0.933874, 14.161410], [-47.000000, -62.000000, 817.000000], [38.184898, -795.476990, -445.243195],[0.600000,0.600000,0.600000,0.600000]]
DATA[37480, 0, [-0.004679,-0.002085,-1.456196],[0.000000,0.000000,0.000000], [0.068711, 0.025790, 0.012115], 15, [-0.098067, -1.510224, -5.589790], [-1.960950, -0.687821, 14.022874], [-62.000000, -188.000000, 859.000000], [69.516098, -607.364197, -291.041992],[0.600000,0.600000,0.600000,0.600000]]
DATA[37550, 0, [-0.013423,-0.002199,-1.443934],[0.000000,0.000000,0.000000], [0.040409, 0.057712, 0.010129], 14, [3.236195, 4.079566, -0.039227], [-1.629610, 1.288676, 12.631843], [-59.000000, -223.000000, -112.000000], [85.181702, -677.406189, -298.190399],[0.600000,0.600000,0.600000,0.600000]]
DATA[37630, 0, [0.013048,0.011822,-1.569351],[0.000000,0.000000,0.000000], [0.034993, 0.040072, 0.036510], 14, [-0.058840, -1.196411, -15.690640], [0.969232, 0.803057, 12.841824], [-395.000000, -98.000000, -87.000000], [0.979100, -664.398376, -344.144409],[0.600000,0.600000,0.600000,0.600000]]
DATA[37710, 0, [0.027893,0.039636,-1.623875],[0.000000,0.000000,0.000000], [0.000039, 0.018792, 0.042477], 14, [-0.078453, -0.078453, -0.019613], [-0.590813, 1.329565, 9.709893], [-126.000000, -415.000000, -110.000000], [-34.268501, -615.369019, -299.211609],[0.600000,0.600000,0.600000,0.600000]]
DATA[37790, 0, [0.020043,0.023606,-1.537400],[0.000000,0.000000,0.000000], [-0.051685, -0.020930, 0.045005], 14, [5.060231, -0.137293, -13.690084], [-0.662412, 0.352191, 9.930390], [-251.000000, -43.000000, 851.000000], [26.435699, -766.459595, -382.950012],[0.600000,0.600000,0.600000,0.600000]]
DATA[37870, 0, [-0.017055,-0.008964,-1.550024],[0.000000,0.000000,0.000000], [-0.046361, -0.071736, 0.042825], 14, [-0.156906, 4.393379, -38.461685], [-0.783864, 0.638469, 10.450044], [-187.000000, -206.000000, 865.000000], [49.934101, -717.430176, -399.289215],[0.600000,0.600000,0.600000,0.600000]]
DATA[37940, 0, [-0.001631,0.000827,-1.594281],[0.000000,0.000000,0.000000], [-0.077398, -0.037361, 0.031493], 14, [-2.118236, -0.137293, -12.866325], [0.606657, 0.823594, 10.862672], [-213.000000, -241.000000, -111.000000], [-16.644699, -709.425415, -403.373993],[0.600000,0.600000,0.600000,0.600000]]
DATA[38000, 0, [0.042575,0.031966,-1.493668],[0.000000,0.000000,0.000000], [-0.012740, 0.029486, 0.024843], 14, [17.259705, -0.117680, -0.058840], [2.109532, -1.201585, 10.068623], [-36.000000, -195.000000, 880.000000], [51.892300, -630.377991, -384.992401],[0.600000,0.600000,0.600000,0.600000]]
DATA[38070, 0, [0.093091,0.080705,-1.455338],[0.000000,0.000000,0.000000], [0.013534, 0.073281, 0.040523], 14, [-0.039227, 4.844485, -17.161638], [1.642569, 0.160788, 5.615510], [-93.000000, -149.000000, -111.000000], [95.951797, -719.431396, -379.886414],[0.600000,0.600000,0.600000,0.600000]]
DATA[38140, 0, [0.255199,0.248661,-1.494138],[0.000000,0.000000,0.000000], [0.011898, 0.056429, 0.031294], 14, [-4.256086, -1.470998, -1.765197], [3.600518, 2.231314, 6.975807], [-108.000000, -52.000000, -13.000000], [77.348900, -640.383972, -438.094788],[0.600000,0.600000,0.600000,0.600000]]
DATA[38220, 0, [0.133831,0.166004,-1.510751],[0.000000,0.000000,0.000000], [0.014961, 0.007089, 0.011955], 15, [-0.137293, -1.137571, -24.457785], [-1.294384, 1.601056, 5.540461], [-443.000000, -108.000000, -29.000000], [51.892300, -692.415222, -357.420013],[0.600000,0.600000,0.600000,0.600000]]
DATA[38300, 0, [0.154268,0.182419,-1.551588],[0.000000,0.000000,0.000000], [0.017185, -0.021535, 0.010031], 15, [-0.137293, -0.039227, -26.909447], [-0.347325, 2.786422, 4.986357], [-402.000000, -119.000000, -126.000000], [19.582001, -782.469177, -455.455200],[0.600000,0.600000,0.600000,0.600000]]
DATA[38380, 0, [-0.007522,0.007223,-1.651883],[0.000000,0.000000,0.000000], [0.016265, -0.041754, 0.004937], 15, [9.728197, -0.058840, -25.281546], [-3.808545, -0.684476, 9.656421], [-73.000000, -75.000000, -99.000000], [-49.934101, -616.369629, -375.801605],[0.600000,0.600000,0.600000,0.600000]]
DATA[38460, 0, [-0.077963,-0.056827,-1.649333],[0.000000,0.000000,0.000000], [0.021171, -0.035781, 0.006653], 15, [-0.156906, 0.706079, -20.319380], [-2.858875, 1.164032, 10.336203], [-126.000000, -70.000000, -79.000000], [-42.101299, -597.358215, -380.907593],[0.600000,0.600000,0.600000,0.600000]]
DATA[38540, 0, [-0.097811,-0.079371,-1.457812],[0.000000,0.000000,0.000000], [0.024705, -0.061292, -0.004732], 15, [-0.019613, -1.549451, -0.156906], [-4.284001, 1.312370, 13.653520], [-195.000000, -60.000000, 890.000000], [75.390701, -768.460815, -498.345612],[0.600000,0.600000,0.600000,0.600000]]
DATA[38620, 0, [-0.066989,-0.062435,-1.486405],[0.000000,0.000000,0.000000], [0.014291, -0.044731, -0.022202], 15, [-6.590069, -0.039227, -13.160524], [-0.924333, -0.129309, 14.750402], [-227.000000, -93.000000, 888.000000], [46.996799, -616.369629, -376.822815],[0.600000,0.600000,0.600000,0.600000]]
DATA[38690, 0, [-0.051340,-0.051258,-1.532631],[0.000000,0.000000,0.000000], [0.004218, 0.004427, -0.068429], 15, [-7.708027, -0.137293, -0.039227], [0.267621, -0.314813, 12.741283], [-29.000000, -109.000000, 832.000000], [28.393900, -599.359375, -329.847595],[0.600000,0.600000,0.600000,0.600000]]
DATA[38750, 0, [-0.015217,-0.018205,-1.438942],[0.000000,0.000000,0.000000], [0.019591, 0.027183, -0.103548], 15, [-0.058840, -0.098067, -0.156906], [0.885879, 0.433471, 12.766724], [-24.000000, -28.000000, 868.000000], [75.390701, -584.350403, -395.204407],[0.600000,0.600000,0.600000,0.600000]]
DATA[38820, 0, [-0.007850,-0.016848,-1.539364],[0.000000,0.000000,0.000000], [0.041586, 0.076911, -0.092155], 15, [0.627626, -1.824037, -4.903325], [0.335583, -1.188563, 10.585739], [-123.000000, -26.000000, 842.000000], [17.623800, -571.342590, -377.843994],[0.600000,0.600000,0.600000,0.600000]]
DATA[38890, 0, [0.014482,-0.009253,-1.626129],[0.000000,0.000000,0.000000], [0.031710, 0.102195, -0.048392], 15, [6.903882, -2.157463, -0.019613], [1.864832, -1.956289, 7.498555], [-80.000000, -196.000000, 808.000000], [-30.352100, -543.325806, -358.441193],[0.600000,0.600000,0.600000,0.600000]]
DATA[38970, 0, [-0.010299,-0.035116,-1.548350],[0.000000,0.000000,0.000000], [0.010805, 0.056952, -0.031659], 14, [-0.509946, -0.019613, -8.727919], [1.090097, -2.477480, 7.304647], [-387.000000, -176.000000, 802.000000], [15.665600, -721.432617, -456.476410],[0.600000,0.600000,0.600000,0.600000]]
DATA[39050, 0, [-0.040049,-0.031462,-1.545738],[0.000000,0.000000,0.000000], [0.001645, -0.042685, -0.015457], 14, [-0.058840, -0.039227, -11.571848], [-1.255199, -0.423720, 11.044190], [-65.000000, -196.000000, 883.000000], [16.644699, -703.421814, -410.522400],[0.600000,0.600000,0.600000,0.600000]]
DATA[39130, 0, [-0.008134,-0.025273,-1.671097],[0.000000,0.000000,0.000000], [-0.061425, -0.041679, -0.001277], 14, [-0.098067, 0.019613, -16.808598], [0.257181, -0.982165, 9.160405], [-227.000000, -421.000000, -113.000000], [-65.599701, -666.399597, -359.462402],[0.600000,0.600000,0.600000,0.600000]]
DATA[39210, 0, [-0.014235,-0.012369,-1.549794],[0.000000,0.000000,0.000000], [-0.034382, -0.023731, 0.002915], 14, [-7.708027, -1.235638, 17.318544], [-0.129775, -0.761116, 13.051392], [-28.000000, -76.000000, -93.000000], [12.728300, -619.371399, -388.056000],[0.600000,0.600000,0.600000,0.600000]]
DATA[39290, 0, [-0.002007,0.001535,-1.584178],[0.000000,0.000000,0.000000], [-0.057172, 0.006767, 0.026231], 14, [-0.058840, -1.843650, -0.019613], [0.098652, 0.739859, 10.001060], [-398.000000, -58.000000, -29.000000], [97.910004, -678.406799, -404.395203],[0.600000,0.600000,0.600000,0.600000]]
DATA[39360, 0, [-0.034785,-0.042995,-1.486609],[0.000000,0.000000,0.000000], [-0.003636, 0.034413, 0.025056], 14, [-0.019613, -0.117680, -0.078453], [-0.663299, -2.220674, 10.509342], [-22.000000, -399.000000, 1038.000000], [56.787800, -716.429626, -459.540009],[0.600000,0.600000,0.600000,0.600000]]
DATA[39440, 0, [-0.055179,-0.082022,-1.402858],[0.000000,0.000000,0.000000], [0.067448, 0.072257, 0.024027], 14, [-6.903882, -0.039227, -0.117680], [0.972862, -2.620946, 7.133804], [-100.000000, -78.000000, 1034.000000], [93.993599, -612.367188, -314.529602],[0.600000,0.600000,0.600000,0.600000]]
DATA[39520, 0, [-0.005073,-0.024531,-1.438179],[0.000000,0.000000,0.000000], [0.073819, -0.016072, 0.009330], 14, [-0.078453, -0.117680, 0.666852], [2.367646, -1.152549, 8.509136], [-395.000000, -200.000000, -40.000000], [95.951797, -731.438599, -338.017212],[0.600000,0.600000,0.600000,0.600000]]
DATA[39600, 0, [-0.042356,-0.045692,-1.682109],[0.000000,0.000000,0.000000], [0.110392, -0.013915, -0.000407], 14, [-0.019613, -0.156906, 0.941438], [-1.259659, -1.829113, 10.298432], [-394.000000, -395.000000, -6.000000], [-62.662399, -599.359375, -328.826385],[0.600000,0.600000,0.600000,0.600000]]
DATA[39680, 0, [0.018064,-0.029153,-1.598462],[0.000000,0.000000,0.000000], [0.085296, -0.004534, -0.001208], 15, [-0.078453, 2.333983, -11.826820], [3.353086, -1.541040, 4.702669], [-391.000000, -415.000000, -73.000000], [-18.602900, -670.401978, -347.208008],[0.600000,0.600000,0.600000,0.600000]]
DATA[39760, 0, [0.078933,0.059177,-1.575534],[0.000000,0.000000,0.000000], [0.067540, -0.001555, -0.005002], 15, [-0.156906, -0.156906, -7.492281], [2.640491, -0.954124, 7.881958], [-125.000000, -113.000000, 883.000000], [-3.916400, -738.442810, -367.631989],[0.600000,0.600000,0.600000,0.600000]]
DATA[39840, 0, [0.048653,0.046612,-1.562533],[0.000000,0.000000,0.000000], [0.045309, -0.025098, -0.004191], 15, [4.432606, -0.254973, -0.058840], [0.086016, -0.264054, 9.780766], [-115.000000, -57.000000, 827.000000], [7.832800, -879.527405, -475.879211],[0.600000,0.600000,0.600000,0.600000]]
DATA[39900, 0, [0.064498,0.046750,-1.534820],[0.000000,0.000000,0.000000], [0.018167, 0.020856, -0.032424], 15, [-4.354153, 1.274865, -0.019613], [2.241978, -0.351676, 8.733418], [-35.000000, -94.000000, 869.000000], [28.393900, -718.430786, -404.395203],[0.600000,0.600000,0.600000,0.600000]]
DATA[39970, 0, [0.051079,0.048752,-1.659540],[0.000000,0.000000,0.000000], [-0.008116, 0.072649, -0.042901], 15, [-0.156906, -0.058840, -0.156906], [-0.091864, 0.073060, 10.867608], [-242.000000, -441.000000, -46.000000], [-60.704201, -628.376770, -384.992401],[0.600000,0.600000,0.600000,0.600000]]
DATA[40050, 0, [-0.009902,0.021779,-1.495423],[0.000000,0.000000,0.000000], [-0.027330, 0.085277, -0.020573], 15, [-2.451663, -0.098067, -0.137293], [-2.674497, 2.093358, 9.743654], [-12.000000, -424.000000, -57.000000], [52.871399, -696.417603, -494.260803],[0.600000,0.600000,0.600000,0.600000]]
DATA[40120, 0, [-0.073597,-0.057685,-1.392120],[0.000000,0.000000,0.000000], [-0.038435, 0.003976, -0.015440], 15, [-1.490611, -0.078453, -15.651414], [-4.293190, 0.185436, 11.368636], [-56.000000, -442.000000, -54.000000], [98.889099, -615.369019, -479.963989],[0.600000,0.600000,0.600000,0.600000]]
DATA[40200, 0, [-0.077348,-0.068107,-1.468853],[0.000000,0.000000,0.000000], [-0.088113, -0.157247, 0.001058], 15, [-5.236751, -0.117680, -5.589790], [-1.146099, 1.223635, 12.938351], [-34.000000, -83.000000, 864.000000], [44.059502, -486.291595, -327.805206],[0.600000,0.600000,0.600000,0.600000]]
DATA[40280, 0, [-0.068830,-0.089150,-1.646272],[0.000000,0.000000,0.000000], [-0.038532, -0.189810, 0.008436], 15, [8.825985, -0.156906, -26.595634], [0.513520, -3.320769, 12.757288], [-23.000000, -44.000000, 861.000000], [-43.080399, -642.385193, -366.610809],[0.600000,0.600000,0.600000,0.600000]]
DATA[40360, 0, [-0.006266,-0.018573,-1.548646],[0.000000,0.000000,0.000000], [0.003948, -0.030861, 0.002838], 15, [-0.490333, -0.921825, -0.098067], [2.382340, -0.451528, 10.132184], [-84.000000, -13.000000, -125.000000], [13.707400, -630.377991, -412.564789],[0.600000,0.600000,0.600000,0.600000]]
DATA[40440, 0, [0.039381,0.036901,-1.421298],[0.000000,0.000000,0.000000], [0.056215, 0.089068, 0.001954], 15, [-0.058840, -0.156906, -0.117680], [0.551234, -0.488633, 9.708973], [-84.000000, -253.000000, 857.000000], [122.387497, -763.457825, -465.667206],[0.600000,0.600000,0.600000,0.600000]]
DATA[40510, 0, [0.059956,0.055040,-1.541069],[0.000000,0.000000,0.000000], [0.059775, 0.106241, -0.008035], 15, [-0.823759, -0.039227, -6.590069], [1.119118, 0.252778, 9.846241], [-104.000000, -187.000000, 850.000000], [107.700996, -690.414001, -485.070007],[0.600000,0.600000,0.600000,0.600000]]
DATA[40570, 0, [0.046246,0.035866,-1.509018],[0.000000,0.000000,0.000000], [0.016879, 0.094582, -0.007202], 15, [-0.078453, 1.353318, -8.669079], [1.105063, -1.174674, 10.758338], [-30.000000, -159.000000, -79.000000], [46.017700, -697.418213, -330.868805],[0.600000,0.600000,0.600000,0.600000]]
DATA[40640, 0, [0.052596,0.015928,-1.597229],[0.000000,0.000000,0.000000], [0.038918, 0.032665, -0.011952], 15, [-16.004454, 0.431493, -0.137293], [3.534558, -2.438809, 6.505848], [-209.000000, -24.000000, -103.000000], [-19.582001, -694.416382, -399.289215],[0.600000,0.600000,0.600000,0.600000]]
DATA[40720, 0, [0.079583,0.053502,-1.606719],[0.000000,0.000000,0.000000], [0.107566, -0.054767, -0.010430], 15, [-3.942273, -0.137293, -1.529837], [2.782299, -1.272373, 6.784372], [-51.000000, -29.000000, 865.000000], [-26.435699, -656.393616, -360.483612],[0.600000,0.600000,0.600000,0.600000]]
DATA[40800, 0, [-0.072331,-0.069250,-1.647322],[0.000000,0.000000,0.000000], [0.060990, -0.062588, -0.015639], 15, [7.884547, -0.058840, -0.078453], [-3.122025, -2.849943, 10.220721], [-93.000000, -238.000000, 853.000000], [-49.934101, -725.434998, -396.225586],[0.600000,0.600000,0.600000,0.600000]]
DATA[40880, 0, [-0.112222,-0.129790,-1.702883],[0.000000,0.000000,0.000000], [0.041183, -0.045800, -0.012625], 15, [-2.687022, -0.117680, -0.078453], [-0.152824, -1.839504, 6.896147], [-79.000000, -198.000000, 803.000000], [-62.662399, -573.343811, -372.738007],[0.600000,0.600000,0.600000,0.600000]]
DATA[40960, 0, [-0.068663,-0.073281,-1.600243],[0.000000,0.000000,0.000000], [-0.064928, 0.036051, -0.000447], 15, [-0.137293, -0.117680, -0.117680], [0.733899, -0.576550, 9.276122], [-390.000000, -192.000000, 834.000000], [-19.582001, -745.447021, -474.858002],[0.600000,0.600000,0.600000,0.600000]]
DATA[40960, 0, [-0.068663,-0.073281,-1.600243],[0.000000,0.000000,0.000000], [-0.064928, 0.036051, -0.000447], 15, [-0.137293, -0.117680, -0.117680], [0.733899, -0.576550, 9.276122], [-390.000000, -192.000000, 834.000000], [-19.582001, -745.447021, -474.858002],[0.550000,0.550000,0.550000,0.550000]]
DATA[41030, 0, [-0.049308,-0.054621,-1.476162],[0.000000,0.000000,0.000000], [-0.041906, 0.085680, 0.003414], 14, [-0.117680, -2.824315, -0.117680], [-0.169506, -0.740206, 8.611930], [-91.000000, -20.000000, 793.000000], [50.913200, -586.351624, -424.819214],[0.550000,0.550000,0.550000,0.550000]]
DATA[41100, 0, [-0.041064,-0.048978,-1.643756],[0.000000,0.000000,0.000000], [-0.007734, 0.101408, 0.009633], 14, [2.216303, -0.117680, -5.942830], [0.399112, -0.743745, 9.486763], [-114.000000, -210.000000, 837.000000], [-37.205799, -552.331177, -454.433990],[0.550000,0.550000,0.550000,0.550000]]
DATA[41180, 0, [-0.032500,-0.039898,-1.676797],[0.000000,0.000000,0.000000], [0.001598, -0.114857, 0.014023], 14, [4.118793, 0.980665, -0.058840], [0.641686, -0.819547, 9.877158], [-125.000000, -152.000000, 794.000000], [-45.038601, -454.272400, -429.925201],[0.550000,0.550000,0.550000,0.550000]]
DATA[41260, 0, [0.013293,0.014208,-1.523973],[0.000000,0.000000,0.000000], [-0.010478, -0.193465, 0.020146], 14, [-0.078453, -1.235638, -9.688971], [0.568718, 0.614504, 10.099273], [-193.000000, -13.000000, 841.000000], [26.435699, -549.329407, -517.748413],[0.550000,0.550000,0.550000,0.550000]]
DATA[41340, 0, [0.040296,0.035492,-1.638074],[0.000000,0.000000,0.000000], [-0.012687, -0.221015, 0.037355], 14, [-0.137293, -0.117680, -6.825428], [0.752370, 0.321696, 9.600257], [-188.000000, -49.000000, 825.000000], [-46.017700, -637.382202, -503.451599],[0.550000,0.550000,0.550000,0.550000]]
DATA[41420, 0, [0.095387,0.087095,-1.671816],[0.000000,0.000000,0.000000], [0.069497, -0.027522, 0.014254], 14, [4.138406, -0.117680, -16.847824], [2.140781, 0.743999, 8.671182], [-17.000000, -40.000000, -112.000000], [-58.745998, -486.291595, -424.819214],[0.550000,0.550000,0.550000,0.550000]]
DATA[41500, 0, [0.094576,0.081892,-1.512557],[0.000000,0.000000,0.000000], [0.139881, 0.052563, 0.014571], 14, [-1.784810, 0.647239, -3.353874], [1.731741, -0.692802, 9.413019], [-163.000000, -246.000000, -73.000000], [29.372999, -426.255615, -360.483612],[0.550000,0.550000,0.550000,0.550000]]
DATA[41580, 0, [0.087773,0.082881,-1.525398],[0.000000,0.000000,0.000000], [0.130852, 0.126080, 0.015443], 14, [-2.706635, -0.039227, -1.157185], [0.888669, 0.035028, 10.854148], [-188.000000, -140.000000, 849.000000], [87.139900, -564.338379, -367.631989],[0.550000,0.550000,0.550000,0.550000]]
DATA[41640, 0, [0.057676,0.056489,-1.357376],[0.000000,0.000000,0.000000], [0.024899, 0.151503, 0.002806], 14, [-0.039227, -2.059397, -0.019613], [0.845017, -0.643933, 10.847980], [-23.000000, -95.000000, 870.000000], [160.572403, -671.402588, -482.006409],[0.550000,0.550000,0.550000,0.550000]]
DATA[41710, 0, [0.039056,0.034059,-1.452185],[0.000000,0.000000,0.000000], [-0.012275, 0.066833, -0.003433], 14, [10.669636, 2.569342, -14.317709], [1.054709, -0.669597, 9.733865], [-76.000000, -61.000000, 876.000000], [91.056297, -714.428406, -581.062805],[0.550000,0.550000,0.550000,0.550000]]
DATA[41790, 0, [0.026143,0.018129,-1.410883],[0.000000,0.000000,0.000000], [0.029838, -0.119990, -0.023286], 15, [-3.000835, -0.039227, -4.275700], [0.945229, -0.515409, 9.525634], [-407.000000, -84.000000, -80.000000], [82.244400, -489.293396, -399.289215],[0.550000,0.550000,0.550000,0.550000]]
DATA[41860, 0, [0.027066,0.029284,-1.460660],[0.000000,0.000000,0.000000], [0.034821, -0.156487, -0.040428], 15, [-0.156906, -0.078453, 6.335096], [0.532052, 0.593426, 9.295058], [-242.000000, -139.000000, -124.000000], [65.599701, -565.338989, -406.437592],[0.550000,0.550000,0.550000,0.550000]]
DATA[41940, 0, [0.021334,0.012863,-1.569228],[0.000000,0.000000,0.000000], [0.031967, -0.128859, -0.070963], 15, [-0.156906, -0.098067, -0.156906], [0.571869, -0.508312, 10.663346], [-203.000000, -227.000000, 801.000000], [0.979100, -605.362976, -439.115997],[0.550000,0.550000,0.550000,0.550000]]
DATA[42020, 0, [0.058679,0.058757,-1.544490],[0.000000,0.000000,0.000000], [0.026209, -0.063201, -0.048027], 15, [1.039505, -0.098067, -13.690084], [1.199426, 0.770780, 10.296209], [-70.000000, -241.000000, -8.000000], [13.707400, -466.279602, -410.522400],[0.550000,0.550000,0.550000,0.550000]]
DATA[42100, 0, [0.093636,0.081386,-1.665345],[0.000000,0.000000,0.000000], [0.019474, -0.010058, -0.034972], 15, [-0.117680, -3.334261, -0.078453], [1.830873, 0.444165, 9.432968], [-251.000000, -414.000000, -85.000000], [-44.059502, -393.235809, -331.890015],[0.550000,0.550000,0.550000,0.550000]]
DATA[42180, 0, [0.092244,0.084164,-1.600499],[0.000000,0.000000,0.000000], [0.048361, 0.047881, -0.010212], 15, [-0.137293, -0.098067, -25.614971], [1.231874, 0.408786, 8.930498], [-238.000000, -456.000000, -36.000000], [-21.540199, -619.371399, -451.370392],[0.550000,0.550000,0.550000,0.550000]]
DATA[42250, 0, [0.075053,0.078521,-1.681246],[0.000000,0.000000,0.000000], [0.024986, 0.096500, 0.010055], 15, [11.669914, 3.903047, -0.078453], [-0.646414, 1.048089, 9.303991], [-77.000000, -125.000000, 851.000000], [14.686500, -417.250214, -437.073608],[0.550000,0.550000,0.550000,0.550000]]
DATA[42310, 0, [0.028474,0.039372,-1.691038],[0.000000,0.000000,0.000000], [0.000339, 0.040816, 0.034484], 15, [-0.156906, 2.275143, -0.019613], [-0.480205, 0.799017, 8.719529], [-209.000000, -215.000000, 845.000000], [-74.411598, -584.350403, -358.441193],[0.550000,0.550000,0.550000,0.550000]]
DATA[42380, 0, [0.031224,0.045363,-1.647097],[0.000000,0.000000,0.000000], [0.013968, 0.040706, 0.044809], 15, [5.334818, -0.039227, -0.039227], [-0.308192, 1.181371, 8.402652], [-208.000000, -222.000000, 807.000000], [-49.934101, -614.368408, -411.543610],[0.550000,0.550000,0.550000,0.550000]]
DATA[42460, 0, [-0.043359,-0.030823,-1.448397],[0.000000,0.000000,0.000000], [0.035628, 0.019613, 0.080583], 15, [-0.137293, -0.117680, -15.553347], [-2.470128, 0.176065, 9.282875], [-2.000000, -199.000000, -25.000000], [85.181702, -738.442810, -524.896790],[0.550000,0.550000,0.550000,0.550000]]
DATA[42530, 0, [-0.071030,-0.068339,-1.573548],[0.000000,0.000000,0.000000], [0.039754, 0.005288, 0.097406], 14, [-2.765475, -0.117680, -10.042009], [-1.349090, -0.753185, 10.368448], [-73.000000, -425.000000, 883.000000], [-1.958200, -798.478821, -531.023987],[0.550000,0.550000,0.550000,0.550000]]
DATA[42610, 0, [-0.070009,-0.068546,-1.574016],[0.000000,0.000000,0.000000], [0.026524, -0.020008, 0.060796], 14, [-0.039227, -0.058840, 3.765754], [-0.493816, -0.356042, 10.467750], [-21.000000, -125.000000, 844.000000], [-1.958200, -682.409180, -462.603607],[0.550000,0.550000,0.550000,0.550000]]
