
Thu Jan  1 00:00:01 1970

Flight Log #13
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.1'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[0, 0, [0,0,0], [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0, 0, 0]]
DATA[326110, 0, [0,0,0], [-0.015119, 0.013286, -0.019090], [-0.215746, -0.176520, -0.039227], [-0.093320, -0.193819, 9.781859], [-26.000000, -83.000000, -38.000000], [252, 93, 368]]
DATA[326180, 0, [0,0,0], [-0.010996, 0.010385, -0.016646], [-0.215746, -0.235360, -0.078453], [-0.095713, -0.189033, 9.834501], [-25.000000, -85.000000, -37.000000], [246, 93, 368]]
DATA[326240, 0, [0,0,0], [-0.011301, 0.005651, -0.011912], [-0.117680, -0.196133, -0.137293], [-0.110070, -0.212961, 9.820144], [-26.000000, -87.000000, -40.000000], [249, 89, 361]]
DATA[326300, 0, [0,0,0], [-0.014203, 0.009316, -0.013286], [-0.196133, -0.176520, -0.078453], [-0.071785, -0.165105, 9.801002], [-27.000000, -87.000000, -37.000000], [251, 86, 366]]
DATA[326370, 0, [0,0,0], [-0.010843, 0.005956, -0.017715], [-0.215746, -0.294199, -0.039227], [-0.090927, -0.193819, 9.824930], [-25.000000, -88.000000, -39.000000], [252, 89, 360]]
DATA[326430, 0, [0,0,0], [-0.001985, 0.010385, -0.013439], [-0.274586, -0.215746, -0.137293], [-0.086142, -0.145962, 9.820144], [-20.000000, -88.000000, -38.000000], [253, 92, 368]]
DATA[326490, 0, [0,0,0], [-0.006261, 0.014203, -0.016035], [-0.196133, -0.156906, -0.156906], [-0.078963, -0.169890, 9.820144], [-24.000000, -87.000000, -38.000000], [258, 93, 365]]
DATA[326560, 0, [0,0,0], [-0.012523, 0.010079, -0.010385], [-0.254973, -0.176520, 10.395049], [-0.066999, -0.184247, 9.820144], [-23.000000, -83.000000, -36.000000], [255, 89, 366]]
DATA[326620, 0, [0,0,0], [-0.007789, 0.011606, -0.018784], [-0.176520, -0.215746, -0.156906], [-0.105284, -0.184247, 9.810573], [-27.000000, -84.000000, -39.000000], [257, 87, 369]]
DATA[326680, 0, [0,0,0], [-0.011454, 0.009621, -0.018631], [-0.196133, -0.196133, -0.058840], [-0.093320, -0.165105, 9.815358], [-25.000000, -83.000000, -37.000000], [254, 85, 367]]
DATA[326740, 0, [0,0,0], [-0.015424, 0.011148, -0.013439], [-0.196133, -0.137293, -0.137293], [-0.088534, -0.184247, 9.853643], [-27.000000, -87.000000, -37.000000], [251, 83, 359]]
DATA[326800, 0, [0,0,0], [-0.009927, 0.013592, -0.010385], [-0.196133, -0.215746, -0.117680], [-0.102891, -0.179462, 9.824930], [-25.000000, -86.000000, -38.000000], [256, 91, 368]]
DATA[326860, 0, [0,0,0], [-0.014508, 0.012523, -0.012675], [-0.294199, -0.078453, -0.058840], [-0.066999, -0.179462, 9.824930], [-28.000000, -87.000000, -38.000000], [252, 88, 366]]
DATA[326920, 0, [0,0,0], [-0.009468, 0.013897, -0.014203], [-0.274586, -0.196133, -0.156906], [-0.100499, -0.150748, 9.820144], [-28.000000, -88.000000, -38.000000], [255, 88, 367]]
DATA[326980, 0, [0,0,0], [-0.013592, 0.010079, -0.013744], [-0.156906, -0.254973, -0.058840], [-0.098106, -0.174676, 9.839287], [-24.000000, -86.000000, -36.000000], [256, 89, 369]]
DATA[327040, 0, [0,0,0], [-0.012065, 0.006261, -0.017257], [-0.176520, -0.137293, 10.179303], [-0.112463, -0.174676, 9.824930], [-24.000000, -84.000000, -38.000000], [257, 86, 370]]
DATA[327100, 0, [0,0,0], [-0.008399, 0.011454, -0.013897], [-0.176520, -0.235360, -0.137293], [-0.102891, -0.174676, 9.815358], [-27.000000, -82.000000, -34.000000], [256, 84, 365]]
DATA[327160, 0, [0,0,0], [-0.011454, 0.009621, -0.015424], [-0.235360, -0.176520, -0.058840], [-0.107677, -0.179462, 9.824930], [-26.000000, -83.000000, -39.000000], [249, 91, 365]]
DATA[327220, 0, [0,0,0], [-0.015577, 0.010079, -0.013897], [-0.215746, -0.196133, -0.117680], [-0.105284, -0.179462, 9.815358], [-29.000000, -84.000000, -38.000000], [254, 88, 369]]
DATA[327280, 0, [0,0,0], [-0.015882, 0.010996, -0.012675], [-0.215746, -0.215746, -0.019613], [-0.122034, -0.189033, 9.834501], [-26.000000, -83.000000, -39.000000], [255, 92, 361]]
DATA[327340, 0, [0,0,0], [-0.010385, 0.010079, -0.009468], [-0.235360, -0.196133, -0.117680], [-0.114855, -0.189033, 9.824930], [-24.000000, -88.000000, -39.000000], [250, 98, 363]]
DATA[327400, 0, [0,0,0], [-0.010537, 0.010690, -0.013134], [-0.117680, -0.196133, -0.098067], [-0.102891, -0.198604, 9.829716], [-23.000000, -86.000000, -34.000000], [254, 98, 364]]
DATA[327460, 0, [0,0,0], [-0.007025, 0.009316, -0.011148], [-0.137293, -0.196133, -0.058840], [-0.100499, -0.193819, 9.824930], [-24.000000, -87.000000, -40.000000], [251, 88, 362]]
DATA[327520, 0, [0,0,0], [-0.011759, 0.012065, -0.012675], [-0.254973, -0.235360, 10.179303], [-0.086142, -0.212961, 9.834501], [-26.000000, -85.000000, -39.000000], [256, 86, 363]]
DATA[327580, 0, [0,0,0], [-0.008399, 0.012981, -0.014203], [-0.196133, -0.176520, -0.078453], [-0.064606, -0.165105, 9.829716], [-25.000000, -83.000000, -36.000000], [247, 90, 368]]
DATA[327640, 0, [0,0,0], [-0.010232, 0.012065, -0.011759], [-0.156906, -0.196133, 10.355823], [-0.078963, -0.179462, 9.851251], [-26.000000, -83.000000, -33.000000], [256, 89, 377]]
DATA[327700, 0, [0,0,0], [-0.012370, 0.007941, -0.012828], [-0.215746, -0.196133, -0.137293], [-0.088534, -0.212961, 9.824930], [-25.000000, -84.000000, -39.000000], [256, 84, 359]]
DATA[327760, 0, [0,0,0], [-0.009621, 0.008094, -0.013897], [-0.235360, -0.235360, -0.098067], [-0.074178, -0.150748, 9.824930], [-24.000000, -88.000000, -39.000000], [257, 80, 373]]
DATA[327820, 0, [0,0,0], [-0.009010, 0.013134, -0.015882], [-0.274586, -0.137293, -0.117680], [-0.086142, -0.184247, 9.839287], [-25.000000, -88.000000, -39.000000], [258, 91, 367]]
DATA[327880, 0, [0,0,0], [-0.009621, 0.006261, -0.009774], [-0.215746, -0.176520, -0.137293], [-0.069392, -0.193819, 9.801002], [-24.000000, -88.000000, -40.000000], [248, 83, 377]]
DATA[327940, 0, [0,0,0], [-0.008399, 0.010843, -0.014661], [-0.235360, -0.235360, -0.117680], [-0.102891, -0.174676, 9.834501], [-26.000000, -85.000000, -36.000000], [248, 92, 363]]
DATA[328000, 0, [0,0,0], [-0.011454, 0.011454, 0.018631], [-0.215746, -0.215746, -0.019613], [-0.071785, -0.150748, 9.810573], [-23.000000, -85.000000, -33.000000], [253, 90, 361]]
DATA[328060, 0, [0,0,0], [-0.015730, 0.010690, -0.014661], [-0.235360, -0.196133, -0.117680], [-0.114855, -0.184247, 9.858429], [-25.000000, -82.000000, -38.000000], [250, 96, 370]]
DATA[328120, 0, [0,0,0], [-0.012217, 0.014355, -0.019395], [-0.196133, -0.117680, -0.137293], [-0.100499, -0.155533, 9.839287], [-25.000000, -80.000000, -36.000000], [256, 91, 370]]
DATA[328180, 0, [0,0,0], [-0.007789, 0.010690, -0.016341], [-0.137293, -0.196133, -0.137293], [-0.064606, -0.174676, 9.844072], [-27.000000, -79.000000, -36.000000], [250, 84, 365]]
DATA[328240, 0, [0,0,0], [-0.011454, 0.013134, -0.014355], [-0.176520, -0.156906, -0.098067], [-0.093320, -0.208176, 9.824930], [-29.000000, -86.000000, -37.000000], [257, 91, 364]]
DATA[328300, 0, [0,0,0], [-0.008705, 0.010843, -0.013286], [-0.215746, -0.215746, -0.137293], [-0.088534, -0.145962, 9.834501], [-26.000000, -88.000000, -37.000000], [252, 87, 366]]
DATA[328360, 0, [0,0,0], [-0.008094, 0.013439, -0.017562], [-0.156906, -0.156906, -0.098067], [-0.110070, -0.203390, 9.848858], [-25.000000, -87.000000, -39.000000], [251, 90, 363]]
DATA[328420, 0, [0,0,0], [-0.014508, 0.012675, -0.013134], [-0.137293, -0.196133, -0.078453], [-0.095713, -0.160319, 9.844072], [-23.000000, -85.000000, -36.000000], [252, 94, 362]]
DATA[328480, 0, [0,0,0], [-0.010232, 0.011759, -0.011759], [-0.215746, -0.215746, -0.019613], [-0.098106, -0.155533, 9.844072], [-24.000000, -83.000000, -37.000000], [260, 91, 361]]
DATA[328540, 0, [0,0,0], [-0.006720, 0.010385, -0.019090], [-0.196133, -0.215746, -0.098067], [-0.086142, -0.136391, 9.820144], [-24.000000, -82.000000, -37.000000], [256, 90, 375]]
DATA[328600, 0, [0,0,0], [-0.008399, 0.007941, -0.012523], [-0.117680, -0.235360, -0.117680], [-0.100499, -0.212961, 9.829716], [-27.000000, -85.000000, -35.000000], [259, 94, 366]]
DATA[328660, 0, [0,0,0], [-0.013744, 0.012370, -0.015730], [-0.156906, -0.137293, -0.058840], [-0.088534, -0.203390, 9.839287], [-26.000000, -83.000000, -34.000000], [264, 86, 375]]
DATA[328720, 0, [0,0,0], [-0.009774, 0.008247, -0.014508], [-0.215746, -0.254973, -0.078453], [-0.071785, -0.212961, 9.824930], [-27.000000, -86.000000, -40.000000], [256, 86, 371]]
DATA[328780, 0, [0,0,0], [-0.009316, 0.009163, -0.016188], [-0.176520, -0.176520, -0.058840], [-0.110070, -0.212961, 9.786645], [-26.000000, -88.000000, -37.000000], [256, 97, 381]]
DATA[328840, 0, [0,0,0], [-0.006109, 0.012981, -0.016952], [-0.176520, -0.098067, -0.117680], [-0.107677, -0.179462, 9.805787], [-25.000000, -86.000000, -42.000000], [251, 95, 362]]
DATA[328900, 0, [0,0,0], [-0.013744, 0.013134, -0.016188], [-0.176520, -0.215746, -0.098067], [-0.105284, -0.169890, 9.805787], [-24.000000, -89.000000, -40.000000], [253, 98, 368]]
DATA[328960, 0, [0,0,0], [-0.009774, 0.014203, -0.016188], [-0.117680, -0.196133, -0.117680], [-0.066999, -0.198604, 9.815358], [-25.000000, -88.000000, -36.000000], [257, 93, 373]]
DATA[329020, 0, [0,0,0], [-0.014203, 0.011454, -0.014508], [-0.215746, -0.176520, -0.039227], [-0.071785, -0.165105, 9.781859], [-24.000000, -83.000000, -35.000000], [251, 97, 372]]
DATA[329080, 0, [0,0,0], [-0.011454, 0.007636, -0.015272], [-0.176520, -0.137293, -0.117680], [-0.076570, -0.169890, 9.829716], [-32.000000, -80.000000, -37.000000], [251, 94, 371]]
DATA[329140, 0, [0,0,0], [-0.007025, 0.010690, -0.016799], [-0.215746, -0.176520, 10.159690], [-0.083749, -0.212961, 9.829716], [-24.000000, -79.000000, -36.000000], [249, 95, 378]]
DATA[329200, 0, [0,0,0], [-0.005040, 0.008247, -0.016493], [-0.156906, -0.235360, -0.117680], [-0.078963, -0.208176, 9.805787], [-26.000000, -84.000000, -39.000000], [254, 94, 360]]
DATA[329260, 0, [0,0,0], [-0.011759, 0.011912, -0.012217], [-0.176520, -0.215746, -0.039227], [-0.083749, -0.160319, 9.829716], [-29.000000, -87.000000, -40.000000], [253, 94, 365]]
DATA[329320, 0, [0,0,0], [-0.011454, 0.011454, -0.014966], [-0.254973, -0.156906, -0.039227], [-0.105284, -0.208176, 9.824930], [-27.000000, -86.000000, -36.000000], [255, 88, 370]]
DATA[329380, 0, [0,0,0], [-0.015882, 0.011606, -0.011606], [-0.215746, -0.176520, -0.117680], [-0.057428, -0.184247, 9.824930], [-24.000000, -88.000000, -35.000000], [261, 89, 372]]
DATA[329440, 0, [0,0,0], [-0.008247, 0.005192, -0.017104], [-0.098067, -0.254973, -0.098067], [-0.086142, -0.169890, 9.805787], [-23.000000, -84.000000, -36.000000], [254, 92, 370]]
DATA[329500, 0, [0,0,0], [-0.009316, 0.015424, 0.016799], [-0.215746, -0.215746, -0.058840], [-0.069392, -0.193819, 9.796216], [-26.000000, -84.000000, -36.000000], [254, 90, 370]]
DATA[329570, 0, [0,0,0], [-0.015577, 0.009774, -0.012217], [-0.196133, -0.196133, -0.039227], [-0.078963, -0.189033, 9.781859], [-24.000000, -83.000000, -35.000000], [253, 99, 365]]
DATA[329630, 0, [0,0,0], [-0.009468, 0.019090, -0.018631], [-0.176520, -0.235360, -0.078453], [-0.095713, -0.193819, 9.796216], [-24.000000, -85.000000, -37.000000], [265, 86, 370]]
DATA[329690, 0, [0,0,0], [-0.008399, 0.009468, -0.012828], [-0.215746, -0.196133, -0.098067], [-0.076570, -0.193819, 9.834501], [-26.000000, -86.000000, -36.000000], [259, 90, 373]]
DATA[329760, 0, [0,0,0], [-0.012981, 0.010079, -0.011148], [-0.196133, -0.215746, -0.039227], [-0.071785, -0.179462, 9.777073], [-27.000000, -86.000000, -40.000000], [263, 98, 375]]
DATA[329820, 0, [0,0,0], [-0.013592, 0.010843, -0.013439], [-0.156906, -0.137293, -0.058840], [-0.086142, -0.208176, 9.824930], [-25.000000, -88.000000, -37.000000], [254, 102, 359]]
DATA[329880, 0, [0,0,0], [-0.015119, 0.013286, -0.016952], [-0.176520, -0.254973, -0.137293], [-0.100499, -0.179462, 9.820144], [-25.000000, -87.000000, -38.000000], [257, 88, 366]]
DATA[329950, 0, [0,0,0], [-0.011148, 0.009163, -0.015577], [-0.196133, -0.196133, -0.098067], [-0.107677, -0.227318, 9.848858], [-25.000000, -86.000000, -34.000000], [259, 91, 373]]
DATA[330010, 0, [0,0,0], [-0.011301, 0.011301, -0.016493], [-0.313813, -0.196133, -0.137293], [-0.071785, -0.145962, 9.810573], [-25.000000, -86.000000, -37.000000], [254, 87, 366]]
DATA[330070, 0, [0,0,0], [-0.009468, 0.012675, -0.016493], [-0.235360, -0.156906, -0.117680], [-0.071785, -0.212961, 9.815358], [-25.000000, -85.000000, -36.000000], [255, 91, 366]]
DATA[330140, 0, [0,0,0], [-0.007483, 0.005040, -0.017715], [-0.137293, -0.196133, 10.395049], [-0.117248, -0.184247, 9.829716], [-23.000000, -84.000000, -36.000000], [254, 93, 366]]
DATA[330200, 0, [0,0,0], [-0.009010, 0.007941, -0.014203], [-0.215746, -0.235360, -0.078453], [-0.076570, -0.184247, 9.815358], [-26.000000, -81.000000, -37.000000], [253, 95, 367]]
DATA[330260, 0, [0,0,0], [-0.010537, 0.009621, -0.014813], [-0.196133, -0.137293, 10.395049], [-0.090927, -0.203390, 9.801002], [-27.000000, -87.000000, -39.000000], [255, 91, 360]]
DATA[330330, 0, [0,0,0], [-0.013439, 0.010232, -0.013897], [-0.215746, -0.176520, 10.179303], [-0.066999, -0.212961, 9.824930], [-24.000000, -85.000000, -39.000000], [266, 96, 362]]
DATA[330390, 0, [0,0,0], [-0.014050, 0.007941, -0.014966], [-0.274586, -0.137293, -0.098067], [-0.100499, -0.208176, 9.848858], [-24.000000, -88.000000, -39.000000], [258, 90, 374]]
DATA[330460, 0, [0,0,0], [-0.007483, 0.009468, -0.015730], [-0.274586, -0.235360, -0.078453], [-0.098106, -0.160319, 9.844072], [-22.000000, -86.000000, -34.000000], [255, 93, 375]]
DATA[330520, 0, [0,0,0], [-0.008858, 0.009927, -0.014355], [-0.117680, -0.254973, 10.453889], [-0.110070, -0.212961, 9.815358], [-26.000000, -84.000000, -37.000000], [255, 89, 372]]
DATA[330580, 0, [0,0,0], [-0.012523, 0.009927, -0.017868], [-0.156906, -0.176520, -0.078453], [-0.076570, -0.169890, 9.824930], [-24.000000, -85.000000, -37.000000], [255, 84, 373]]
DATA[330640, 0, [0,0,0], [-0.010996, 0.012523, -0.018326], [-0.235360, -0.274586, 10.395049], [-0.098106, -0.203390, 9.796216], [-26.000000, -90.000000, -39.000000], [252, 88, 365]]
DATA[330700, 0, [0,0,0], [-0.007789, 0.010079, -0.013744], [-0.117680, -0.039227, -0.058840], [-0.100499, -0.203390, 9.834501], [-25.000000, -86.000000, -37.000000], [257, 94, 374]]
DATA[330760, 0, [0,0,0], [-0.006261, 0.010996, -0.019548], [-0.098067, -0.215746, -0.117680], [-0.112463, -0.208176, 9.824930], [-25.000000, -86.000000, -37.000000], [256, 95, 370]]
DATA[330820, 0, [0,0,0], [-0.010996, 0.008552, -0.015424], [-0.215746, -0.235360, -0.137293], [-0.098106, -0.145962, 9.844072], [-26.000000, -87.000000, -39.000000], [263, 101, 369]]
DATA[330880, 0, [0,0,0], [-0.015424, 0.012217, -0.015577], [-0.196133, -0.196133, -0.156906], [-0.086142, -0.150748, 9.844072], [-26.000000, -83.000000, -35.000000], [256, 95, 366]]
DATA[330940, 0, [0,0,0], [-0.010232, 0.008247, 0.019090], [-0.078453, -0.235360, -0.137293], [-0.105284, -0.212961, 9.820144], [-25.000000, -82.000000, -37.000000], [255, 89, 369]]
DATA[331000, 0, [0,0,0], [-0.006872, 0.005192, -0.015272], [-0.215746, -0.196133, 10.179303], [-0.102891, -0.212961, 9.820144], [-26.000000, -83.000000, -38.000000], [259, 93, 380]]
DATA[331060, 0, [0,0,0], [-0.008247, 0.007789, -0.013744], [-0.176520, -0.215746, -0.058840], [-0.083749, -0.212961, 9.834501], [-24.000000, -83.000000, -37.000000], [258, 86, 377]]
DATA[331120, 0, [0,0,0], [-0.011912, 0.012370, -0.012675], [-0.215746, -0.215746, -0.137293], [-0.107677, -0.160319, 9.815358], [-26.000000, -84.000000, -36.000000], [253, 89, 379]]
DATA[331180, 0, [0,0,0], [-0.010690, 0.009316, -0.018173], [-0.235360, -0.215746, -0.058840], [-0.105284, -0.203390, 9.815358], [-26.000000, -87.000000, -36.000000], [256, 96, 376]]
DATA[331240, 0, [0,0,0], [-0.007025, 0.011606, -0.017104], [-0.039227, -0.156906, -0.078453], [-0.081356, -0.174676, 9.815358], [-25.000000, -89.000000, -39.000000], [251, 92, 366]]
DATA[331300, 0, [0,0,0], [-0.007178, 0.009010, -0.017104], [-0.176520, -0.215746, -0.098067], [-0.090927, -0.155533, 9.829716], [-23.000000, -87.000000, -36.000000], [253, 88, 378]]
DATA[331360, 0, [0,0,0], [-0.005345, 0.006109, -0.014203], [-0.176520, -0.196133, -0.078453], [-0.088534, -0.179462, 9.834501], [-24.000000, -86.000000, -36.000000], [251, 97, 369]]
DATA[331420, 0, [0,0,0], [-0.002443, 0.009774, 0.019242], [-0.176520, -0.274586, 10.355823], [-0.095713, -0.217747, 9.848858], [-27.000000, -84.000000, -34.000000], [254, 94, 371]]
DATA[331480, 0, [0,0,0], [-0.013592, 0.008094, -0.014050], [-0.215746, -0.215746, 10.120462], [-0.076570, -0.165105, 9.815358], [-25.000000, -82.000000, -36.000000], [256, 100, 370]]
DATA[331540, 0, [0,0,0], [-0.013897, 0.010996, 0.018784], [-0.137293, -0.274586, -0.058840], [-0.064606, -0.141177, 9.801002], [-25.000000, -81.000000, -35.000000], [252, 97, 376]]
DATA[331600, 0, [0,0,0], [-0.009163, 0.012217, -0.014813], [-0.235360, -0.176520, -0.117680], [-0.098106, -0.179462, 9.834501], [-24.000000, -81.000000, -34.000000], [261, 97, 377]]
DATA[331660, 0, [0,0,0], [-0.008399, 0.009468, -0.015882], [-0.215746, -0.156906, -0.039227], [-0.069392, -0.174676, 9.805787], [-28.000000, -85.000000, -39.000000], [252, 98, 361]]
DATA[331720, 0, [0,0,0], [-0.010843, 0.007025, -0.012981], [-0.196133, -0.274586, -0.078453], [-0.066999, -0.160319, 9.848858], [-26.000000, -90.000000, -39.000000], [255, 91, 369]]
DATA[331780, 0, [0,0,0], [-0.012523, 0.011759, -0.015577], [-0.176520, -0.156906, -0.137293], [-0.086142, -0.217747, 9.839287], [-26.000000, -91.000000, -40.000000], [256, 96, 374]]
DATA[331840, 0, [0,0,0], [-0.011454, 0.011759, -0.016646], [-0.176520, -0.176520, -0.137293], [-0.110070, -0.203390, 9.824930], [-25.000000, -87.000000, -37.000000], [249, 96, 375]]
DATA[331900, 0, [0,0,0], [-0.016035, 0.010690, -0.018479], [-0.215746, -0.196133, -0.078453], [-0.081356, -0.203390, 9.815358], [-25.000000, -82.000000, -37.000000], [264, 91, 377]]
DATA[331960, 0, [0,0,0], [-0.013439, 0.009621, -0.007941], [-0.176520, -0.117680, -0.039227], [-0.078963, -0.155533, 9.810573], [-26.000000, -88.000000, -37.000000], [265, 92, 371]]
DATA[332030, 0, [0,0,0], [-0.009316, 0.014050, -0.015272], [-0.196133, -0.137293, -0.019613], [-0.088534, -0.174676, 9.791430], [-24.000000, -87.000000, -35.000000], [260, 94, 368]]
DATA[332090, 0, [0,0,0], [-0.012828, 0.009774, -0.009621], [-0.117680, -0.176520, -0.137293], [-0.064606, -0.193819, 9.853643], [-26.000000, -84.000000, -36.000000], [259, 96, 370]]
DATA[332150, 0, [0,0,0], [-0.013439, 0.008094, -0.016341], [-0.235360, -0.176520, -0.098067], [-0.093320, -0.203390, 9.824930], [-25.000000, -83.000000, -32.000000], [259, 92, 366]]
DATA[332220, 0, [0,0,0], [-0.012828, 0.010232, -0.017562], [-0.176520, -0.235360, 10.159690], [-0.076570, -0.198604, 9.805787], [-25.000000, -84.000000, -34.000000], [261, 90, 372]]
DATA[332280, 0, [0,0,0], [-0.007636, 0.012828, -0.018021], [-0.254973, -0.235360, -0.156906], [-0.105284, -0.208176, 9.834501], [-25.000000, -83.000000, -37.000000], [256, 99, 372]]
DATA[332340, 0, [0,0,0], [-0.011148, 0.014355, -0.014203], [-0.235360, -0.156906, -0.078453], [-0.095713, -0.174676, 9.834501], [-24.000000, -86.000000, -39.000000], [255, 94, 363]]
DATA[332410, 0, [0,0,0], [-0.012675, 0.012217, -0.014355], [-0.215746, -0.254973, -0.117680], [-0.083749, -0.198604, 9.829716], [-25.000000, -89.000000, -39.000000], [257, 93, 374]]
DATA[332470, 0, [0,0,0], [-0.014203, 0.012523, -0.014966], [-0.176520, -0.156906, 10.395049], [-0.078963, -0.160319, 9.824930], [-23.000000, -86.000000, -37.000000], [261, 102, 376]]
DATA[332530, 0, [0,0,0], [-0.013592, -0.018631, -0.015577], [-0.117680, -0.196133, -0.058840], [-0.095713, -0.184247, 9.767502], [-23.000000, -85.000000, -34.000000], [256, 96, 375]]
DATA[332600, 0, [0,0,0], [-0.007941, 0.012065, -0.015272], [-0.235360, -0.235360, 10.355823], [-0.074178, -0.189033, 9.848858], [-25.000000, -84.000000, -38.000000], [249, 93, 365]]
DATA[332660, 0, [0,0,0], [-0.009010, 0.011759, -0.016035], [-0.215746, -0.156906, -0.019613], [-0.112463, -0.227318, 9.834501], [-28.000000, -80.000000, -39.000000], [257, 95, 374]]
DATA[332720, 0, [0,0,0], [-0.009621, 0.014966, -0.015882], [-0.176520, -0.156906, 10.375436], [-0.088534, -0.174676, 9.815358], [-25.000000, -81.000000, -38.000000], [261, 95, 375]]
DATA[332790, 0, [0,0,0], [-0.013897, 0.012370, -0.016035], [-0.215746, -0.176520, -0.156906], [-0.105284, -0.189033, 9.834501], [-24.000000, -82.000000, -39.000000], [255, 91, 371]]
DATA[332850, 0, [0,0,0], [-0.008552, 0.013439, 0.016799], [-0.156906, -0.176520, -0.039227], [-0.114855, -0.169890, 9.824930], [-27.000000, -86.000000, -38.000000], [254, 91, 360]]
DATA[332910, 0, [0,0,0], [-0.011301, 0.006567, -0.012217], [-0.176520, -0.196133, -0.117680], [-0.088534, -0.174676, 9.839287], [-25.000000, -87.000000, -37.000000], [243, 92, 374]]
DATA[332980, 0, [0,0,0], [-0.009927, 0.007636, -0.018479], [-0.117680, -0.117680, 10.355823], [-0.119641, -0.179462, 9.815358], [-25.000000, -86.000000, -37.000000], [254, 97, 371]]
DATA[333040, 0, [0,0,0], [-0.013439, 0.017562, -0.019090], [-0.235360, -0.254973, 10.355823], [-0.105284, -0.217747, 9.844072], [-24.000000, -85.000000, -34.000000], [253, 92, 377]]
DATA[333100, 0, [0,0,0], [-0.013744, 0.010843, -0.010385], [-0.235360, -0.196133, -0.078453], [-0.090927, -0.189033, 9.848858], [-25.000000, -83.000000, -39.000000], [257, 95, 369]]
DATA[333170, 0, [0,0,0], [-0.007330, 0.009163, -0.015119], [-0.137293, -0.156906, -0.058840], [-0.093320, -0.212961, 9.815358], [-25.000000, -82.000000, -36.000000], [368, 101, 362]]
DATA[333220, 0, [0,0,0], [-0.011606, 0.010996, -0.016799], [-0.156906, -0.215746, -0.019613], [-0.069392, -0.145962, 9.805787], [-24.000000, -86.000000, -36.000000], [254, 98, 369]]
DATA[333280, 0, [0,0,0], [-0.007025, 0.010996, -0.018937], [-0.235360, -0.196133, -0.137293], [-0.057428, -0.165105, 9.820144], [-25.000000, -83.000000, -37.000000], [256, 87, 352]]
DATA[333350, 0, [0,0,0], [-0.011301, 0.017410, 0.018784], [-0.156906, -0.215746, -0.078453], [-0.093320, -0.150748, 9.815358], [-28.000000, -86.000000, -40.000000], [255, 93, 363]]
DATA[333400, 0, [0,0,0], [-0.011148, 0.015272, 0.019395], [-0.039227, -0.235360, -0.058840], [-0.112463, -0.150748, 9.820144], [-27.000000, -86.000000, -38.000000], [252, 98, 368]]
DATA[333460, 0, [0,0,0], [-0.009774, 0.016341, 0.017410], [-0.274586, -0.176520, -0.078453], [-0.081356, -0.184247, 9.839287], [-25.000000, -89.000000, -39.000000], [253, 97, 370]]
DATA[333530, 0, [0,0,0], [-0.007636, 0.009621, -0.012370], [-0.294199, -0.176520, -0.098067], [-0.093320, -0.179462, 9.824930], [-26.000000, -88.000000, -36.000000], [253, 94, 362]]
DATA[333580, 0, [0,0,0], [-0.008705, 0.011148, -0.017868], [-0.215746, -0.176520, -0.098067], [-0.078963, -0.189033, 9.815358], [-25.000000, -82.000000, -38.000000], [253, 98, 370]]
DATA[333640, 0, [0,0,0], [-0.015882, 0.011912, -0.016799], [-0.196133, -0.156906, -0.137293], [-0.076570, -0.212961, 9.801002], [-22.000000, -84.000000, -37.000000], [252, 91, 370]]
DATA[333710, 0, [0,0,0], [-0.010996, 0.009163, -0.014966], [-0.196133, -0.215746, -0.058840], [-0.112463, -0.203390, 9.834501], [-24.000000, -83.000000, -37.000000], [249, 90, 377]]
DATA[333760, 0, [0,0,0], [-0.009010, 0.006720, -0.016799], [-0.215746, -0.176520, -0.117680], [-0.086142, -0.203390, 9.791430], [-26.000000, -80.000000, -34.000000], [255, 92, 376]]
DATA[333820, 0, [0,0,0], [-0.012370, 0.016952, -0.019395], [-0.196133, -0.235360, -0.058840], [-0.064606, -0.184247, 9.810573], [-26.000000, -82.000000, -37.000000], [259, 92, 362]]
DATA[333890, 0, [0,0,0], [-0.007025, 0.010690, -0.013286], [-0.254973, -0.196133, -0.098067], [-0.098106, -0.174676, 9.815358], [-25.000000, -88.000000, -38.000000], [256, 92, 376]]
DATA[333940, 0, [0,0,0], [-0.010232, 0.013592, -0.015882], [-0.235360, -0.176520, -0.137293], [-0.083749, -0.189033, 9.815358], [-24.000000, -89.000000, -39.000000], [250, 97, 375]]
DATA[334000, 0, [0,0,0], [-0.011759, 0.011301, -0.014813], [-0.019613, -0.235360, -0.019613], [-0.107677, -0.165105, 9.829716], [-26.000000, -89.000000, -39.000000], [253, 94, 368]]
DATA[334070, 0, [0,0,0], [-0.011606, 0.009316, -0.018326], [-0.137293, -0.294199, -0.058840], [-0.050249, -0.179462, 9.820144], [-24.000000, -85.000000, -38.000000], [260, 96, 368]]
DATA[334120, 0, [0,0,0], [-0.012675, 0.011148, -0.013897], [-0.294199, -0.156906, -0.098067], [-0.078963, -0.174676, 9.824930], [-23.000000, -85.000000, -37.000000], [254, 96, 379]]
